rname;Wsp_44m;Wsp_44m_stdev;Wdir_41m;ROT;yaw;pa;po;wsn;MyTB_mean;MyTB_stdev;MyTB_min;MyTB_max;MyTB_DEL3;MyTB_DEL6;MyTB_DEL9;MyTB_DEL12;MxTB_mean;MxTB_stdev;MxTB_min;MxTB_max;MxTB_DEL3;MxTB_DEL6;MxTB_DEL9;MxTB_DEL12;MzTT_mean;MzTT_stdev;MzTT_min;MzTT_max;MzTT_DEL3;MzTT_DEL6;MzTT_DEL9;MzTT_DEL12;Myaw_mean;Myaw_stdev;Myaw_min;Myaw_max;Myaw_DEL3;Myaw_DEL6;Myaw_DEL9;Myaw_DEL12;Mtilt_mean;Mtilt_stdev;Mtilt_min;Mtilt_max;Mtilt_DEL3;Mtilt_DEL6;Mtilt_DEL9;Mtilt_DEL12;MzR_mean;MzR_stdev;MzR_min;MzR_max;MzR_DEL3;MzR_DEL6;MzR_DEL9;MzR_DEL12;MyR_mean;MyR_stdev;MyR_min;MyR_max;MyR_DEL3;MyR_DEL6;MyR_DEL9;MyR_DEL12;MxR_mean;MxR_stdev;MxR_min;MxR_max;MxR_DEL3;MxR_DEL6;MxR_DEL9;MxR_DEL12;MyA1_mean;MyA1_stdev;MyA1_min;MyA1_max;MyA1_DEL3;MyA1_DEL6;MyA1_DEL9;MyA1_DEL12;MxA1_mean;MxA1_stdev;MxA1_min;MxA1_max;MxA1_DEL3;MxA1_DEL6;MxA1_DEL9;MxA1_DEL12
-;m/s;m/s;deg;rpm;deg;deg;kW;m/s;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm
201701012040;6.36;0.66;282.66;20.55;278.61;-1.77;175.5;6.81;-887.597;209.663;-1863.16;1003.83;437.215;1033.88;1415.37;1667.68;1002.85;194.115;-666.37;1705.53;373.775;863.087;1183.93;1394.94;36.1644;12.1316;-23.6224;82.2598;31.4125;42.7301;54.4997;63.3945;7.55451;27.5332;-81.4694;138.497;60.2929;85.9988;110.244;128.605;-103.574;25.9362;-178.265;9.21459;60.7992;82.2806;100.275;113.92;102.539;15.9047;7.34093;159.369;23.3017;53.1221;74.0957;88.038;-8.7307;76.9752;-172.021;159.529;185.069;214.514;229.17;239.613;7.14741;78.0917;-157.117;178.85;187.43;216.902;231.289;241.248;-39.5705;101.281;-205.148;156.745;228.309;258.103;269.619;276.271;-211.509;47.3831;-360.007;37.0285;74.6592;142.752;195.733;231.585
201701012050;6.68;0.47;283.25;20.3;278.61;-1.79;169.6;6.71;-855.687;137.832;-1319.04;-260.773;202.947;390.427;525.541;618.521;971.757;125.203;400.44;1435.89;204.619;370.709;502.28;595.623;39.0012;9.77941;-6.65884;69.9822;26.9487;34.5332;41.8952;47.6655;2.54092;23.058;-75.2742;95.8207;52.9863;72.463;89.5496;102.461;-110.06;20.4366;-176.338;0.585771;48.361;66.4899;84.6748;99.678;101.145;13.7385;25.6711;145.883;19.5937;41.8364;58.013;69.1;-8.65935;79.8482;-163.407;144.953;187.251;215.327;227.984;236.187;6.5259;80.7369;-142.508;170.836;187.275;214.963;227.255;235.17;-38.7412;101.547;-203.742;129.764;226.248;255.791;266.767;272.674;-205.411;32.0547;-331.265;-118.046;53.1841;86.3817;111.966;129.65
201701012100;6.24;0.46;278.1;18.6;278.61;-1.67;133.07;6.11;-690.603;131.014;-1119.25;-336.481;194.674;331.847;425.306;487.238;811.888;116.841;454.926;1157.98;186.617;296.516;376.404;431.343;40.9312;8.3573;5.81388;78.417;25.128;32.3187;39.0603;44.3262;-1.88331;18.9573;-72.096;75.4214;49.6166;66.8713;81.0032;91.7591;-107.6;19.5116;-190.58;-41.247;43.8232;61.2201;76.545;88.1889;88.9182;13.3811;19.7914;133.02;19.1961;39.9101;54.9416;65.26;-8.35653;77.8287;-176.369;164.032;177.715;209.338;225.452;237.439;3.96186;78.4283;-143.54;187.346;176.668;207.221;222.133;232.848;-32.6242;102.112;-195.114;129.919;221.82;254.406;266.548;273.04;-165.332;30.636;-274.459;-79.2139;49.5711;80.4282;103.191;118.637
201701012120;6.07;0.5;280.7;18.88;278.61;-1.73;133.55;6.22;-708.469;159.14;-1217.87;-311.616;192.998;345.871;458.883;535.563;826.988;141.757;473.604;1288.32;196.026;325.84;423.44;489.523;39.0181;8.59874;5.30696;68.4248;25.2287;31.0532;36.0001;39.8301;3.3197;20.1071;-63.5105;78.1956;49.7562;64.6843;75.9501;84.7311;-107.889;19.9718;-178.869;-24.9638;48.6867;64.7619;78.4424;89.4726;88.0526;11.3304;13.9241;121.459;19.2916;38.7822;52.7294;62.2897;-8.17686;78.1039;-168.252;156.349;179.956;210.006;223.838;233.125;4.29854;78.9564;-150.861;173.408;180.694;210.87;224.803;234.133;-32.8553;101.5;-202.756;127.753;222.788;254.997;267.087;273.637;-169.816;38.8028;-303.106;-82.3943;49.3179;84.2135;112.19;130.894
201701012130;5.9;0.47;283.28;19.25;278.61;-1.74;121.6;6.41;-684.019;118.931;-1114.03;-296.17;189.429;328.307;425.928;491.633;797.103;101.218;384.754;1199.57;187.478;320.057;417.542;483.667;40.3508;9.193;-9.22829;75.4329;25.5188;34.0752;42.8652;49.8025;2.18248;21.1511;-78.2647;112.809;50.4038;71.8899;92.2672;108.328;-111.42;20.9091;-178.009;-10.8667;48.0419;66.363;83.6438;97.5124;81.4215;16.828;8.32643;131.951;22.2564;45.2833;61.1629;71.9703;-7.9697;80.7148;-174.577;151.601;185.385;215.868;230.039;239.658;5.23934;81.5358;-146.337;170.074;184.448;214.335;228.054;237.298;-30.3431;101.697;-193.18;132.031;223.182;254.587;266.315;272.631;-167.399;30.2279;-295.519;-84.0601;50.8816;84.6;110.266;127.86
201701012150;5.47;0.37;283.52;17.68;278.51;-1.59;89.9;5.74;-531.043;103.941;-908.424;283.448;188.424;414.019;578.905;688.689;648.959;93.1171;-81.269;959.957;182.805;373.364;517.573;612.582;39.6854;6.73225;7.9548;65.2056;20.0519;25.5382;30.5421;34.5456;3.98793;15.1045;-49.6829;74.0021;39.8319;53.566;65.2083;74.3956;-109.031;15.8379;-163.436;-39.1249;37.4184;52.0145;65.3981;75.5364;68.4082;12.5497;-21.6264;98.5822;20.2097;43.3131;59.7728;70.6825;-7.77461;78.0457;-146.538;150.473;173.124;202.58;215.132;222.895;2.80367;78.7581;-145.977;145.631;173.244;202.632;215.06;222.68;-24.3394;101.324;-184.736;150.425;216.352;250.24;262.918;269.711;-130.26;25.0504;-231.914;-15.7034;42.4582;77.9644;105.613;124.805
201701020050;5.94;0.51;287.26;18.75;290.19;-1.76;144.47;6.18;-539.877;85.2085;-791.498;-253.002;149.274;221.775;283.054;326.442;1030.73;134.632;655.947;1432.89;177.063;289.904;383.888;451.192;45.7455;7.74938;17.21;77.1592;22.9019;28.4453;33.6405;37.7199;4.32229;18.7124;-66.5134;72.7348;47.2941;62.5173;75.3392;85.2265;-99.3888;17.0368;-157.339;-27.7354;40.081;53.2453;64.9515;74.665;95.9614;12.2417;50.107;127.801;13.8786;27.2093;37.5279;44.6804;-9.68577;71.7381;-163.669;139.932;163.967;191.479;204.616;214.039;3.81987;72.6292;-146.298;147.361;164.197;191.394;204.097;212.961;-35.4482;101.143;-200.579;125.747;221.034;253.255;265.282;271.727;-178.179;28.5769;-280.998;-94.7784;45.9777;70.1859;91.5596;107.628
201701020120;6.36;0.41;285.19;19.16;292.66;-1.79;146.85;6.33;-516.379;92.4788;-875.375;-279.089;144.797;233.271;305.818;356.785;1081.61;130.906;759.76;1622.56;207.099;330.026;429.042;501.709;46.4513;7.80135;18.2082;75.1211;23.022;27.7966;31.9529;35.2778;2.8585;19.1563;-70.3872;74.7135;48.3236;63.21;75.7107;85.6232;-105.896;18.2844;-172.815;-37.9496;46.3555;62.3718;75.1626;84.7035;95.5353;13.0789;15.3531;127.15;18.1497;38.7108;53.8047;64.1635;-9.70044;76.3558;-154.458;143.036;176.609;204.77;217.443;225.75;4.50192;77.2181;-148.141;163.414;177.119;205.344;218.106;226.592;-35.5776;101.364;-194.894;126.786;222.679;254.137;265.837;272.089;-185.863;30.0367;-303.306;-91.9861;48.0445;78.9793;104.932;123.202
201701020130;6.28;0.47;297.26;18.85;297.58;-1.79;148.88;6.26;-412.116;76.2994;-682.138;-123.802;135.452;215.542;280.798;327.071;1131.84;146.048;643.461;1569.31;194.96;344.904;458.911;538.76;43.7036;8.02827;18.6106;69.916;22.7328;27.0634;30.7955;33.6905;3.94181;20.128;-70.8732;65.3273;48.2335;61.619;72.8904;82.002;-109.174;17.5178;-177.172;-42.2745;43.4626;58.651;71.2101;80.8222;97.5367;12.6538;39.2589;134.164;16.7327;34.7298;46.9427;55.1873;-10.0348;78.6683;-168.774;138.225;179.711;208.853;221.875;230.35;3.65914;79.6448;-141.987;170.209;180.02;208.778;221.492;229.781;-36.3012;101.109;-199.517;123.475;220.915;252.773;264.601;270.896;-183.819;28.6025;-290.123;-98.3246;44.1941;70.188;93.3352;110.401
201701020310;6.21;0.75;333.35;19;329.7;-1.67;131.22;6.22;277.711;92.6695;26.6808;579.497;168.509;223.966;278.491;322.517;1194.49;233.102;502.498;1963.62;375.488;593.015;760.513;875.144;29.4067;12.9058;-20.56;75.6019;36.0649;42.7365;50.7425;57.7017;2.49412;33.5233;-107.375;135.858;77.6709;101.31;124.701;143.771;-92.7032;29.7444;-204.311;21.7664;76.6817;100.032;119.953;135.437;86.5214;18.8971;10.1431;131.703;24.4842;48.3431;63.5465;73.4929;-9.08797;71.972;-182.092;166.404;179.037;212.88;231.353;244.986;4.80866;72.7608;-168.036;197.087;180.25;213.493;231.246;244.54;-31.0379;102.151;-201.807;150.111;226.369;259.31;272.007;279.137;-170.614;40.4749;-341.612;-62.7784;79.0407;115.117;145.36;167.067
201701020440;5.92;1.17;343.89;20.92;345.03;-1.67;203.72;6.91;770.205;188.027;81.107;1317.78;282.826;478.637;629.614;732.164;1526.25;365.495;-46.596;2455.65;469.81;926.815;1254.23;1474.63;14.6474;17.4396;-47.8537;74.6542;48.212;58.4802;69.5631;78.2661;3.44177;46.3401;-154.646;169.457;103.375;138.78;172.409;197.686;-82.2884;41.3206;-238.481;107.381;101.099;138.051;172.687;199.962;114.413;22.7155;55.1219;190.478;26.2575;50.6564;67.55;79.0528;-10.3527;71.945;-212.647;208.527;191.867;233.45;260.019;280.36;7.62842;72.4423;-206.685;212.591;193.682;235.141;260.901;280.353;-41.7027;103.279;-224.521;141.222;238.206;269.302;281.751;289.116;-229.52;66.1808;-442.334;-55.2517;111.346;162.058;202.99;232.039
201701020450;7.08;1.13;346.87;21.36;347.83;-1.79;218.56;7.09;874.704;186.599;-379.333;1495.78;328.947;679.533;941.06;1112.64;1593.55;384.834;-1228.88;3309.06;630.123;1564.98;2198.77;2618.22;11.8987;16.9649;-53.4472;74.278;45.4441;56.338;68.5791;78.4936;3.75197;43.1477;-155.543;151.92;96.1355;128.875;158.852;182.451;-87.9961;39.3783;-222.789;111.821;96.5349;133.746;169.237;196.536;118.823;20.9489;41.621;182.326;27.751;53.7493;71.256;83.2935;-10.2898;73.5008;-211.217;204.296;193.779;230.981;254.438;273.077;8.17047;74.4184;-193.266;206.914;195.238;233.367;257.613;276.29;-44.7014;103.091;-239.189;142.658;241.949;272.999;285.888;293.956;-244.845;67.2924;-444.01;35.6853;108.197;181.384;242.796;285.024
201701020830;6.39;0.93;329.65;19.94;330.45;-1.78;170.56;6.59;331.801;75.6117;112.81;594.436;173.422;221.071;263.463;297.682;1430.63;261.815;719.721;2490.01;371.075;670.312;901.646;1059.55;27.1074;12.3642;-17.5481;72.914;35.6826;44.2547;52.673;59.065;-1.04801;32.731;-122.582;119.989;76.3218;104.211;129.307;148.057;-102.161;32.8219;-205.168;14.875;70.7219;94.5349;116.295;133.061;102.245;15.634;50.845;146.121;20.6563;37.5207;48.9036;56.7685;-9.46356;78.6834;-195.746;183.773;194.368;234.047;256.368;271.947;5.62401;78.9935;-186.335;198.351;192.26;229.865;250.891;266.032;-36.6479;102.358;-213.639;131.283;230.179;261.463;273.452;280.166;-205.975;43.3127;-368.682;-88.101;77.0256;115.532;148.035;170.974
201701020840;6.08;0.89;330.28;19.46;330.45;-1.74;159.08;6.42;321.734;73.9047;83.3588;586.761;172.583;219.665;262.909;299.22;1357.61;264.479;656.67;2018.83;324.849;550.843;718.86;833.229;24.6112;11.826;-20.4816;63.8939;31.7444;39.326;46.725;52.4911;5.61539;30.9154;-99.6357;125.305;68.5069;94.3393;117.138;134.33;-95.4133;29.4487;-197.27;10.8151;68.555;91.5145;111.641;126.854;98.142;17.7117;42.5042;154.341;21.5068;42.8063;56.9116;66.2911;-9.22307;72.9878;-189.175;179.046;179.19;213.829;233.688;248.734;5.1497;74.0809;-184.077;176.403;180.472;213.979;232.522;246.558;-34.2193;101.71;-210.951;137.277;226.866;258.823;271.149;278.134;-192.786;45.7915;-350.576;-77.7872;74.1075;111.496;141.821;163.323
201701020850;6.1;0.73;326.77;17.85;330.45;-1.55;115.57;5.64;255.627;66.9178;41.6192;470.343;147.646;197.021;241.12;273.455;1064.7;256.564;359.678;1856.71;349.146;576.853;768.44;898.75;26.288;10.6616;-22.5058;70.1111;29.8559;38.4972;47.4319;54.5518;-2.73277;28.3101;-115.113;114.869;64.8572;90.7374;114.237;132.398;-104.736;26.5929;-186.796;-1.43172;57.9844;79.5649;98.5884;112.637;80.6676;14.3632;44.3762;129.713;17.6977;33.5773;44.4384;51.8754;-8.72948;78.3792;-195.167;166.892;184.45;222.461;242.553;256.709;2.56475;79.0925;-188.471;176.211;184.55;221.538;240.718;254.271;-26.4982;102.554;-198.983;140.754;223.008;258.07;271.553;279.056;-148.657;42.2557;-302.063;-50.2393;64.0919;101.381;133.597;155.598
201701020910;6.01;1.03;329.45;19.55;330.45;-1.75;147.76;6.46;316.5;75.736;40.2873;616.527;180.718;241.288;296.65;340.275;1318.51;285.6;626.124;2234.5;383.543;633.368;822.495;951.658;25.7427;14.6968;-42.3245;86.3605;42.2689;54.1671;66.6423;76.4733;4.79013;38.4439;-143.803;175.278;92.0981;128.27;160.956;185.913;-87.3529;36.8558;-217.905;47.4187;85.9926;112.213;135.766;154.816;92.0477;18.8662;20.4362;148.775;22.8;45.4184;61.9939;73.6685;-9.16596;71.6337;-202.007;210.421;187.966;231.309;258.354;278.527;5.60489;72.143;-196.148;202.632;186.86;229.094;255.65;275.576;-31.5206;101.9;-219.739;140.237;228.477;260.707;273.346;280.659;-186.138;51.9777;-389.925;-53.8637;92.1753;135.689;174.594;202.531
201701020940;7.07;0.91;327.01;20.72;330.33;-1.77;200.72;6.88;373.029;99.2214;86.9286;700.405;183.003;253.524;318.914;367.733;1605.04;382.771;556.056;2554.2;403.45;733.092;980.726;1155.28;38.3269;14.108;-10.9947;95.3422;40.7751;48.8492;57.4891;64.5391;-10.6184;37.3479;-155.059;119.021;86.9461;113.958;139.424;159.634;-89.7661;41.3215;-240.145;60.8867;90.685;123.639;153.852;176.835;112.611;28.1956;18.0246;203.799;30.1541;64.1464;88.9372;106.279;-9.64088;74.0201;-188.337;209.105;192.451;233.044;257.102;274.673;6.83209;74.8767;-190.635;203.69;192.7;233.331;257.179;274.498;-39.213;104.515;-222.842;140.231;239.23;270.418;282.667;289.783;-225.164;63.0673;-405.877;-54.2973;96.6963;140.882;179.529;208.138
201701020950;7.48;0.94;323.78;20.32;326.23;-1.69;175.36;6.68;239.239;78.5335;2.74915;502.869;168.2;213.749;255.307;291.953;1469.54;310.415;771.525;2452.14;334.493;591.462;806.348;961.743;40.1629;12.2505;-18.6386;78.288;35.3011;43.0312;51.42;58.5549;-0.56614;31.6917;-108.653;141.44;75.4469;101.05;124.852;144.204;-98.6352;30.8475;-231.603;7.16621;72.6799;98.3615;123.016;142.286;103.087;23.9163;14.2931;166.739;24.0969;51.3579;72.4421;87.0379;-9.47963;75.4095;-214.42;177.076;187.297;224.785;247.529;264.966;6.16625;76.3504;-211.727;208.99;189.588;229.318;254.865;275.109;-35.2484;102.582;-218.606;143.435;232.708;263.791;275.898;282.869;-206.496;51.4643;-363.037;-71.3154;76.4876;113.442;145.777;169.949
201701021230;9.45;0.81;304.1;24.73;314.73;-1.88;434.41;8.41;-103.547;98.0719;-521.426;239.663;285.469;362.712;425.087;474.511;2607.58;395.359;1480.47;3479.95;393.403;724.68;967.899;1146.56;60.5472;17.5742;-23.6224;118.756;46.8526;60.0776;74.9739;86.6352;-6.26279;47.0729;-160.975;220.931;100.874;146.593;191.025;223.83;-98.9294;42.28;-251.905;61.2308;96.5147;128.984;159.8;183.644;190.671;35.842;80.8785;279.401;34.4257;69.6141;95.3195;113.636;-12.9059;81.3335;-233.872;209.552;217.893;256.625;281.645;301.049;12.4406;82.5615;-207.263;245.76;220.587;258.785;283.231;302.385;-73.5488;104.534;-274.565;128.963;262.159;288.937;300.461;308.054;-377.017;61.2958;-555.185;-203.15;104.538;145.332;180.6;207.742
201701021240;9.11;0.83;299.31;24.58;311.51;-1.81;407.62;8.46;-235.662;167.578;-997.313;126.925;259.784;430.196;573.715;671.267;2477.27;374.567;464.729;3906.03;582.033;1259.69;1711.31;2012.64;57.5791;15.6393;7.63079;120.469;44.2646;53.6722;63.186;70.687;3.35192;40.8945;-164.941;127.808;93.2201;125.099;153.485;175.341;-101.985;39.3432;-235.162;41.162;96.0648;126.049;153.244;173.88;181.432;34.5595;45.6595;303.457;38.1823;87.5299;123.043;147.394;-12.4281;80.5459;-246.006;207.366;215.247;251.218;275.302;296.007;12.4931;82.1599;-220.859;211.902;218.684;254.712;277.46;295.477;-69.8419;103.02;-278.292;149.796;257.159;284.242;296.444;305.095;-363.455;58.5608;-527.138;-111.769;101.837;163.418;212.06;246.187
201701021300;8.11;0.89;310.34;23.12;310.27;-1.78;280.54;7.61;-216.477;123.717;-601.528;166.11;213.302;291.799;373.021;440.198;1988.1;331.529;1035.39;2979.46;371.686;705.516;947.31;1119.55;60.6846;13.1939;14.4716;109.463;39.8202;47.5754;54.7915;60.558;-4.68612;33.707;-128.684;105.799;83.0942;107.757;127.327;142.33;-113.604;38.4724;-244.94;24.1831;87.5126;115.672;140.971;160.34;137.213;25.0604;77.6458;214.542;27.2428;51.8491;68.1158;79.5487;-10.832;86.8201;-215.418;221.131;222.654;259.215;280.577;296.887;10.4991;87.7445;-188.38;238.344;224.178;260.669;282.079;298.654;-52.9823;103.345;-241.379;124.009;244.452;271.279;281.831;288.096;-293.604;53.3616;-460.413;-136.325;85.5544;126.895;162.845;189.456
201701021310;8.97;1.1;307.62;23.86;314.01;-1.84;399.14;7.99;-141.315;109.059;-578.722;152.408;307.971;394.659;454.382;496.464;2468;409.814;1442.49;3578.29;351.837;730.382;1021.55;1222.29;61.2294;14.4308;8.28055;120.483;41.1427;51.2394;61.216;69.0453;-6.7037;37.1345;-160.668;123.157;86.7887;119.349;148.361;170.314;-94.762;37.6562;-223.36;61.329;88.6216;122.103;151.827;173.615;182.169;33.946;105.435;275.399;28.1085;60.191;83.2201;98.7063;-12.4153;75.0969;-211.07;193.1;198.097;232.598;254.85;272.9;11.2941;76.3675;-170.143;209.94;198.982;232.297;252.638;268.132;-69.6476;104.245;-270.685;113.429;251.891;278.619;289.517;296.26;-352.382;64.5505;-511.401;-183.734;89.0479;126.655;161.507;189.214
201701021320;8.16;0.65;310.38;23.08;314.02;-1.76;321.75;7.62;-122.287;75.5071;-420.469;106.879;200.792;254.91;299.561;334.343;2153.69;378.902;1416.79;3539.08;335.714;714.881;1008.29;1211.53;60.8903;13.3646;2.5424;100.728;35.6942;44.0006;52.7076;59.8996;-9.07166;34.9527;-105.853;132.666;74.8715;100.066;123.18;141.828;-107.773;32.2519;-212.327;50.749;76.468;103.698;129.43;150.187;155.217;29.9862;86.9841;272.362;27.7795;61.8952;87.9531;105.806;-11.5243;81.9913;-217.059;179.147;206.624;238.601;256.657;270.554;10.1602;83.2765;-184.308;203.414;208.602;240.972;259.4;273.446;-59.9103;104.008;-276.791;118.888;245.377;272.533;283.408;290.135;-311.677;58.3619;-560.108;-170.04;82.0142;135.495;186.184;222.884
201701021330;8.39;0.64;311.01;23.65;311.47;-1.87;360.68;7.91;-243.353;188.917;-715.488;134.188;227.949;310.653;408.432;486.254;2277.09;281.431;1517.82;3006.71;282.917;539.437;727.363;859.064;54.1915;12.9037;8.69515;103.012;32.5588;42.6039;52.0621;59.0668;5.27778;31.558;-115.608;123.433;68.5934;98.3096;123.799;142.309;-106.264;30.7194;-211.616;51.4429;72.6134;104.955;133.724;155.203;168.643;19.9488;105.401;223.744;22.1948;43.0785;58.0231;68.5085;-11.8306;79.5135;-190.803;182.504;201.086;229.911;245.804;258.047;10.9602;81.2711;-184.598;193.952;203.322;231.828;247.477;259.74;-66.399;101.499;-239.545;121.973;242.697;268.386;278.54;284.616;-338.837;51.1266;-478.142;-206.952;71.1613;108.29;138.563;160.49
201701021340;8.37;0.68;309.83;23.98;307.44;-1.89;350.21;8.03;-394.215;97.3984;-678.87;-84.1077;211.433;269.801;322.964;365.38;2215.7;264.774;1235.17;2829.73;291.274;583.105;788.701;927.547;47.0393;12.1035;-8.21619;86.0887;33.665;41.4142;49.6771;56.6188;7.34244;30.4752;-91.5951;154.821;71.0413;96.5138;121.674;142.127;-107.567;28.6732;-217.876;4.54133;68.8452;91.3568;111.9;128.402;162.332;23.8872;72.6463;232.946;24.5846;55.6704;77.3917;92.1234;-11.8627;79.8041;-187.352;172.531;201.69;228.652;242.913;253.567;11.9776;81.4708;-164.976;181.044;203.192;229.822;243.697;253.818;-64.7467;101.034;-242.797;114.2;243.025;268.023;277.845;283.667;-338.552;44.2258;-449.439;-201.879;67.9323;103.303;131.302;150.484
201701021350;7.3;0.71;308.22;21.96;307.44;-1.64;242.43;7.09;-270.474;102.417;-691.241;-36.3405;179.055;255.538;322.84;377.551;1736.43;343.939;814.659;2884.42;309.724;700.261;988.743;1184.44;44.0322;10.8246;5.516;79.8593;29.3634;36.1825;42.7252;47.7314;11.4144;27.3645;-74.2748;110.242;62.3237;83.5822;101.629;115.033;-115.084;23.1649;-214.6;-23.0562;59.3439;77.9243;95.3433;109.902;126.453;27.1613;8.35472;203.514;29.7853;67.7882;94.9053;112.888;-10.4623;84.1313;-218.305;175.035;203.587;233.186;249.491;262.937;8.64729;85.6584;-185.196;195.01;205.554;234.957;250.552;262.867;-49.2854;100.711;-242.518;128.103;231.764;259.172;269.816;276.099;-263.299;54.914;-452.503;-141.07;63.1831;109.732;149.745;178.403
201701021400;7.75;0.49;306.35;21.94;307.44;-1.64;256.51;7.17;-276.491;93.131;-760.811;559.849;211.997;456.93;640.705;762.585;1809.66;271.814;-693.73;2840.14;484.263;1235.3;1732.78;2057.04;46.3237;10.6788;2.53021;95.0705;30.9947;39.4567;48.2515;55.2701;2.37688;27.4626;-107.616;112.558;66.2014;90.7088;112.504;129.164;-105.661;25.6023;-204.408;11.5171;66.8166;89.8627;109.909;125.755;134.024;19.7417;-14.8169;208.253;32.312;77.1679;107.754;128.341;-10.5655;77.9649;-189.014;182.696;192.384;221.149;236.562;248.564;8.7207;79.0782;-172.375;194.236;193.507;222.215;237.663;249.79;-52.0973;101.772;-239.533;148.473;234.85;262.785;273.831;280.626;-271.528;45.7993;-403.662;29.7126;75.9138;157.949;219.114;259.036
201701021410;7.06;0.8;304.43;21.59;307.44;-1.38;212.21;6.7;-234.52;90.5323;-519.49;-6.76583;123.518;188.549;249.337;294.804;1599.09;312.294;1060.26;2214.07;204.106;399.9;552.122;659.822;43.8529;8.1786;14.6911;75.952;22.4256;27.6315;32.9424;37.4092;3.19263;20.3355;-70.9821;78.8728;47.1257;63.1645;77.9949;89.6955;-118.219;21.6861;-207.475;-19.0027;49.5937;70.0828;89.7913;105.786;115.11;24.9583;71.1245;169.479;15.5875;33.069;46.7227;56.1482;-9.77519;85.098;-186.08;185.35;201.043;230.59;246.547;259.383;8.1019;86.0485;-178.725;194.744;201.916;231.322;247.038;259.585;-43.7572;101.915;-212.785;122.982;230.082;257.434;267.515;272.927;-241.626;51.3567;-358.208;-133.949;47.3094;79.1009;107.648;128.39
201701021420;6.94;0.47;296.95;21.02;302.93;-1.32;192.47;6.45;-314.905;124.724;-672.32;-35.1048;132.377;224.849;307.871;366.401;1455.05;197.042;977.912;2033.89;199.505;382.626;519.445;613.79;42.5941;7.75827;9.59054;66.5295;20.7003;26.2055;31.0829;34.9101;5.733;20.5711;-63.0852;95.6652;43.2507;60.9368;77.2353;90.1679;-118.051;18.4091;-181.901;-14.454;44.7969;64.4829;82.9346;97.1249;109.071;19.3592;64.2002;178.359;18.2136;41.6473;57.7656;68.2625;-9.45293;84.7872;-171.279;151.183;199.094;226.766;239.027;247.01;6.92872;85.7503;-152.241;188.788;198.021;225.62;237.992;246.286;-41.0383;101.096;-211.378;121.256;226.53;254.666;265.123;270.791;-225.504;33.9324;-340.923;-140.194;44.7856;75.5574;101.487;119.465
201701021430;6.57;0.41;293.37;21.09;294.6;-1.25;166.45;6.42;-453.089;117.596;-824.437;-195.72;132.859;231.868;308.997;363.637;1274.03;196.823;835.505;1802.43;195.625;366.932;486.12;567.688;44.7467;7.51124;19.0914;69.2941;21.2272;25.4404;29.1326;32.1686;8.59227;17.7968;-53.4344;71.3625;44.3925;56.7389;67.0796;75.5697;-118.274;19.4791;-189.823;-46.1731;46.809;62.5247;76.2322;87.0056;96.3694;15.6916;59.2411;144.616;15.5602;30.8077;41.5996;49.1532;-8.78438;84.8471;-176.919;151.617;199.184;227.329;240.108;248.56;7.64008;85.7561;-155.009;186.57;200.124;228.048;240.793;249.533;-36.3359;100.849;-203.736;122.241;226.62;254.422;264.625;270.053;-212.489;36.1114;-306.887;-126.445;42.818;69.3783;90.7796;105.748
201701021440;6.3;0.36;283.82;21.09;293.61;-1.02;154.29;6.23;-440.859;121.055;-871.792;-239.19;125.303;225.17;306.631;363.946;1197.82;201.936;849.642;1888.8;179.201;356.751;496.72;594.303;43.4083;7.62051;-2.16796;67.8535;20.9471;27.7777;35.4332;41.4803;7.54454;18.8152;-51.7724;114.535;43.916;61.869;80.392;95.049;-115.613;19.5499;-174.705;6.93413;42.7993;66.3394;89.4587;106.231;90.3014;11.5816;64.2593;136.994;13.3496;25.2238;34.7733;41.5803;-8.62511;83.1176;-157.09;157.535;193.175;219.96;231.554;238.862;7.63049;83.9417;-141.154;168.202;193.219;219.85;231.328;238.566;-33.1632;101.201;-201.991;122.222;226.913;254.767;264.943;270.304;-203.082;39.7923;-370.175;-131.552;44.0221;82.9079;114.636;136.757
