time;ws70;ws44;ws18;wd70;wd41;ROT;PA;PO;NP;wsn;Azi;MxA1;MyA1;MxR;MyR;MzR;MTilt;MYaw;MzTT;MxTB;MyTB
0.45714;16.743;16.943;14.677;289.07;294.97;26.4;10.82;848;290.26;15;133.91;-309.78;-136.87;-63.468;-44.307;355.55;-67.634;7.6723;37.079;1717.5;-755.99
0.48571;17.024;16.943;14.677;288.54;294.93;26.4;10.82;848;290.26;15;138.76;-308.82;-129.45;-59.857;-51.269;354.37;-69.068;5.8747;37.846;1713.6;-756.31
0.51429;17.024;16.83;14.838;288.54;294.64;26.3;10.73;846.3;290.26;15;143.61;-305.13;-121.38;-54.013;-53.565;354.34;-66.275;5.76;37.586;1717.7;-757.85
0.54286;17.024;16.83;14.838;288.8;294.54;26.3;10.73;846.3;290.26;15;147.49;-299.35;-111.59;-44.269;-52.926;354.84;-59.41;2.7925;36.808;1729;-760.7
0.57143;17.286;16.692;14.838;288.8;294.52;26.3;10.73;846.3;290.26;15;152.34;-294.11;-102.64;-32.617;-54.736;354.85;-54.368;-3.0534;37.898;1749.4;-764.7
0.6;17.286;16.692;14.903;291.26;294.61;26.3;10.64;848.2;290.26;15;157.2;-290.57;-92.813;-21.567;-60.707;355.19;-54.756;-11;39.482;1749;-766.74
0.62857;17.571;16.692;14.903;291.69;294.52;26.2;10.64;850.2;290.26;12.3;161.08;-287.46;-83.906;-11.103;-69.682;354.84;-59.543;-20.408;44.141;1739.2;-773.29
0.65714;17.571;16.733;14.903;291.69;294.1;26.2;10.64;850.2;290.26;12.3;165.93;-283.09;-74.186;1.0025;-74.791;352.77;-62.135;-28.395;47.813;1727;-788.33
0.68571;17.571;16.733;15.057;290.74;293.52;26.2;10.64;850.2;290.26;12.3;169.81;-275.96;-63.019;9.9902;-73.314;350.8;-60.265;-32.468;52.266;1734.9;-811.75
0.71429;17.51;16.733;15.057;290.74;293.19;26.2;10.55;855.9;290.26;12.3;174.66;-264.93;-48.624;18.124;-63.079;349.37;-51.365;-33.6;52.719;1749.7;-836
0.74286;17.51;16.747;15.057;291.55;293.18;26.2;10.55;855.9;290.26;12.3;179.51;-256.05;-33.114;22.52;-50.674;348.32;-41.306;-32.526;48.411;1759.2;-854.82
0.77143;17.405;16.747;14.914;291.55;293.4;26.2;10.55;855.9;290.26;12.3;183.4;-247.77;-22.202;27.238;-43.055;349.01;-35.737;-34.28;44.218;1737.9;-854.62
0.8;17.405;16.288;14.914;293.29;293.41;26.2;10.55;859.2;290.26;15.4;188.25;-241.9;-13.088;30.086;-42.487;349.91;-38.147;-34.015;43.634;1696.4;-855.54
0.82857;17.405;16.288;14.914;291.16;293.15;26.2;10.55;859.2;290.26;15.4;193.1;-238.84;-4.3653;32.102;-42.537;348.79;-41.252;-32.651;47.425;1678.1;-885.3
0.85714;17.242;16.288;14.816;291.16;292.61;26.2;10.55;859.2;290.26;15.4;196.98;-237.26;6.0899;37.378;-41.014;347.7;-43.059;-35.267;49.345;1690;-934.31
0.88571;17.242;16.461;14.816;290.58;291.75;26.2;10.55;859.2;290.26;15.4;201.83;-236.91;17.524;43.456;-39.506;347.83;-46.302;-37.746;51.707;1715.2;-972.26
0.91429;17.039;16.461;14.816;290.58;291.44;26.2;10.55;859.2;290.26;15.4;206.68;-238.78;24.882;46.443;-40.195;348.16;-51.113;-36.189;52.966;1722;-982.79
0.94286;17.039;16.802;14.784;290.06;292.49;26.2;10.55;859.2;290.26;15.4;210.57;-245.19;32.69;50.042;-43.286;349.07;-57.816;-34.49;52.292;1701.5;-982.69
0.97143;17.039;16.802;14.784;290.06;293.94;26.2;10.55;859.2;290.26;15.4;215.42;-254.9;39.864;54.425;-48.18;350.41;-66.985;-30.677;50.852;1668.5;-990.87
1;17.271;16.802;14.784;288.18;295.05;26.2;10.46;861.1;290.26;15.7;219.3;-267.83;47.975;59.702;-56.29;351.21;-78.577;-25.709;48.671;1635.1;-1010.5
1.0286;17.271;16.474;14.73;291.67;295.26;26.2;10.46;861.2;290.26;15.7;224.15;-276.79;57.89;63.791;-62.507;351.95;-87.861;-18.101;48.204;1626.1;-1036.3
1.0571;17.301;16.474;14.73;291.67;294.65;26.2;10.46;861.2;290.26;15.7;229;-284.64;65.913;70.332;-66.608;352.15;-96.598;-12.344;46.242;1636.3;-1063.8
1.0857;17.301;16.474;14.73;291.16;293.71;26.2;10.46;861.2;290.26;15.7;232.88;-291.37;74.712;74.793;-68.376;352.28;-101.73;-7.3859;46.49;1647.2;-1088.1
1.1143;17.301;16.596;14.73;291.16;293.46;26.2;10.46;861.2;290.26;15.7;237.74;-300.13;80.498;77.654;-72.361;353.23;-106.66;2.7575;45.256;1644.6;-1106.9
1.1429;17.301;16.596;14.73;288.78;293.84;26.2;10.46;861.2;290.26;15.7;242.59;-309.75;86.639;80.262;-73.94;354.8;-109.09;11.752;42.804;1616.7;-1121.2
1.1714;17.301;16.65;14.73;288.78;294.33;26.2;10.46;861.2;290.26;15.7;246.47;-318.47;94.934;78.953;-71.494;357;-105.75;17.55;39.534;1582.9;-1115.7
1.2;17.301;16.65;14.848;290.94;294.75;26.2;10.46;858.7;290.26;15.7;251.32;-322.62;99.503;75.028;-67.569;358.53;-98.751;24.332;34.276;1551.7;-1117.4
1.2286;17.301;16.65;14.848;290.56;294.62;26.3;10.55;855.7;290.26;17.7;256.17;-322.13;102.56;72.025;-59.844;359.58;-91.104;26.171;30.357;1549.1;-1132.1
1.2571;17.301;16.637;14.848;290.56;294.05;26.3;10.55;855.7;290.26;17.7;260.05;-320.47;103.38;70.376;-52.471;359.6;-85.735;25.526;28.826;1559.8;-1153.5
1.2857;17.375;16.637;15.261;291.52;293.29;26.3;10.55;855.7;290.26;17.7;264.91;-318.51;104.13;70.602;-44.309;358.58;-82.187;24.592;30.045;1578.5;-1181
1.3143;17.375;16.637;15.261;291.52;292.33;26.3;10.55;853.7;290.26;17.7;269.76;-315.48;103.49;72.637;-37.375;356.4;-81.317;24.388;31.317;1586.6;-1194.6
1.3429;17.36;16.623;15.261;290.65;291.7;26.3;10.55;853.7;290.26;17.7;273.64;-310.44;100.57;76.967;-29.23;354.04;-83.744;21.657;33.212;1568.6;-1190.6
1.3714;17.36;16.623;15.589;290.65;291.15;26.3;10.55;853.7;290.26;17.7;278.49;-306.95;94.697;82.011;-22.424;352.92;-87.163;22.262;33.653;1564.2;-1177
1.4;17.36;16.609;15.589;289.62;291.08;26.3;10.55;854.4;290.26;16.1;283.34;-307.65;87.268;83.904;-19.379;351.4;-87.325;26.853;29.993;1568.4;-1182.5
1.4286;17.601;16.609;15.215;289.48;292.61;26.3;10.55;854.4;290.26;16.1;287.22;-309.62;83.28;83.169;-16.153;349.42;-85.324;29.394;25.802;1595.9;-1193
1.4571;17.601;16.609;15.215;289.48;295.37;26.3;10.55;854.4;290.26;16.1;292.08;-308.61;81.679;81.594;-10.267;347.32;-82.85;30.42;21.687;1610.9;-1201.5
1.4857;17.495;16.609;15.215;290.19;297.34;26.3;10.55;854.4;290.26;16.1;296.93;-304.73;80.29;81.453;-1.7488;344.49;-83.155;29.413;22.194;1620.2;-1200.2
1.5143;17.495;16.609;15.046;290.19;297.07;26.3;10.55;854.4;290.26;16.1;300.81;-300;76.332;75.322;6.4444;340.98;-79.179;24.899;26.166;1618.3;-1184.4
1.5429;17.495;17.014;15.046;291;295.1;26.3;10.55;854.4;290.26;16.1;305.66;-297.78;70.938;68.201;14.846;337.81;-75.118;20.621;31.266;1607.4;-1169.7
1.5714;17.36;17.014;15.046;291;293.57;26.3;10.55;854.4;290.26;16.1;310.51;-299.99;66.755;58.963;19.256;335.68;-68.289;17.868;35.457;1601;-1152.1
1.6;17.36;17.014;14.73;291.98;292.81;26.3;10.55;857.1;290.26;16.1;314.39;-304.89;63.154;51.31;20.442;335.44;-61.853;16.595;34.562;1595.6;-1143.1
1.6286;17.271;17.38;14.73;292.44;292.94;26.3;10.64;859.6;290.26;17.6;319.25;-308.89;59.872;42.124;20.157;336.28;-53.547;15.457;30.292;1610.8;-1127.2
1.6571;17.271;17.38;14.73;292.44;294.2;26.3;10.64;859.6;290.26;17.6;324.1;-315.75;54.793;41.813;24.265;337.68;-54.994;17.051;24.296;1628;-1100.4
1.6857;17.271;17.13;14.614;292.73;295.77;26.3;10.64;859.6;290.26;17.6;327.98;-322.72;46.979;49.831;32.453;338.71;-65.054;22.384;24.854;1629.9;-1058.9
1.7143;17.375;17.13;14.614;292.73;296.96;26.3;10.64;859.6;290.26;17.6;332.83;-328.36;35.888;57.953;44.078;339.82;-77.08;28.714;27.735;1625.6;-1029.2
1.7429;17.375;17.13;14.614;291.07;296.65;26.3;10.64;859.6;290.26;17.6;337.68;-328.91;22.206;59.409;54.097;340.01;-83.996;31.977;28.293;1619;-1013.5
1.7714;17.42;16.788;15.238;291.07;294.43;26.3;10.64;859.6;290.26;17.6;341.56;-330.47;10.943;60.402;60.399;340.65;-87.84;36.091;27.943;1621.8;-995.58
1.8;17.42;16.788;15.238;288.57;292.39;26.4;10.64;860;290.26;16.6;346.41;-331.13;-0.057556;59.23;67.598;342.19;-90.975;40.088;26.126;1620.7;-964.69
1.8286;17.42;16.788;15.238;289.23;291.7;26.4;10.82;856.5;290.26;16.6;351.27;-334.23;-13.154;52.593;70.728;344.26;-88.836;40.472;24.53;1635.2;-929.18
1.8571;17.42;16.802;15.722;289.23;292.11;26.4;10.82;856.5;290.26;16.6;355.15;-335.15;-28.919;48.804;73.029;346.36;-87.577;42.291;21.285;1639;-903.1
1.8857;17.42;16.802;15.722;290.19;292.52;26.4;10.82;856.5;290.26;16.6;0;-336.8;-44.376;48.779;73.617;346.2;-84.27;49.48;21.725;1626.7;-884.89
1.9143;17.36;16.844;15.722;290.19;292.45;26.4;10.92;850.6;290.26;16.6;4.8518;-338.45;-55.086;44.619;75.392;345.48;-81.613;52.295;21.661;1610.4;-874.25
1.9429;17.36;16.844;15.649;290.59;292.85;26.4;10.92;850.6;290.26;16.6;8.7332;-342.06;-62.723;37.342;72.971;345.5;-76.061;50.25;20.663;1607.5;-850.21
1.9714;17.36;16.844;15.649;290.59;293.9;26.4;10.92;850.6;290.26;16.6;13.585;-343.14;-69.582;33.856;71.558;345.2;-70.718;52.832;20.104;1622.2;-821.88
2;17.42;17.335;15.601;292.84;294.94;26.4;11.01;847.2;290.26;10.5;18.437;-341.71;-77.711;30.67;71.764;344.22;-66.985;55.588;19.156;1637.3;-794.26
2.0286;17.42;17.335;15.601;294.03;294.84;26.4;11.01;847.2;290.26;10.5;23.288;-342.52;-87.199;25.18;72.388;344.09;-64.438;56.074;18.287;1653.6;-781.87
2.0571;17.315;17.592;15.601;294.03;293.73;26.4;11.01;847.2;290.26;10.5;27.17;-345.24;-96.438;19.642;69.393;344.34;-59.909;54.039;15.808;1649.4;-780.65
2.0857;17.315;17.592;15.113;293.78;293.37;26.4;11.01;847.2;290.26;10.5;32.022;-342.43;-103.65;15.361;68.478;343.36;-56.32;54.701;15.846;1638.9;-781.68
2.1143;17.315;17.592;15.113;293.78;293.43;26.4;11.01;847.2;290.26;10.5;36.873;-340.19;-108.06;6.5564;66.448;343.27;-54.551;50.767;16.534;1633.7;-767.76
2.1429;17.256;17.669;15.113;296.07;293.38;26.4;11.01;847.2;290.26;10.5;40.755;-337.03;-115.46;-5.6286;62.009;344.12;-54.702;41.917;18.598;1646.6;-747.81
2.1714;17.256;17.669;14.848;296.07;293.04;26.4;11.01;847.2;290.26;10.5;45.606;-334.6;-128.8;-16.305;56.766;343.49;-54.11;34.924;21.701;1675.5;-742.08
2.2;17.256;17.888;14.848;294.39;293.32;26.4;11.11;847.9;290.26;10.5;50.458;-337.09;-143.91;-21.136;45.12;343.15;-46.421;27.613;25.373;1691.8;-759.58
2.2286;17.183;17.888;14.848;295.12;293.78;26.4;11.2;849.8;290.26;17.4;54.34;-343.83;-155.81;-28.294;29.914;343.08;-40.223;14.425;28.552;1688.5;-781.78
2.2571;17.183;17.951;14.624;295.12;294.78;26.4;11.2;849.8;290.26;17.4;59.191;-344.85;-163.42;-31.626;16.257;342.17;-33.775;4.6689;31.745;1663.3;-787.61
2.2857;17.01;17.951;14.624;296.45;295.79;26.4;11.2;849.8;290.26;17.4;64.043;-348.02;-171.4;-32.394;1.5582;342.16;-26.561;-5.5982;35.574;1644.8;-779.64
2.3143;17.01;17.951;14.624;296.45;295.68;26.5;11.29;854.7;290.26;17.4;68.895;-351.88;-180.58;-30.989;-13.32;342.73;-19.333;-16.195;37.353;1653.6;-770.63
2.3429;17.01;18.177;14.593;294.79;294.36;26.5;11.29;854.7;290.26;17.4;72.776;-354.92;-187.84;-30.349;-26.255;341.7;-15.085;-26.666;41.039;1667.7;-769.3
2.3714;16.827;18.177;14.593;294.79;294;26.5;11.29;854.7;290.26;17.4;77.628;-355.54;-192.01;-29.025;-38.826;338.93;-12.452;-36.974;45.789;1679.7;-786.07
2.4;16.827;17.731;14.593;295.79;294.85;26.5;11.29;854.7;290.26;17.4;82.48;-354.46;-190.2;-26.684;-51.907;337.74;-10.607;-48.13;49.228;1684.5;-806.94
2.4286;16.967;17.731;14.561;296.52;296.28;26.6;11.39;855.1;290.26;17.5;86.361;-350.69;-185.36;-23.923;-60.816;336.65;-9.9053;-55.758;51.604;1686.7;-816.05
2.4571;16.967;17.731;14.561;296.52;297.93;26.6;11.39;855.1;290.26;17.5;91.213;-345.87;-180.67;-24.645;-65.421;335.34;-15.074;-59.356;53.538;1678.1;-802.95
2.4857;16.967;17.425;14.561;297.19;299.38;26.6;11.39;855.1;290.26;17.5;96.065;-342.2;-175.39;-29.739;-64.537;336.01;-25.101;-56.81;56.457;1671.8;-783.31
2.5143;16.967;17.425;14.561;297.19;299.58;26.5;11.39;853.9;290.26;16.5;99.946;-339.87;-169.63;-36.586;-60.938;337.1;-35.334;-50.703;54.964;1678.6;-779.94
2.5429;16.967;17.32;14.561;298.15;298.73;26.5;11.39;853.9;290.26;16.5;104.8;-335.03;-162.19;-44.153;-56.277;337.21;-46.066;-41.548;50.447;1684.6;-792.93
2.5714;16.799;17.32;14.561;298.15;297.26;26.5;11.39;853.9;290.26;16.5;109.65;-329.48;-153.27;-54.315;-49.84;337.76;-57.479;-28.578;45.582;1694.2;-809.4
2.6;16.799;17.32;14.386;300.54;296.12;26.5;11.48;851.7;290.26;16.5;114.5;-325.24;-148.89;-62.246;-47.652;339.52;-66.362;-18.798;42.466;1695;-822.69
2.6286;16.799;17.232;14.386;299.68;296.85;26.5;11.48;851.7;290.26;16.5;118.38;-319.15;-148.17;-65.461;-45.815;340.84;-69.657;-11.266;42.155;1697.3;-828.73
2.6571;16.939;17.232;14.386;299.68;298.21;26.5;11.48;851.7;290.26;16.5;123.23;-313.74;-148.22;-69.92;-42.333;343.05;-72.56;-0.1217;40.363;1679.9;-827.2
2.6857;16.939;16.775;15.08;299.67;297.49;26.5;11.48;851.7;290.26;16.5;128.09;-307.58;-146.02;-75.595;-40.985;345.75;-76.262;10.306;39.325;1654.8;-818
2.7143;16.939;16.775;15.08;299.67;294.69;26.5;11.48;851.7;290.26;16.5;131.97;-301.46;-140.64;-82.38;-38.953;347.09;-79.498;21.213;35.898;1638.4;-818.09
2.7429;16.939;16.775;15.08;298.77;292.27;26.5;11.48;851.7;290.26;16.5;136.82;-292.44;-136.64;-86.984;-35.137;348.68;-78.213;33.787;30.123;1640.6;-833.64
2.7714;16.939;16.461;15.506;298.77;291.87;26.5;11.48;851.7;290.26;16.5;141.67;-280.59;-131.89;-87.819;-30.469;348.84;-72.193;44.047;23.518;1657.9;-861.56
2.8;16.897;16.461;15.506;296.41;294.17;26.5;11.66;848.1;290.26;16.5;145.55;-271.17;-125.86;-86.341;-26.665;346.9;-65.15;50.048;18.429;1656.1;-876.2
2.8286;16.897;16.461;15.506;296.96;296.62;26.5;11.76;844.2;290.26;14.2;150.4;-263.15;-114.86;-83.619;-26.08;345.59;-58.686;53.439;16.625;1634.7;-871.39
2.8571;16.897;16.488;15.565;296.96;297.47;26.5;11.76;844.2;290.26;14.2;155.26;-252.32;-98.645;-78.858;-26.836;343.51;-52.322;53.675;15.808;1587.7;-860.04
2.8857;16.855;16.488;15.565;297.09;295.9;26.5;11.76;844.2;290.26;14.2;160.11;-242.29;-81.485;-71.736;-25.29;340.55;-43.286;52.031;18.001;1554.2;-859.72
2.9143;16.855;16.761;15.565;297.09;293.6;26.6;11.76;842.5;290.26;14.2;163.99;-230.53;-65.784;-64.385;-23.828;337.73;-35.765;48.442;19.468;1539.4;-876.09
2.9429;17.01;16.761;15.565;297.41;292.41;26.6;11.76;842.5;290.26;14.2;168.84;-221.58;-51.704;-53.884;-22.046;335.25;-27.057;41.63;21.739;1541;-894.82
2.9714;17.01;16.761;15.565;297.41;292.22;26.6;11.76;842.5;290.26;14.2;173.69;-216.36;-38.317;-41.801;-25.619;333.08;-24.77;31.24;23.154;1540.7;-907.5
3;17.01;16.664;15.091;297.2;291.98;26.6;11.85;846.1;290.26;17.3;177.57;-209.92;-22.445;-25.489;-29.385;331.86;-24.486;16.212;24.633;1516.1;-912.82
3.0286;16.967;16.664;15.091;296.55;291.59;26.6;11.85;846.1;290.26;17.3;182.43;-204.48;-7.7651;-7.2695;-32.362;330.98;-25.471;-0.074701;30.85;1483.5;-916.4
3.0571;16.967;16.664;15.091;296.55;291.91;26.6;11.85;846.1;290.26;17.3;187.28;-196.71;4.7662;13.926;-28.464;330.16;-22.669;-19.299;40.765;1436.5;-922.13
3.0857;17.111;16.609;14.709;296.78;291.83;26.6;11.85;846.1;290.26;17.3;192.13;-186.75;13.501;34.841;-18.757;331.12;-17.529;-39.379;52.331;1412.2;-928.17
3.1143;17.111;16.609;14.709;296.78;290.86;26.6;11.95;849.6;290.26;17.3;196.01;-174.77;20.247;52.711;-3.1969;331.49;-8.6176;-58.798;59.948;1396.5;-931.02
3.1429;17.111;16.761;14.709;296.58;290.75;26.6;11.95;849.6;290.26;17.3;200.86;-164.32;27.575;67.189;11.679;331.83;-3.4912;-76.012;63.842;1389.6;-923.46
3.1714;17.198;16.761;14.551;296.58;291.45;26.6;11.95;849.6;290.26;17.3;205.71;-161.73;37.206;72.822;23.563;333.67;-0.93479;-85.058;65.594;1380.3;-909.85
3.2;17.198;16.761;14.551;297.34;292.96;26.6;11.95;849.6;290.26;17.3;209.6;-168.49;43.531;73.42;23.027;334.88;-7.4311;-85.109;65.101;1356.8;-894.31
3.2286;16.967;16.858;14.551;295.98;293.73;26.6;11.95;849.6;290.26;17.3;214.45;-175.5;48.005;73.049;18.557;334.94;-18.273;-81.597;65.011;1331;-871.6
3.2571;16.967;16.858;14.551;295.98;293.74;26.6;11.95;849.6;290.26;17.3;219.3;-183.96;51.755;70.205;10.002;336;-30.461;-72.504;61.61;1322.7;-860.96
3.2857;16.967;17.043;14.265;297.46;293.42;26.6;11.95;849.6;290.26;17.3;223.18;-194.16;57.641;65.569;3.3282;336.77;-37.556;-62.47;58.055;1335.5;-850.32
3.3143;16.996;17.043;14.265;297.46;292.77;26.6;11.95;850.9;290.26;15.7;228.03;-204.12;66.892;64.357;-6.4537;337.4;-48.909;-51.41;55.212;1349;-836.92
3.3429;16.996;17.043;14.265;297.21;292.45;26.6;11.95;850.9;290.26;15.7;232.88;-215.36;77.376;66.398;-17.33;337.75;-61.784;-40.253;55.264;1351.5;-816.67
3.3714;16.996;17.144;13.718;297.21;292.73;26.6;11.95;850.9;290.26;15.7;236.77;-232.11;86.236;70.757;-35.284;338.4;-78.721;-24.347;53.576;1347.1;-807.86
3.4;17.183;17.144;13.718;297.05;293.15;26.6;12.03;846.9;290.26;17.6;241.62;-242.27;93.996;76.34;-49.602;338.31;-92.897;-8.5218;50.202;1337.8;-803.06
3.4286;17.183;17.335;13.718;297.47;293.74;26.6;12.13;842.1;290.26;17.6;246.47;-248.43;100.19;85.909;-60.229;339.43;-106.69;4.3435;45.711;1343;-794.67
3.4571;17.067;17.335;13.5;297.47;294.08;26.6;12.13;842.1;290.26;17.6;251.32;-255.7;106.56;93.938;-69.402;340.76;-116.9;18.701;39.455;1351.4;-779.94
3.4857;17.067;17.335;13.5;297.78;294.16;26.6;12.13;842.1;290.26;17.6;255.2;-261.51;111.69;98.159;-78.117;341.73;-122.18;33.449;36.431;1370.6;-768.07
3.5143;17.067;17.35;13.5;297.78;294.03;26.6;12.22;839.6;290.26;17.6;260.05;-262.56;113.92;101.19;-81.37;341.62;-122.64;46.083;32.252;1386.9;-766.74
3.5429;17.14;17.35;13.5;296.71;293.68;26.6;12.22;839.6;290.26;17.6;264.91;-266.43;111.65;105.53;-86.32;340.98;-123.38;60.483;28.242;1379.5;-764.28
3.5714;17.14;17.455;13.5;296.71;293.43;26.6;12.22;839.6;290.26;17.6;268.79;-268.79;106.61;103.49;-91.638;339.48;-117.46;74.18;23.492;1357.8;-751.9
3.6;17.227;17.455;13.5;294.67;293.72;26.7;12.22;842.1;290.26;15.9;273.64;-273.43;100.87;96.235;-96.672;337.32;-103.55;88.941;15.172;1340.7;-733.69
3.6286;17.227;17.455;13.482;296.15;294.16;26.7;12.22;842.1;290.26;15.9;278.49;-274.5;94.079;85.991;-95.65;335.72;-85.526;95.577;6.0212;1336.1;-705.56
3.6571;17.227;17.762;13.482;296.15;294.43;26.7;12.22;842.1;290.26;15.9;282.37;-277;87.297;76.619;-92.221;334.56;-70.078;96.407;-0.079306;1331.5;-675.38
3.6857;17.435;17.762;13.482;295.12;294.05;26.7;12.22;842.1;290.26;15.9;287.22;-275.13;78.943;68.341;-84.363;331.78;-55.396;92.456;-1.2464;1318.6;-669.77
3.7143;17.435;17.999;13.482;295.12;293.73;26.7;12.22;843.5;290.26;15.9;292.08;-275.39;73.27;60.204;-72.022;328.97;-43.446;82.559;2.349;1295.7;-673.34
3.7429;17.51;17.999;13.35;296.12;293.69;26.7;12.22;843.5;290.26;15.9;295.96;-271.58;70.018;52.432;-53.6;326.92;-37.403;65.32;11.343;1258.7;-673.45
3.7714;17.51;17.999;13.35;296.12;294.43;26.7;12.22;843.5;290.26;15.9;300.81;-264.57;67.26;45.002;-29.305;325.19;-36.026;43.208;21.103;1233.8;-659.52
3.8;17.51;17.888;13.35;296.01;295.1;26.7;12.22;843.5;290.26;15.9;305.66;-257.36;65.8;35.114;-3.9135;323.94;-37.107;19.288;29.305;1221.5;-646.95
3.8286;17.286;17.888;13.306;295.44;295.26;26.7;12.22;843.5;290.26;15.9;309.54;-258.32;62.43;23.604;11.053;323.99;-35.018;2.8882;36.898;1223.6;-645.62
3.8571;17.286;17.904;13.306;295.44;294.82;26.7;12.22;843.5;290.26;15.9;314.39;-266.72;55.986;16.61;14.645;324.95;-31.637;-1.4236;40.623;1215.2;-656.87
3.8857;17.01;17.904;13.306;294.3;294.12;26.7;12.22;843.5;290.26;15.9;319.25;-278.51;50.183;11.127;12.265;326.85;-26.089;-0.95055;39.703;1200.2;-664.55
3.9143;17.01;17.935;12.927;294.3;293.95;26.7;12.22;845.3;290.26;18.2;323.13;-294.66;43.988;1.6836;6.5465;330.3;-15.584;-2.5628;33.874;1182;-653.08
3.9429;17.01;17.935;12.927;293.95;293.85;26.7;12.22;845.3;290.26;18.2;327.98;-307;35.835;-4.3397;-1.6792;334.12;-5.5496;-1.2518;27.476;1168.2;-627.82
3.9714;16.967;17.935;12.927;293.95;293.52;26.7;12.22;845.3;290.26;18.2;332.83;-314.98;26.246;-3.5434;-7.9753;337.31;-0.66752;3.1707;26.166;1168;-598.66
4;16.967;17.983;12.927;294.12;293.41;26.6;12.22;845.2;290.26;18.7;336.71;-321.8;17.364;-2.3371;-8.1293;339.2;-0.8695;4.3506;28.371;1167;-590.27
4.0286;16.855;17.983;12.766;294.27;293.4;26.5;12.22;842.4;290.26;18.7;341.56;-324.63;10.771;-2.1409;-2.6403;339.1;-5.6434;2.486;30.448;1187;-615.23
4.0571;16.855;17.778;12.766;294.27;293.14;26.5;12.22;842.4;290.26;18.7;345.44;-321.75;0.60107;5.6369;5.9514;338.22;-16.09;7.4831;32.381;1207.1;-651.75
4.0857;16.855;17.778;12.766;294.52;293.19;26.5;12.22;842.4;290.26;18.7;350.3;-316.69;-9.2074;18.863;21.184;337.71;-33.348;18.026;34.524;1235.1;-671.5
4.1143;16.869;17.778;12.632;294.52;293.6;26.5;12.22;837.4;290.26;16.2;355.15;-309.19;-19.733;32.017;40.767;338.64;-53.096;30.729;30.369;1266.7;-663.31
4.1429;16.869;17.35;12.632;293.58;294.31;26.5;12.22;837.4;290.26;16.2;359.03;-299.15;-31.191;44.7;60.31;338.59;-71.481;45.159;21.999;1302.1;-649.61
4.1714;17.14;17.35;12.632;293.58;295.42;26.5;12.22;837.4;290.26;16.2;3.8814;-290.03;-42.358;57.535;74.468;336.83;-81.612;63.825;13.926;1335.2;-653.8
