time;ws70;ws44;ws18;wd70;wd41;ROT;PA;PO;NP;wsn;Azi;MxA1;MyA1;MxR;MyR;MzR;MTilt;MYaw;MzTT;MxTB;MyTB
0.54286;4.5151;4.6232;5.2647;234.87;236.8;16.3;-2.12;117.1;246.11;7;76.658;-135.99;-172.71;-114.32;22.467;85.295;-111.57;-4.2734;-11.89;-241.08;-880.39
0.57143;4.5151;4.6232;5.2647;234.33;236.92;16.3;-2.12;116.2;246.11;5.4;78.598;-133.86;-177.67;-115.25;19.822;85.462;-111.84;-3.2886;-11.85;-229.73;-875.17
0.6;4.4398;4.6232;5.2634;234.33;236.95;16.3;-2.12;116.2;246.11;5.4;81.509;-134.72;-182.54;-117.16;12.324;86.408;-112.09;-5.3383;-13.993;-220.85;-870.67
0.62857;4.4398;4.6232;5.2634;240.26;236.95;16.3;-2.12;118.9;246.11;5.4;84.42;-135.36;-186.1;-117.64;5.6606;87.217;-111.57;-6.2883;-14.226;-210.95;-855.03
0.65714;4.4398;4.6232;5.2634;240.26;236.94;16.3;-2.12;118.9;246.11;5.4;87.332;-139.29;-187.59;-116.65;-2.1531;87.759;-109.84;-8.2564;-13.85;-209.4;-830.07
0.68571;4.4398;4.6232;5.2634;241.33;236.94;16.3;-2.12;118.9;246.11;5.4;90.243;-140.64;-186.19;-113.22;-10.054;87.979;-106.17;-10.319;-11.707;-213.83;-806.64
0.71429;4.4398;4.6232;5.2634;241.33;236.94;16.3;-2.12;117.9;246.11;3.6;93.154;-143.36;-183.29;-109.4;-19.629;88.46;-102.58;-14.426;-10.085;-219.3;-780.65
0.74286;4.4398;4.6232;5.2634;244.22;236.95;16.3;-2.12;117.9;246.11;3.6;96.065;-144.72;-179.67;-104.02;-24.56;89.132;-97.972;-14.309;-8.4374;-221.06;-757.12
0.77143;4.4398;4.6232;5.2634;245.34;236.95;16.4;-2.12;118.4;246.11;3.6;98.976;-146.22;-175.56;-100.23;-27.26;90.053;-95.024;-12.328;-8.7492;-217.14;-745.16
0.8;4.4398;4.6389;5.2634;245.34;236.95;16.4;-2.12;118.4;246.11;3.6;101.89;-144.72;-171.05;-96.652;-27.31;90.344;-91.987;-8.0212;-10.345;-215.69;-733.39
0.82857;4.4398;4.6389;5.3297;242.68;236.96;16.4;-2.12;118.4;246.11;3.6;103.83;-142.44;-166.09;-96.185;-25.463;90.465;-91.433;-3.16;-13.421;-212.49;-721.53
0.85714;4.4398;4.6389;5.3297;242.68;236.95;16.4;-2.12;118.4;246.11;3.6;106.74;-137.37;-160.63;-97.924;-20.951;90.394;-92.186;6.2714;-16.796;-216.31;-708.64
0.88571;4.4221;4.6389;5.3297;243.6;236.94;16.4;-2.12;118.4;246.11;3.6;109.65;-132.17;-157.76;-99.798;-17.124;89.486;-92.527;15.134;-19.858;-213.22;-701.88
0.91429;4.4221;4.6389;5.3297;243.6;236.95;16.4;-2.12;118.4;246.11;3.6;112.56;-130.09;-158.37;-99.421;-17.836;88.866;-91.507;19.018;-22.532;-210.02;-700.14
0.94286;4.4221;4.6389;5.3297;241.13;236.95;16.4;-2.12;118.4;246.11;3.6;115.47;-128.12;-160.34;-98.886;-17.607;88.342;-89.842;23.659;-23.649;-193.71;-702.09
0.97143;4.4221;4.6389;5.3297;244.13;236.95;16.4;-2.12;118.7;246.11;3.6;118.38;-127.47;-162.05;-97.957;-18.364;88.497;-87.989;27.12;-24.699;-190.62;-708.43
1;4.4221;4.6389;5.3297;244.13;236.95;16.4;-2.12;119;246.11;5.5;121.29;-126.33;-163.26;-95.587;-20.569;88.552;-85.397;28.508;-24.856;-179.47;-712.73
1.0286;4.4221;4.6389;5.3297;243.24;236.95;16.4;-2.12;119;246.11;5.5;124.2;-128.66;-164.39;-92.574;-27.871;89.16;-84.896;24.981;-25.894;-184.94;-720.8
1.0571;4.4221;4.7437;5.3297;243.24;236.97;16.4;-2.12;119;246.11;5.5;127.12;-128.34;-165.08;-89.265;-32.89;89.213;-83.478;23.249;-25.323;-179.06;-726.84
1.0857;4.4221;4.7437;5.3035;240.08;236.99;16.4;-2.12;119;246.11;5.5;129.06;-130.52;-164.52;-85.408;-41.57;90.248;-84.454;16.738;-24.466;-180.81;-743.21
1.1143;4.4221;4.7437;5.3035;240.08;237.01;16.4;-2.12;119.3;246.11;4;131.97;-130.24;-160.77;-80.691;-48.101;91.302;-83.781;12.954;-21.832;-172.35;-763.57
1.1429;4.4221;4.7437;5.3035;241.52;237.39;16.4;-2.12;119.3;246.11;4;134.88;-132.11;-153.61;-77.167;-58.166;93.161;-86.92;7.2692;-19.56;-178.34;-794.77
1.1714;4.5272;4.7437;5.3035;237.28;237.66;16.4;-2.12;119.3;246.11;4;137.79;-129.21;-144.45;-74.777;-63.807;93.949;-88.607;5.9445;-16.912;-182.15;-819.84
1.2;4.5272;4.7437;5.3035;237.28;237.84;16.4;-2.12;119.3;246.11;4;140.7;-131.45;-134.42;-73.075;-73.626;95.368;-94.155;2.4536;-15.757;-197.84;-853.9
1.2286;4.5272;4.7437;5.3035;237.04;238.19;16.4;-2.12;119.4;246.11;4;143.61;-131.82;-124.5;-71.563;-81.81;95.381;-99.152;0.76866;-13.538;-197.12;-876.41
1.2571;4.5272;4.7437;5.3035;237.04;238.25;16.4;-2.12;119.4;246.11;4;146.52;-137.06;-114.59;-70.568;-93.643;95.154;-107.76;-2.2013;-12.812;-201.66;-905.35
1.2857;4.5272;4.7437;5.3035;238.49;238.24;16.4;-2.12;119.4;246.11;4;149.43;-141.15;-104.91;-68.141;-103.45;93.831;-114.41;-4.2997;-11.071;-195.16;-934.81
1.3143;4.5272;4.7437;5.3087;238.49;238.12;16.4;-2.12;119.2;246.11;5.7;152.34;-147.73;-97.666;-62.872;-116.26;92.901;-122.6;-9.7045;-9.0593;-200.32;-971.02
1.3429;4.5272;4.8128;5.3087;241.11;238.04;16.4;-2.12;119.2;246.11;5.7;154.29;-149.8;-93.198;-57.146;-125.37;91.463;-127.92;-15.045;-5.0492;-201.66;-1001.8
1.3714;4.5272;4.8128;5.3087;239.21;238.03;16.4;-2.12;118.9;246.11;5.7;157.2;-154.35;-90.842;-49.892;-134.2;91.017;-133.11;-18.995;-2.4798;-209.81;-1032.6
1.4;4.5272;4.8128;5.3087;239.21;237.95;16.4;-2.12;118.9;246.11;5.7;160.11;-156.73;-89.745;-42.299;-138.99;90.409;-135.19;-21.095;-1.351;-204.44;-1051.2
1.4286;4.5272;4.8128;5.3087;238.71;237.37;16.4;-2.12;118.9;246.11;5.7;163.02;-159.3;-89.288;-32.101;-143.16;89.879;-136.31;-25.218;-1.9607;-199.18;-1057
1.4571;4.5675;4.8128;5.3087;238.71;237.48;16.4;-2.12;118.9;246.11;5.7;165.93;-158.15;-88.991;-25.668;-143.55;89.622;-135.78;-24.495;-2.701;-190.2;-1062.6
1.4857;4.5675;4.8128;5.3087;235.66;237.4;16.4;-2.12;118.9;246.11;5.7;168.84;-155.82;-88.155;-19.205;-141.12;90.059;-132.81;-23.166;-4.5301;-190.2;-1073.4
1.5143;4.5675;4.8128;5.3087;235.66;237.24;16.4;-2.12;118.9;246.11;5.7;171.75;-150.91;-85.573;-12.939;-137.51;90.731;-128.94;-21.738;-5.3732;-198.25;-1085.6
1.5429;4.5675;4.8128;5.3087;239.73;237.13;16.4;-2.12;118.9;246.11;5.7;174.66;-146.15;-79.854;-6.6328;-133.57;91.934;-124.96;-20.737;-5.7635;-202.48;-1087.8
1.5714;4.5675;4.8128;5.1852;238.88;237.29;16.4;-2.12;118.2;246.11;5.7;177.57;-141.91;-71.683;-3.2279;-130.32;93.487;-122.24;-17.378;-6.2948;-212.49;-1085.5
1.6;4.5675;4.8396;5.1852;238.88;237.24;16.3;-2.12;118;246.11;5;180.49;-139.84;-61.364;1.2354;-126.45;94.482;-118.81;-15.357;-6.8539;-210.95;-1072.4
1.6286;4.5675;4.8396;5.1852;238.34;237.01;16.3;-2.12;118;246.11;5;182.43;-137.65;-49.503;4.7962;-124.29;94.78;-117.01;-14.821;-7.866;-219.3;-1062.7
1.6571;4.5675;4.8396;5.1852;238.34;236.95;16.3;-2.12;118;246.11;5;185.34;-134.15;-36.585;8.7993;-122.03;93.819;-115.44;-12.911;-8.8259;-225.7;-1053
1.6857;4.5675;4.8396;5.1852;235.99;236.68;16.3;-2.12;118;246.11;5;188.25;-130.92;-22.35;11.806;-121.42;92.163;-115.55;-10.074;-9.6046;-243.56;-1047.7
1.7143;4.5675;4.8396;5.1852;235.99;236.31;16.3;-2.12;118.1;246.11;5;191.16;-129.19;-8.673;16.211;-120.32;90.697;-115.37;-8.6999;-9.2022;-246.86;-1038.6
1.7429;4.6377;4.8396;5.1852;239.38;235.83;16.3;-2.12;118.1;246.11;5;194.07;-126.37;3.0994;21.858;-120.13;90.391;-116.45;-8.4244;-8.7998;-253.15;-1024.2
1.7714;4.6377;4.8396;5.1852;238.16;235.52;16.3;-2.12;118.5;246.11;5.4;196.98;-123.34;11.638;26.811;-117.8;89.901;-115.55;-7.8487;-8.3852;-248.1;-999.26
1.8;4.6377;4.8396;5.1852;238.16;235.28;16.3;-2.12;118.5;246.11;5.4;199.89;-119.11;18.04;32.402;-113.54;89.674;-113.23;-8.5089;-8.6447;-253.25;-974.51
1.8286;4.6377;4.8396;5.1022;239.23;235.17;16.3;-2.12;118.5;246.11;5.4;202.8;-115.84;22.247;36.27;-108.61;89.334;-110.09;-7.9907;-8.7614;-258;-941.77
1.8571;4.6377;4.8765;5.1022;239.23;235.24;16.3;-2.12;118.5;246.11;5.4;205.71;-111.94;24.875;40.814;-103.41;89.07;-107.19;-8.5313;-9.9948;-270.7;-905.86
1.8857;4.6377;4.8765;5.1022;239.37;235.19;16.3;-2.12;118.5;246.11;5.4;208.63;-109.86;26.371;43.429;-96.948;89.005;-102.69;-8.1367;-10.578;-270.08;-870.67
1.9143;4.6377;4.8765;5.1022;239.37;235.2;16.3;-2.12;118.6;246.11;3.7;210.57;-109.4;27.694;46.988;-89.223;89.473;-97.577;-11.283;-11.071;-277.71;-839.77
1.9429;4.6377;4.8765;5.1022;243.12;234.92;16.3;-2.12;118.6;246.11;3.7;213.48;-112.62;29.183;48.511;-83.397;90.127;-93.695;-10.499;-10.19;-275.24;-797.94
1.9714;4.6377;4.8765;5.1022;241.86;234.71;16.3;-2.12;118.6;246.11;3.7;216.39;-116.08;32.768;50.654;-78.701;91.125;-91.283;-10.047;-10.409;-287.21;-756.4
2;4.7032;4.8765;5.1022;241.86;234.7;16.3;-2.12;118.6;246.11;3.7;219.3;-119.87;38.161;50.612;-76.334;91.943;-89.716;-6.7278;-10.073;-291.64;-715.19
2.0286;4.7032;4.8765;5.1022;238.22;234.76;16.3;-2.12;118.6;246.11;3.7;222.21;-122.14;45.145;52.291;-73.478;92.291;-88.731;-5.2471;-11.383;-304.23;-686.34
2.0571;4.7032;4.8765;5.1022;238.22;234.76;16.3;-2.12;118.6;246.11;3.7;225.12;-125.3;53.12;50.091;-73.647;92.244;-87.567;1.0376;-12.317;-303.3;-662.39
2.0857;4.7032;4.8765;5.0723;243.21;234.76;16.3;-2.12;118.6;246.11;3.7;228.03;-129.56;61.456;50.041;-75.614;92.16;-88.782;6.8837;-15.407;-302.58;-646.12
2.1143;4.7032;5.0301;5.0723;243.21;234.76;16.3;-2.12;119.2;246.11;3.7;230.94;-134.01;71.182;48.153;-78.406;91.665;-88.852;14.712;-17.872;-295.25;-626.08
2.1429;4.7032;5.0301;5.0723;240.59;234.76;16.3;-2.12;119.2;246.11;3.7;233.85;-138.71;81.204;50.618;-79.897;91.649;-90.834;18.751;-21.365;-294.43;-608.17
2.1714;4.7032;5.0301;5.0723;242.44;234.76;16.3;-2.12;119.6;246.11;5.5;235.8;-141.79;89.754;50.698;-81.184;91.348;-91.008;22.776;-22.753;-288.55;-591.4
2.2;4.7032;5.0301;5.0723;242.44;234.77;16.3;-2.12;119.6;246.11;5.5;238.71;-145.07;96.512;54.08;-79.803;91.135;-91.691;24.284;-23.777;-284.63;-581.07
2.2286;4.7032;5.0301;5.0723;241.54;234.77;16.4;-2.12;121;246.11;5.5;241.62;-146.82;100.52;56.947;-76.342;90.921;-90.899;24.45;-22.922;-278.02;-574.22
2.2571;4.7032;5.0301;5.0723;241.54;234.77;16.4;-2.12;121;246.11;5.5;244.53;-148.84;103.14;64.547;-71.176;90.663;-93.601;20.791;-22.546;-272.65;-577.07
2.2857;4.7614;5.0301;5.0723;239.91;234.77;16.4;-2.12;121;246.11;5.5;247.44;-148.79;104.17;70.796;-66.82;90.236;-96.053;18.821;-21.286;-266.98;-579.02
2.3143;4.7614;5.0301;5.0878;239.91;234.78;16.4;-2.12;120.9;246.11;5.5;250.35;-149.2;103.64;79.454;-62.363;90.155;-101.1;16.108;-20.17;-264.5;-589.14
2.3429;4.7614;5.0301;5.0878;240.7;235.05;16.4;-2.12;120.9;246.11;5.5;253.26;-146.74;101.36;87.388;-56.814;90.843;-105.6;13.214;-18.574;-262.85;-607.16
2.3714;4.7614;5.1781;5.0878;242.66;235.35;16.4;-2.12;120.3;246.11;4.9;256.17;-145.35;97.675;95.01;-51.031;91.857;-110.26;10.711;-17.184;-260.07;-629.04
2.4;4.7614;5.1781;5.0878;242.66;235.78;16.4;-2.12;120.3;246.11;4.9;259.08;-143.06;95.207;100.48;-44.463;92.972;-113.15;8.5366;-15.743;-258.72;-649.5
2.4286;4.7614;5.1781;5.0878;240.62;236.36;16.4;-2.12;120.3;246.11;4.9;261.02;-142.66;94.4;104.51;-36.744;93.58;-114.98;3.932;-14.538;-254.08;-673.24
2.4571;4.7614;5.1781;5.0878;240.62;236.36;16.4;-2.12;120.3;246.11;4.9;263.94;-141.07;95.243;107.96;-30.209;93.347;-116.88;2.7247;-13.447;-255.52;-696.66
2.4857;4.7614;5.1781;5.0878;243;236.89;16.4;-2.12;120.3;246.11;4.9;266.85;-142.36;97.004;110.36;-24.774;92.517;-118.28;2.9626;-12.669;-248.4;-722.13
2.5143;4.7614;5.1781;5.0878;243;237.44;16.4;-2.12;120;246.11;3.7;269.76;-141.69;99.076;113.17;-18.071;91.451;-120.27;2.0698;-12.862;-244.28;-754.56
2.5429;4.7614;5.1781;5.0878;241.94;237.71;16.4;-2.12;120;246.11;3.7;272.67;-141.14;103.22;114.53;-9.3678;89.424;-121.15;-0.55927;-12.655;-225.08;-781.37
2.5714;4.8467;5.1781;5.0878;245.29;238.19;16.4;-2.12;120;246.11;3.7;275.58;-138.61;108.21;116.82;0.32361;88.178;-123.56;-4.0348;-12.083;-218.79;-813.38
2.6;4.8467;5.1781;5.0487;245.29;238.56;16.4;-2.12;120;246.11;3.7;278.49;-137.49;113.79;117.74;8.6804;87.198;-125.16;-6.0163;-10.164;-201.24;-841.42
2.6286;4.8467;5.2691;5.0487;242.16;238.49;16.4;-2.12;120;246.11;3.7;281.4;-133.83;117.94;118.86;17.792;86.594;-127.58;-8.547;-8.8259;-203;-875.9
2.6571;4.8467;5.2691;5.0487;242.16;237.23;16.4;-2.12;120;246.11;3.7;284.31;-130.99;119.61;118.34;25.587;85.556;-128.72;-9.8198;-8.5402;-191.03;-905.05
2.6857;4.8467;5.2691;5.0487;243.85;233.88;16.4;-2.12;120;246.11;3.7;286.25;-127.45;118.75;119.42;33.787;85.283;-131.76;-13.245;-9.7352;-187.52;-933.28
2.7143;4.8467;5.2691;5.0487;243.85;237.84;16.4;-2.12;119.9;246.11;3.7;289.16;-125.46;116.23;118.46;38.743;84.669;-132.62;-11.572;-10.111;-167.6;-952.21
2.7429;4.8467;5.2691;5.0487;246.63;238.17;16.4;-2.12;119.9;246.11;3.7;292.08;-123.38;112.71;117.21;45.33;84.725;-133.88;-11.473;-11.319;-164.71;-976.65
2.7714;4.8467;5.2691;5.0487;245.55;238.28;16.4;-2.02;119.8;246.11;6.3;294.99;-124.61;108.01;114.16;49.627;84.883;-132.98;-9.7585;-11.772;-160.38;-997.52
2.8;4.8467;5.2691;5.0487;245.55;238.78;16.4;-2.02;119.8;246.11;6.3;297.9;-126.06;100.83;112.43;55.345;85.298;-134.03;-8.9237;-11.448;-174.1;-1019.7
2.8286;4.9065;5.2691;5.0487;239.26;239.38;16.4;-2.02;119.1;246.11;6.3;300.81;-129.01;93.018;108.91;59.366;85.404;-132.97;-7.2786;-10.462;-182.05;-1030
2.8571;4.9065;5.2691;4.9919;239.26;240.19;16.4;-2.02;119.1;246.11;6.3;303.72;-130.07;85.571;103.57;65.709;86.061;-131.66;-8.671;-10.462;-191.34;-1041
2.8857;4.9065;5.3329;4.9919;241.57;240.99;16.4;-2.02;119.1;246.11;6.3;306.63;-131.68;80.361;96.355;69.104;85.791;-127.67;-8.7154;-9.2684;-188.24;-1047.3
2.9143;4.9065;5.3329;4.9919;241.57;241.79;16.4;-2.02;119;246.11;6.5;309.54;-131.76;75.774;89.77;73.445;85.01;-125.1;-9.5756;-8.9426;-195.36;-1056.9
2.9429;4.9065;5.3329;4.9919;239.4;242.5;16.4;-2.02;119;246.11;6.5;311.48;-130.58;71.965;85.087;75.847;83.919;-123.09;-10.085;-8.359;-197.32;-1058.9
2.9714;4.9065;5.3329;4.9919;242.39;243.2;16.4;-2.02;118.8;246.11;6.5;314.39;-128.88;68.778;79.499;80.302;82.98;-122.06;-10.832;-9.838;-210.12;-1061.5
3;4.9065;5.3329;4.9919;242.39;243.61;16.4;-2.02;118.8;246.11;6.5;317.3;-129.18;66.571;75.863;81.103;82.069;-120.36;-7.6922;-10.007;-214.15;-1059.3
3.0286;4.9065;5.3329;4.9919;241.62;244.01;16.4;-2.02;118.8;246.11;6.5;320.22;-131.04;65.563;70.734;81.203;82.078;-117.11;-5.3359;-11.435;-214.04;-1051.8
3.0571;4.9065;5.3329;4.9919;241.62;244.26;16.4;-2.02;118.8;246.11;6.5;323.13;-134.41;64.714;65.598;78.251;82.099;-111.63;-1.3236;-13.421;-209.71;-1036.5
3.0857;4.9431;5.3329;4.9919;245;244.42;16.4;-2.02;118.8;246.11;6.5;326.04;-138.7;62.18;58.301;74.071;81.926;-103.76;1.179;-16.484;-206.92;-1015.1
3.1143;4.9431;5.4025;4.9919;245;244.53;16.4;-1.93;119.4;246.11;6.5;328.95;-143.24;57.914;53.828;67.323;82.199;-95.478;6.6755;-18.886;-214.45;-985.15
3.1429;4.9431;5.4025;4.9052;241.89;244.28;16.4;-1.93;119.4;246.11;6.5;331.86;-149.26;51.031;48.938;60.584;82.422;-86.707;10.975;-21.339;-225.29;-954.86
3.1714;4.9431;5.4025;4.9052;243.61;244.23;16.4;-1.93;119.4;246.11;6.5;334.77;-153.25;43.531;45.2;56.133;83.101;-80.326;14.285;-23.156;-236.43;-922.95
3.2;4.9431;5.4025;4.9052;243.61;244.13;16.4;-1.93;119.4;246.11;6.5;336.71;-156.67;34.458;41.405;53.683;84.471;-75.875;14.754;-24.427;-242.52;-899.01
3.2286;4.9431;5.4025;4.9052;238.64;244;16.4;-1.93;119.4;246.11;6.5;339.62;-158.17;24.116;38.433;52.576;85.624;-72.789;16.342;-24.401;-251.91;-881.1
3.2571;4.9431;5.4025;4.9052;238.64;244;16.4;-1.93;119.4;246.11;6.5;342.53;-159.64;12.842;35.022;53.359;85.779;-71.34;16.558;-23.661;-260.38;-864.94
3.2857;4.9431;5.4025;4.9052;240.7;244;16.4;-1.93;119.4;246.11;6.5;345.44;-159.25;0.62496;32.217;55.659;85.416;-71.689;16.767;-22.389;-279.26;-846.12
3.3143;4.9431;5.4025;4.9052;240.7;244.01;16.4;-1.93;119.3;246.11;4.5;348.36;-159.82;-9.7529;29.072;57.741;84.275;-71.895;16.793;-21.091;-289.17;-822.28
3.3429;5.0296;5.4531;4.9052;240.38;244.01;16.4;-1.93;119.3;246.11;4.5;351.27;-158.91;-19.396;24.268;59.865;83.407;-71.954;15.268;-20.624;-299.79;-800.81
3.3714;5.0296;5.4531;4.9052;241.39;244.21;16.4;-1.93;119.7;246.11;5.6;354.18;-160.31;-26.634;20.807;61.899;82.973;-72.493;15.143;-20.429;-297.22;-780.75
3.4;5.0296;5.4531;4.7606;241.39;244.73;16.4;-1.93;119.7;246.11;5.6;357.09;-161.55;-32.117;15.925;65.404;82.837;-74.513;13.531;-20.52;-299.38;-757.85
3.4286;5.0296;5.4531;4.7606;240.44;244.93;16.4;-1.93;119.9;246.11;5.6;359.03;-163.05;-36.656;12.499;67.746;82.245;-76.042;12.427;-20.105;-297.73;-739.53
3.4571;5.0296;5.4531;4.7606;240.44;225.02;16.4;-1.93;119.9;246.11;5.6;1.9407;-162.76;-39.985;5.8677;69.834;82.443;-77.149;9.5677;-20.222;-305.78;-726.64
3.4857;5.0296;5.4531;4.7606;241.14;191.17;16.4;-1.93;119.9;246.11;5.6;4.8518;-161.97;-42.845;1.1698;69.994;82.561;-76.785;8.778;-18.717;-301.96;-712.22
3.5143;5.0296;5.4531;4.7606;241.14;242.12;16.4;-1.93;120.3;246.11;7.1;7.7628;-158.49;-46.026;-6.2018;72.284;82.831;-78.997;5.456;-18.106;-302.99;-693.79
3.5429;5.0296;5.4531;4.7606;242.78;246.17;16.4;-1.93;120.3;246.11;7.1;10.674;-156.8;-49.414;-11.912;74.108;83.259;-81.083;3.9973;-17.133;-293.71;-672
3.5714;5.0296;5.5374;4.7606;242.83;246.43;16.4;-1.93;120.4;246.11;7.1;13.585;-154.09;-55.413;-20.251;76.681;84.663;-84.688;0.30872;-17.262;-292.78;-661.68
3.6;5.0565;5.5374;4.7606;242.83;246.96;16.4;-1.93;120.4;246.11;7.1;16.496;-150.01;-61.477;-26.055;79.531;85.698;-88.593;-0.44738;-15.472;-286.69;-657.08
3.6286;5.0565;5.5374;4.7606;241.65;246.99;16.4;-1.93;120.4;246.11;7.1;19.407;-146.16;-69.399;-35.227;84.256;86.981;-95.479;-3.5475;-14.498;-291.75;-664.44
3.6571;5.0565;5.5374;4.7606;241.65;247.23;16.4;-1.93;120.4;246.11;7.1;22.318;-144.92;-78.114;-43.197;87.073;87.607;-100.7;-5.3835;-12.071;-288.34;-671.29
3.6857;5.0565;5.5374;4.8046;243.42;247.26;16.4;-1.93;120.4;246.11;7.1;24.259;-144.05;-88.309;-52.097;89.546;87.4;-106.22;-9.472;-10.228;-282.05;-680.92
3.7143;5.0565;5.5374;4.8046;243.42;246.26;16.4;-1.93;119.9;246.11;5.3;27.17;-144.06;-98.147;-57.679;89.598;86.736;-108.8;-9.1812;-8.3852;-268.53;-680.92
3.7429;5.0565;5.5374;4.8046;243.12;245.33;16.4;-1.84;119.5;246.11;5.3;30.081;-146.07;-107.03;-65.542;90.091;86.516;-113.01;-10.496;-9.0088;-258.21;-685.82
3.7714;5.0565;5.5374;4.8046;243.68;246.81;16.4;-1.84;119.5;246.11;5.3;32.992;-147.68;-115.06;-69.92;89.308;86.011;-114.83;-8.9554;-9.7091;-244.69;-690.73
3.8;5.0565;5.7683;4.8046;243.68;246.71;16.4;-1.84;119.5;246.11;5.3;35.903;-148.23;-122.55;-75.228;89.142;85.927;-117.79;-7.7103;-10.981;-233.24;-707.51
3.8286;5.0565;5.7683;4.8046;243.31;246.7;16.4;-1.84;119.5;246.11;5.3;38.814;-147.11;-128.56;-78.69;88.478;85.968;-119.45;-4.9431;-11.357;-217.86;-726.02
3.8571;5.0576;5.7683;4.8046;243.31;246.67;16.4;-1.84;119.5;246.11;5.3;41.725;-145.54;-132.88;-84.063;89.333;85.93;-123.51;-2.6035;-12.214;-204.75;-747.71
3.8857;5.0576;5.7683;4.8046;243.04;246.28;16.4;-1.84;119.5;246.11;5.3;44.636;-143.66;-134.98;-88.842;88.689;85.952;-126.1;-0.37748;-13.265;-191.75;-765
3.9143;5.0576;5.7683;4.8046;243.04;246.18;16.4;-1.84;119.5;246.11;5.3;46.577;-142.74;-136.85;-92.158;85.151;86.634;-125.67;-0.94213;-14.602;-175.45;-785.66
