time;ws70;ws44;ws18;wd70;wd41;ROT;PA;PO;NP;wsn;Azi;MxA1;MyA1;MxR;MyR;MzR;MTilt;MYaw;MzTT;MxTB;MyTB
0.04;3.7415;3.6748;2.4558;225.43;213.18;17.9;0.77;33;218.44;2.5;257.14;19.993;199.07;64.297;-38.307;3.7796;-76.975;9.3641;-18.315;-457.79;-1.3562
0.06;3.7415;3.6748;2.4558;227.73;213.18;17.9;0.77;33;218.44;2.5;259.08;17.112;199.21;64.561;-38.787;3.8727;-76.993;12.361;-19.365;-452.11;-1.3562
0.08;3.7415;3.6748;2.4558;227.73;213.19;17.9;0.77;33;218.44;2.5;261.02;13.183;199.06;65.28;-39.81;4.8553;-77.462;15.794;-20.832;-443.03;-0.53235
0.1;3.7415;3.6748;2.4558;228.35;213.22;17.9;0.77;33;218.44;2.5;262.96;9.9187;198.99;67.077;-39.673;6.4761;-78.619;17.927;-22.727;-437.25;3.0512
0.12;3.7415;3.6748;2.4558;228.35;213.22;17.8;0.77;33.2;218.44;2.8;265.88;6.8992;197.92;69.52;-39.767;9.5353;-80.039;21.641;-24.128;-434.05;6.319
0.14;3.7415;3.6748;2.4558;228.35;213.62;17.8;0.77;33.2;218.44;2.8;267.82;3.28;195.71;71.696;-39.71;13.227;-81.417;24.043;-25.53;-430.23;10.52
0.16;3.7415;3.6748;2.4558;228.24;213.79;17.8;0.77;33.2;218.44;2.8;269.76;-0.483;193.09;74.551;-39.249;17.405;-83.368;26.112;-27.061;-430.95;13.184
0.18;3.7415;3.6748;2.4558;228.24;213.79;17.8;0.77;33.2;218.44;2.8;271.7;-4.5298;189.91;77.238;-39.775;21.918;-85.142;29.333;-28.035;-434.88;16.754
0.2;3.7415;3.6748;2.4558;230.65;213.89;17.8;0.77;33.2;218.44;2.8;273.64;-8.0984;187.01;79.755;-39.469;25.65;-86.614;31.873;-30.009;-436.32;19.308
0.22;3.7415;3.6748;2.4558;230.65;214.22;17.8;0.77;33.2;218.44;2.8;275.58;-11.19;184.82;83.014;-38.643;28.433;-88.764;34.046;-31.409;-433.43;22.287
0.24;3.7415;3.6748;2.4558;230.65;214.22;17.8;0.87;33.2;218.44;1.3;278.49;-14.937;183.78;86.305;-37.718;29.35;-90.273;37.84;-32.785;-430.13;21.559
0.26;3.7415;3.6748;2.4558;231.11;214.37;17.8;0.87;33.2;218.44;1.3;280.43;-18.651;183.32;88.998;-36.742;28.864;-91.725;40.202;-34.564;-420.22;23.001
0.28;3.7415;3.5594;2.4558;231.11;214.38;17.8;0.87;33.2;218.44;1.3;282.37;-21.165;183.22;92.309;-35.035;27.276;-93.832;42.073;-35.329;-411.66;24.127
0.3;3.7676;3.5594;2.4558;232.44;214.38;17.8;0.87;33.2;218.44;1.3;284.31;-23.624;183.42;94.7;-33.25;24.726;-95.023;43.893;-36.316;-404.64;24.841
0.32;3.7676;3.5594;2.4558;232.44;214.38;17.8;0.87;33.2;218.44;1.3;286.25;-25.633;183.57;96.478;-30.71;21.617;-95.755;44.977;-36.602;-401.34;24.731
0.34;3.7676;3.5594;2.4558;232.44;214.38;17.8;0.87;33.2;218.44;1.3;289.16;-27.143;183.42;98.148;-27.867;18.716;-95.699;47.471;-35.952;-397.62;22.081
0.36;3.7676;3.5594;2.4715;233.36;214.38;17.8;0.87;33.2;218.44;1.3;291.11;-28.57;183.62;98.855;-24.521;16.339;-95.691;47.692;-35.459;-397.62;20.035
0.38;3.7676;3.5594;2.4715;233.36;214.38;17.8;0.87;33.2;218.44;1.3;293.05;-28.558;184.27;99.773;-19.784;14.033;-96.428;46.722;-34.926;-396.9;18.402
0.4;3.7676;3.5594;2.4715;230.31;214.38;17.7;0.87;33.2;218.44;3.4;294.99;-27.931;184.73;101.24;-15.009;11.525;-97.862;46.023;-34.304;-393.7;18.498
0.42;3.7676;3.5594;2.4715;230.31;214.37;17.7;0.87;33.2;218.44;3.4;296.93;-27.432;185.09;102.65;-9.9841;8.8814;-99.501;45.228;-34.538;-388.03;16.246
0.44;3.7676;3.5594;2.4715;230.31;214.37;17.7;0.87;33.5;218.44;3.4;298.87;-26.299;184.89;104.13;-4.6512;6.402;-101.48;44.347;-34.459;-384.11;12.456
0.46;3.7676;3.5594;2.4715;231.3;214.36;17.7;0.87;33.5;218.44;3.4;301.78;-24.745;183.88;105.66;0.17161;4.347;-102.7;45.886;-33.928;-380.91;7.5547
0.48;3.7676;3.5594;2.4715;231.3;214.37;17.7;0.87;33.5;218.44;3.4;303.72;-22.414;181.89;106.74;5.3292;2.2054;-104.57;45.386;-34.109;-381.94;-0.83441
0.5;3.7676;3.5594;2.4715;230.47;214.37;17.7;0.87;33.5;218.44;3.4;305.66;-20.066;178.84;107.59;10.393;0.82304;-106.35;45.031;-34.045;-385.03;-7.4798
0.52;3.7676;3.5594;2.4715;230.47;214.38;17.7;0.87;33.5;218.44;3.4;307.6;-18.601;175.33;107.34;14.686;0.89418;-106.93;44.892;-34.188;-388.75;-12.903
0.54;3.7676;3.5594;2.4715;230.47;214.38;17.7;0.87;33.5;218.44;3.4;309.54;-16.963;171.37;106.01;19.595;2.351;-107.11;43.713;-34.759;-392.88;-18.327
0.56;3.7676;3.5594;2.4715;229.51;214.38;17.7;0.87;33.5;218.44;3.4;311.48;-15.942;167.21;103.52;24.772;5.3358;-106.73;41.691;-34.473;-396.8;-21.704
0.58;3.7676;3.5594;2.4715;229.51;214.38;17.7;0.87;33.5;218.44;3.4;313.42;-16.036;162.65;99.423;28.845;8.6334;-104.67;39.534;-34.031;-398.14;-19.96
0.6;3.7676;3.5594;2.4715;227.71;214.38;17.7;0.87;33.5;218.44;3.4;316.33;-15.625;157.7;94.944;32.811;12.173;-101.88;38.852;-33.278;-402.16;-16.899
0.62;3.7676;3.5594;2.4715;227.71;214.63;17.7;0.87;33.5;218.44;3.4;318.27;-15.203;152.5;90.22;36.33;15.762;-99.566;36.464;-31.954;-407.74;-16.075
0.64;3.7676;3.5594;2.4715;227.71;214.63;17.7;0.87;33.2;218.44;3.4;320.22;-14.582;146.91;84.372;39.04;18.66;-96.173;33.721;-31.123;-413.2;-15.979
0.66;3.7856;3.4155;2.4715;224.11;214.94;17.7;0.87;33.2;218.44;3.4;322.16;-13.028;141.1;78.085;41.979;20.38;-92.959;30.318;-29.852;-421.05;-18.533
0.68;3.7856;3.4155;2.4715;224.11;215;17.7;0.87;33.2;218.44;3.4;324.1;-11.257;135.78;72.046;44.432;20.743;-89.877;27.246;-28.321;-427.45;-21.608
0.7;3.7856;3.4155;2.4715;225.55;215;17.7;0.87;33.2;218.44;3.4;326.04;-9.4141;131.18;65.631;46.682;20.473;-86.719;23.836;-27.011;-429.51;-23.544
0.72;3.7856;3.4155;2.4715;225.55;215.19;17.7;0.87;32.9;218.44;3.1;328.95;-6.7946;127.22;60.204;50.511;19.996;-85.402;21.567;-25.777;-429.51;-27.128
0.74;3.7856;3.4155;2.4715;225.55;215.53;17.7;0.87;32.9;218.44;3.1;330.89;-4.9679;123.88;55.452;54.715;19.169;-85.538;18.169;-24.297;-431.68;-31.727
0.76;3.7856;3.4155;2.4715;226.57;215.58;17.7;0.87;32.9;218.44;3.1;332.83;-4.4404;121.11;50.139;58.796;17.817;-85.604;14.395;-23.337;-431.57;-33.677
0.78;3.7856;3.4155;2.4715;226.57;215.58;17.7;0.87;32.9;218.44;3.1;334.77;-3.419;117.9;45.522;63.01;16.5;-86.48;11.197;-21.52;-436.01;-38.276
0.8;3.7856;3.4155;2.4715;226.29;215.58;17.6;0.96;32.5;218.44;3.1;336.71;-2.87;114.48;41.263;66.296;15.018;-87.009;8.8257;-20.027;-442.51;-44.002
0.82;3.7856;3.4155;2.4715;226.29;215.76;17.6;0.96;32.5;218.44;3.1;338.65;-3.1643;111.42;37.048;68.827;12.598;-87.134;6.8738;-18.717;-448.5;-50.551
0.84;3.7856;3.4155;2.4715;226.29;215.76;17.6;0.96;32.5;218.44;3.1;341.56;-3.3915;108.23;33.458;70.66;9.4176;-86.99;7.2718;-17.25;-453.14;-50.867
0.86;3.7856;3.4155;2.4715;231.61;216.02;17.6;0.96;32.5;218.44;3.1;343.5;-4.1246;105.15;30.274;71.645;5.5621;-86.496;6.887;-17.172;-451.59;-49.947
0.88;3.7856;3.4155;2.4715;231.61;216.18;17.6;0.96;32.5;218.44;3.1;345.44;-4.2572;102.32;27.567;72.213;1.9479;-85.885;7.066;-17.081;-448.19;-49.631
0.9;3.7856;3.4155;2.4715;229.93;216.18;17.6;0.96;32.5;218.44;3.1;347.39;-4.1685;99.669;25.382;72.621;-0.89421;-85.359;7.7601;-17.379;-441.17;-49.947
0.92;3.7856;3.4155;2.4902;229.93;216.2;17.6;0.96;32.4;218.44;2.3;349.33;-5.5401;96.299;22.966;72.509;-3.0266;-84.323;8.3385;-18.301;-436.32;-52.391
0.94;3.7856;3.4155;2.4902;229.93;216.2;17.6;0.96;32.4;218.44;2.3;351.27;-6.6553;91.849;20.165;72.787;-3.7642;-83.641;8.3967;-19.132;-435.19;-54.753
0.96;3.7856;3.4155;2.4902;229.55;216.2;17.6;0.96;32.4;218.44;2.3;354.18;-7.2104;86.716;17.62;72.781;-2.9492;-82.662;10.127;-19.287;-437.77;-53.627
0.98;3.7856;3.4155;2.4902;229.55;216.2;17.6;0.96;32.4;218.44;2.3;356.12;-7.2714;80.812;15.577;72.636;-0.92832;-81.845;10.918;-19.572;-444.27;-49.947
1;3.9557;3.4155;2.4902;227.87;216.2;17.6;0.96;32.4;218.44;2.3;358.06;-7.4823;73.953;14.013;72.864;1.5577;-81.49;12.104;-19.339;-452.21;-46.872
1.02;3.9557;3.4155;2.4902;227.87;216.18;17.6;0.96;32.4;218.44;2.3;0;-8.0544;66.666;12.639;71.964;4.6199;-80.038;13.551;-19.287;-461.6;-44.62
1.04;3.9557;3.4155;2.4902;227.87;216.18;17.6;0.96;32.4;218.44;2.3;1.9407;-7.8265;59.778;10.962;71.167;7.7286;-78.673;14.608;-20.105;-465.01;-41.75
1.06;3.9557;3.3072;2.4902;227.92;216.18;17.6;0.96;32.4;218.44;2.3;3.8814;-6.2724;52.55;10.34;70.816;10.713;-77.78;16.644;-21.039;-465.11;-42.574
1.08;3.9557;3.3072;2.4902;227.92;216.18;17.6;0.96;32.4;218.44;2.3;5.8221;-5.4231;45.412;10.95;70.235;12.96;-76.572;19.86;-23.091;-462.84;-41.956
1.1;3.9557;3.3072;2.4902;228.57;216.18;17.6;0.96;32.4;218.44;2.3;7.7628;-6.0064;38.481;11.774;69.682;14.631;-75.252;23.228;-25.465;-456.75;-38.894
1.12;3.9557;3.3072;2.4902;228.57;216.2;17.6;0.96;32.2;218.44;2;10.674;-6.6389;31.45;12.783;69.817;16.366;-73.993;28.039;-27.347;-453.55;-35.517
1.14;3.9557;3.3072;2.4902;228.57;216.18;17.6;0.96;32.2;218.44;2;12.615;-6.8334;24.543;12.857;69.588;17.932;-72.764;30.567;-29.606;-453.76;-28.048
1.16;3.9557;3.3072;2.4902;226.97;216.18;17.6;0.96;32.2;218.44;2;14.555;-7.2327;18.123;12.133;68.831;19.603;-71.074;32.165;-30.826;-454.38;-19.356
1.18;3.9557;3.3072;2.4902;226.97;216.18;17.6;0.96;32.2;218.44;2;16.496;-8.2042;12.302;11.906;68.486;20.641;-69.656;34.258;-30.89;-458.71;-12.807
1.2;3.9557;3.3072;2.4902;221.77;216.2;17.5;0.96;32;218.44;2;18.437;-9.7918;6.95;11.433;67.679;21.106;-67.791;35.939;-31.383;-460.98;-8.7155
1.22;3.9557;3.3072;2.4902;221.77;216.21;17.5;0.96;32;218.44;2;20.377;-10.308;2.5236;9.6496;67.927;20.876;-67.273;36.571;-30.747;-461.19;-5.64
1.24;3.9557;3.3072;2.4902;221.77;216.21;17.5;0.96;31.6;218.44;0.6;23.288;-10.33;-1.1972;7.2933;68.555;19.469;-66.697;37.922;-30.021;-456.13;-4.6239
1.26;3.9557;3.3072;2.4902;226.29;216.39;17.5;0.96;31.6;218.44;0.6;25.229;-10.791;-4.5373;5.0193;69.208;16.584;-66.803;38.273;-29.852;-447.47;-0.62846
1.28;3.9557;3.3072;2.4902;226.29;216.61;17.5;0.96;31.6;218.44;0.6;27.17;-10.874;-7.789;2.3895;70.799;12.65;-67.963;38.717;-29.321;-437.04;4.4791
1.3;3.9557;3.3072;2.4902;225.83;216.61;17.5;0.96;31.6;218.44;0.6;29.111;-9.6085;-10.341;0.03861;72.238;8.7948;-68.91;39.474;-29.58;-428.38;6.5249
1.32;4.1056;3.3072;2.4902;225.83;216.6;17.5;0.96;31.6;218.44;0.6;31.051;-7.416;-12.203;-3.2836;73.499;5.1374;-70.164;39.396;-30.254;-424.45;8.3648
1.34;4.1056;3.3072;2.4902;225.83;216.75;17.5;0.96;31.6;218.44;0.6;32.992;-4.9962;-14.494;-7.0348;74.788;2.23;-71.73;39.087;-30.385;-422.08;10.726
1.36;4.1056;3.3072;2.4902;226.97;216.75;17.5;0.96;31.6;218.44;0.6;34.933;-3.4526;-17.046;-10.588;76.043;0.3176;-73.265;39.087;-30.411;-424.45;12.566
1.38;4.1056;3.3072;2.4902;226.97;216.79;17.5;0.96;31.6;218.44;0.6;36.873;-2.5258;-19.929;-14.166;77.236;-0.296;-74.839;39.182;-30.488;-423.83;9.9987
1.4;4.1056;3.3072;2.4902;227.77;216.79;17.5;0.96;31.6;218.44;0.6;39.784;-1.2325;-23.727;-17.24;79.106;0.4944;-76.064;41.526;-30.178;-424.25;10.822
1.42;4.1056;3.3072;2.546;227.77;217.06;17.5;0.96;31.6;218.44;0.6;41.725;-0.71619;-28.237;-20.064;80.152;1.7312;-77.167;42.48;-30.268;-421.56;10.52
1.44;4.1056;3.3072;2.546;227.77;217.06;17.5;0.96;31.6;218.44;0.6;43.666;-0.7661;-33.162;-23.716;80.625;3.1539;-78.375;42.556;-30.838;-417.95;14.612
1.46;4.1056;3.2965;2.546;227.61;217.39;17.5;0.96;31.6;218.44;0.6;45.606;-0.59997;-37.588;-27.394;81.043;4.7126;-79.639;42.708;-31.292;-413.82;19.514
1.48;4.1056;3.2965;2.546;227.61;217.61;17.5;0.96;31.6;218.44;0.6;47.547;0.26647;-41.718;-30.464;80.878;6.4083;-80.138;43.038;-32.123;-410.63;19.308
1.5;4.1056;3.2965;2.546;227.99;217.61;17.5;0.96;31.6;218.44;0.6;49.488;1.9815;-45.604;-33.838;80.899;8.4288;-81.052;43.372;-32.798;-408.87;20.132
1.52;4.1056;3.2965;2.546;227.99;218.13;17.5;0.96;31.5;218.44;5.4;51.429;3.3299;-49.823;-36.889;79.797;10.357;-81.033;43.214;-33.149;-409.59;18.196
1.54;4.1056;3.2965;2.546;227.99;218.69;17.5;0.96;31.5;218.44;5.4;54.34;3.5579;-54.552;-40.304;77.63;12.749;-79.973;43.424;-33.797;-412.07;14.502
1.56;4.1056;3.2965;2.546;228.14;218.69;17.5;0.96;31.5;218.44;5.4;56.28;4.0518;-59.744;-44.933;76.117;15.985;-81.185;42.074;-33.669;-414.13;11.234
1.58;4.1056;3.2965;2.546;228.14;219.3;17.5;0.96;31.5;218.44;5.4;58.221;5.1343;-64.45;-49.074;75.194;19.587;-82.528;41.624;-33.226;-415.58;9.9026
1.6;4.1056;3.2965;2.546;227.2;220.08;17.5;0.96;31.5;218.44;5.4;60.162;6.8329;-68.627;-53.386;74.198;22.609;-84.092;41.162;-33.278;-417.33;10.932
1.62;4.0616;3.2965;2.546;227.2;220.98;17.5;0.96;31.5;218.44;5.4;62.102;9.6304;-72.305;-57.841;73.884;24.664;-86.262;41.359;-33.304;-418.98;8.8865
1.64;4.0616;3.2965;2.546;227.2;220.98;17.5;0.96;31.5;218.44;5.4;64.043;12.644;-74.786;-61.404;73.222;25.553;-87.564;41.899;-33.707;-419.71;3.3533
1.66;4.0616;3.2965;2.546;225.35;221.95;17.5;0.96;31.5;218.44;5.4;65.984;14.432;-75.978;-64.356;71.696;25.308;-87.98;42.103;-34.317;-418.88;-4.0061
1.68;4.0616;3.2965;2.546;225.35;222.9;17.5;0.96;31.5;218.44;5.4;68.895;16.18;-77.053;-66.211;70.215;23.629;-86.776;44.387;-34.369;-417.02;-13.109
1.7;4.0616;3.2965;2.546;225.92;222.9;17.5;0.96;31.5;218.44;5.4;70.836;16.68;-78.382;-66.744;67.517;20.47;-84.647;44.611;-34.512;-413.72;-19.356
1.72;4.0616;3.2965;2.546;225.92;223.88;17.5;0.96;31.3;218.44;3.2;72.776;16.252;-79.314;-67.542;63.781;16.692;-82.472;43.681;-34.745;-408.15;-24.066
1.74;4.0616;3.2965;2.546;225.92;224.9;17.5;0.96;31.3;218.44;3.2;74.717;15.658;-79.67;-68.037;59.805;13.354;-80.093;42.535;-33.695;-402.68;-22.83
1.76;4.0616;3.2965;2.546;227.61;224.9;17.5;0.96;31.3;218.44;3.2;76.658;15.042;-79.895;-68.187;54.838;10.471;-77.261;40.439;-32.876;-397.83;-21.196
1.78;4.0616;3.2965;2.546;227.61;225.81;17.5;0.96;31;218.44;3.2;78.598;14.421;-79.847;-68.689;49.163;8.0506;-74.814;37.429;-30.995;-394.73;-19.452
1.8;4.0616;3.2965;2.546;228.27;226.75;17.5;0.96;31;218.44;3.2;80.539;14.543;-79.218;-68.57;43.462;6.0763;-72.051;34.427;-28.516;-398.14;-21.196
1.82;4.0616;3.4386;2.546;228.27;227.6;17.5;0.96;31;218.44;3.2;82.48;13.593;-78.88;-68.116;36.49;4.8678;-68.994;30.11;-26.335;-398.14;-27.745
1.84;4.0616;3.4386;2.546;228.27;227.6;17.4;1.05;30.8;218.44;1.3;85.391;12.328;-78.958;-68.298;29.333;4.5795;-66.473;26.473;-23.48;-399.17;-37.151
1.86;4.0616;3.4386;2.546;229.57;228.3;17.4;1.05;30.8;218.44;1.3;87.332;11.445;-79.562;-68.142;22.719;4.4397;-64.604;22.159;-21.013;-400.72;-43.7
1.88;4.0616;3.4386;2.546;229.57;228.74;17.4;1.05;30.8;218.44;1.3;89.272;9.8464;-80.162;-68.183;15.308;3.9318;-63.234;16.946;-19.301;-400.41;-48.299
1.9;4.0616;3.4386;2.546;227.03;228.74;17.4;1.05;30.8;218.44;1.3;91.213;9.3637;-81.051;-69.641;8.0892;3.9193;-63.716;11.795;-17.445;-400.2;-52.089
1.92;4.0616;3.4386;2.546;227.03;228.75;17.4;0.96;30.7;218.44;1.3;93.154;9.8747;-81.615;-71.093;1.9819;4.8707;-64.631;7.8154;-16.355;-403.71;-55.151
1.94;3.9743;3.4386;2.6886;227.03;228.74;17.4;0.96;30.7;218.44;1.3;95.094;9.9857;-81.438;-72.756;-3.6208;6.4328;-66.089;4.4267;-15.965;-406.39;-60.78
1.96;3.9743;3.4386;2.6886;225.31;228.74;17.4;0.96;30.7;218.44;1.3;97.035;10.119;-82.102;-75.174;-8.3085;8.6488;-68.556;2.1046;-15.407;-410.83;-63.444
1.98;3.9743;3.4386;2.6886;225.31;228.74;17.4;0.96;30.7;218.44;1.3;98.976;10.879;-83.016;-76.632;-12.097;11.29;-70.22;0.77434;-15.419;-414.44;-71.215
2;3.9743;3.4386;2.6886;222.99;228.6;17.3;1.05;30.3;218.44;3.8;101.89;10.274;-84.244;-77.244;-16.116;14.879;-71.241;0.43978;-15.264;-417.33;-77.256
2.02;3.9743;3.4386;2.6886;222.99;228.6;17.3;1.05;30.3;218.44;3.8;103.83;9.0865;-85.87;-77.584;-19.485;18.809;-72.09;-0.41042;-15.2;-418.78;-82.68
2.04;3.9743;3.4386;2.6886;222.99;228.23;17.3;1.05;30.3;218.44;3.8;105.77;8.3482;-87.478;-76.463;-21.731;21.787;-71.418;-0.39487;-15.588;-419.6;-86.771
2.06;3.9743;3.4386;2.6886;223.76;228.13;17.3;1.05;30.3;218.44;3.8;107.71;8.7751;-88.19;-74.697;-24.069;23.564;-70.224;-0.66409;-15.743;-422.7;-86.153
2.08;3.9743;3.4386;2.6886;223.76;227.88;17.3;1.05;30.3;218.44;3.8;109.65;10.407;-87.591;-73.35;-25.694;24.264;-69.345;-0.21271;-16.107;-423.01;-87.581
2.1;3.9743;3.4386;2.6886;224.77;227.88;17.3;1.05;30.3;218.44;3.8;111.59;11.823;-86.291;-71.297;-27.678;23.839;-67.951;-0.37315;-16.938;-422.49;-89.119
2.12;3.9743;3.4386;2.6886;224.77;227.54;17.3;1.05;30;218.44;3.8;113.53;12.917;-84.831;-69.808;-30.305;22.637;-67.394;-1.0444;-16.808;-421.15;-88.103
2.14;3.9743;3.4386;2.6886;224.77;227.23;17.3;1.05;30;218.44;3.8;115.47;15.364;-83.2;-68.808;-31.84;20.885;-67.019;-0.5554;-16.355;-421.25;-85.44
2.16;3.9743;3.4386;2.6886;222.31;227.23;17.3;1.05;30;218.44;3.8;118.38;18.645;-81.123;-67.629;-32.36;18.893;-66.1;1.8899;-16.289;-416.61;-84.616
2.18;3.9743;3.4386;2.6886;222.31;226.81;17.3;1.05;30;218.44;3.8;120.32;21.497;-78.661;-67.215;-32.772;17.359;-65.809;3.5746;-15.952;-414.13;-87.17
2.2;3.9743;3.4739;2.6886;223.66;226.35;17.3;1.05;30;218.44;3.8;122.26;23.951;-75.676;-66.933;-33.421;16.109;-65.707;5.0958;-16.055;-413.1;-91.989
2.22;3.9743;3.4739;2.6886;223.66;226.35;17.3;1.05;30;218.44;3.8;124.2;26.265;-71.534;-66.694;-34.587;14.262;-65.875;6.1902;-17.327;-412.79;-94.749
2.24;3.9743;3.4739;2.6886;223.66;225.74;17.3;1.05;30;218.44;3.8;126.15;29.407;-66.823;-67.392;-36.044;12.347;-66.993;7.5522;-18.055;-412.69;-96.684
2.26;3.9743;3.4739;2.6886;225.37;225.31;17.3;1.05;30;218.44;3.8;128.09;33.21;-61.857;-68.229;-36.78;9.9692;-67.804;9.6743;-18.82;-413.62;-98.126
2.28;3.9191;3.4739;2.6886;225.37;224.7;17.3;1.05;30;218.44;3.8;130.03;35.869;-56.576;-69.308;-37.47;7.4308;-68.716;12.04;-19.572;-412.38;-99.142
2.3;3.9191;3.4739;2.6886;222.1;224.7;17.3;1.05;30;218.44;3.8;131.97;37.156;-51.419;-70.778;-38.304;5.0629;-69.941;14.604;-19.638;-409.18;-95.463
2.32;3.9191;3.4739;2.6886;222.1;224.03;17.3;1.05;29.8;218.44;3.8;134.88;37.639;-47.106;-71.067;-39.32;2.9896;-69.992;17.556;-20.442;-408.46;-89.023
2.34;3.9191;3.4739;2.6886;222.1;223.37;17.3;1.05;29.8;218.44;3.8;136.82;37.516;-43.237;-70.103;-41.616;2.0099;-70.206;17.575;-21.325;-404.23;-82.364
2.36;3.9191;3.4739;2.6886;220.79;223.37;17.3;1.05;29.8;218.44;3.8;138.76;37.356;-39.249;-68.725;-43.86;2.3664;-70.169;17.378;-21.482;-401.34;-75.513
2.38;3.9191;3.4739;2.6886;220.79;222.82;17.3;1.05;29.7;218.44;1.4;140.7;36.734;-35.481;-66.594;-45.971;3.7983;-69.609;16.746;-21.675;-400.31;-70.707
2.4;3.9191;3.4739;2.8449;219.83;222.38;17.3;1.05;29.7;218.44;1.4;142.64;35.613;-32.034;-64.191;-48.737;5.8874;-69.484;15.462;-20.82;-402.68;-66.821
2.42;3.9191;3.4739;2.8449;219.83;222.38;17.3;1.05;29.7;218.44;1.4;144.58;35.208;-29.186;-62.425;-51.541;8.965;-69.96;14.659;-19.625;-408.46;-62.73
2.44;3.9191;3.4739;2.8449;219.83;222.09;17.2;1.05;29.7;218.44;2.3;146.52;35.246;-26.481;-60.536;-54.765;12.04;-70.826;13.556;-19.041;-414.44;-60.272
2.46;3.9191;3.4739;2.8449;223.43;221.65;17.2;1.05;29.7;218.44;2.3;148.46;34.136;-24.059;-59.061;-59.22;15.031;-73.087;12.153;-18.872;-418.26;-54.437
2.48;3.9191;3.4739;2.8449;223.43;221.32;17.2;1.05;29.7;218.44;2.3;150.4;32.61;-21.965;-57.652;-63.376;17.436;-75.311;11.143;-18.767;-422.49;-48.409
2.5;3.9191;3.4739;2.8449;223.55;221.32;17.2;1.05;29.7;218.44;2.3;152.34;31.212;-19.496;-55.496;-67.242;19.227;-77.042;9.8193;-20.105;-422.7;-42.67
2.52;3.9191;3.4739;2.8449;223.55;220.94;17.2;1.05;29.4;218.44;2.3;155.26;29.818;-16.672;-54.159;-71.935;20.659;-79.91;10.284;-20.779;-421.67;-38.18
2.54;3.9191;3.4739;2.8449;223.55;220.54;17.2;1.05;29.4;218.44;2.3;157.2;29.318;-13.859;-53.287;-75.687;21.645;-82.467;10.509;-21.572;-419.91;-33.169
2.56;3.9191;3.4739;2.8449;224.56;220.54;17.2;1.05;29.4;218.44;2.3;159.14;29.513;-10.75;-51.762;-79.136;22.203;-84.548;10.458;-22.22;-418.98;-32.249
2.58;3.9191;3.5273;2.8449;224.56;220.33;17.2;1.05;29.4;218.44;2.3;161.08;28.392;-6.5132;-50.988;-82.522;22.59;-86.959;11.279;-21.741;-422.49;-30.203
2.6;4.1366;3.5273;2.8449;223.95;219.88;17.2;1.05;29.3;218.44;3.3;163.02;27.298;-1.695;-50.448;-84.664;22.891;-88.331;12.942;-21.741;-425.18;-28.253
2.62;4.1366;3.5273;2.8449;223.95;219.88;17.2;1.05;29.3;218.44;3.3;164.96;25.921;3.5621;-48.876;-86.929;22.408;-89.466;13.699;-22.091;-429.1;-27.128
2.64;4.1366;3.5273;2.8449;223.95;219.72;17.2;1.05;29.3;218.44;3.3;166.9;24.068;9.246;-47.045;-90.114;21.434;-91.453;14.029;-22.143;-431.99;-20.276
2.66;4.1366;3.5273;2.8449;222.28;219.6;17.2;1.05;29.3;218.44;3.3;168.84;22.53;14.872;-44.18;-92.959;19.469;-92.916;13.606;-22.934;-430.85;-10.047
2.68;4.1366;3.5273;2.8449;222.28;219.28;17.2;1.05;29.3;218.44;3.3;171.75;21.398;20.888;-40.745;-95.707;16.921;-94.055;14.363;-23.246;-424.56;-2.4683
2.7;4.1366;3.5273;2.8449;220.3;219.28;17.2;1.05;29.3;218.44;3.3;173.69;20.343;27.231;-38.707;-98.174;14.166;-95.573;15.091;-22.325;-422.29;2.9414
2.72;4.1366;3.5273;2.8449;220.3;219.32;17.2;1.05;29.3;218.44;3.3;175.63;20.31;34.263;-36.595;-99.49;10.843;-95.997;16.036;-21.91;-421.67;0.29146
2.74;4.1366;3.5273;2.8449;220.3;219.6;17.2;1.05;29.3;218.44;3.3;177.57;20.854;41.483;-33.148;-100.54;8.0727;-96.05;15.733;-21.546;-419.71;-0.23029
2.76;4.1366;3.5273;2.8449;220.15;219.6;17.2;1.05;29.3;218.44;3.3;179.51;21.137;48.61;-29.664;-101.54;6.0455;-96.184;15.424;-21.091;-423.01;-1.8642
2.78;4.1366;3.5273;2.8449;220.15;219.66;17.2;1.05;29.3;218.44;3.3;181.46;20.898;55.452;-26.007;-102.46;5.0941;-96.35;14.977;-21.339;-427.03;0.18162
2.8;4.1366;3.5273;2.8449;222;219.77;17.2;1.05;29.2;218.44;3.3;183.4;20.659;61.522;-22.442;-104.11;5.3762;-97.399;14.647;-21.17;-429.2;5.605
2.82;4.1366;3.5273;2.8449;222;219.77;17.2;1.05;29.2;218.44;3.3;185.34;20.948;66.797;-20.009;-105.11;6.3958;-97.894;15.525;-20.56;-431.88;10.411
2.84;4.1366;3.5273;2.8449;222;219.78;17.2;1.05;29.1;218.44;1.3;187.28;21.869;71.662;-16.996;-104.86;7.868;-97.229;15.81;-20.884;-434.98;12.978
2.86;4.1366;3.5273;2.9862;221.47;219.81;17.2;1.05;29.1;218.44;1.3;189.22;22.835;76.51;-13.674;-104.41;9.8827;-96.487;15.744;-21.494;-435.6;16.246
