time;ws70;ws44;ws18;wd70;wd41;ROT;PA;PO;NP;wsn;Azi;MxA1;MyA1;MxR;MyR;MzR;MTilt;MYaw;MzTT;MxTB;MyTB
0.54286;19.427;16.747;13.599;229.15;229.39;26.1;4.49;849.7;238.85;5.9;348.36;-454.31;-30.177;-49.278;-36.322;339.61;39.899;-33.094;-34.071;-31.595;-2693.8
0.57143;19.427;16.747;13.599;229.15;223.5;26.1;4.49;849.7;238.85;5.9;353.21;-456.05;-50.132;-53.555;-32.89;340.58;34.394;-41.197;-32.111;-64.617;-2708.2
0.6;19.465;16.488;13.16;231.79;220.77;26.1;4.49;849.7;238.85;5.9;358.06;-463.65;-79.503;-63.589;-35.896;340.88;34.832;-53.621;-29.697;-102.49;-2736.9
0.62857;19.465;16.488;13.16;231.79;222.36;26.1;4.49;849.7;238.85;5.9;2.9111;-478.87;-104.82;-72.534;-43.81;339.46;38.27;-65.154;-23.96;-176.07;-2774.9
0.65714;19.54;16.488;13.16;229.62;227.79;26.1;4.39;854.1;238.85;10;7.7628;-491.75;-125.25;-77.382;-53.294;336.7;41.777;-73.601;-13.9;-259.55;-2801.4
0.68571;19.54;15.993;13.16;229.62;235.28;26.1;4.39;854.1;238.85;10;11.644;-500.01;-139.88;-78.733;-58.486;336.62;41.669;-78.281;-7.4114;-330.24;-2828.3
0.71429;19.578;15.993;12.409;229.44;241.73;26.1;4.3;854.5;238.85;10;16.496;-509.45;-156.32;-78.531;-62.232;339.78;38.601;-82.132;-8.3712;-370.07;-2878.3
0.74286;19.578;15.993;12.409;229.44;244.77;26.1;4.3;854.5;238.85;10;21.348;-521.85;-174.22;-66.944;-62.014;343.76;34.744;-73.972;-14.562;-382.04;-2928
0.77143;19.597;15.744;12.409;229.44;244.07;26.1;4.3;853.4;238.85;10;25.229;-529.02;-185.01;-48.524;-56.032;346.25;30.717;-56.816;-24.946;-402.37;-2955.1
0.8;19.597;15.744;12.455;230.26;242.15;26.1;4.3;853.4;238.85;10;30.081;-536.02;-188.32;-42.934;-52.207;346.81;24.812;-52.51;-33.435;-436.01;-2963
0.82857;19.597;15.744;12.455;230.26;241.27;26.1;4.3;853.4;238.85;10;33.962;-541.35;-185.88;-49.651;-56.82;346.08;21.856;-62.191;-34.693;-472.85;-2977.8
0.85714;19.484;15.83;12.455;229.27;241.72;26.1;4.3;850.2;238.85;14.5;38.814;-537;-183.91;-58.451;-61.333;345.84;15.216;-73.62;-25.647;-501.64;-3012.9
0.88571;19.484;15.83;12.455;229.27;241.85;26.1;4.3;850.2;238.85;14.5;43.666;-532.99;-185.44;-68.088;-64.277;347.13;5.0659;-83.948;-13.9;-516.3;-3047.8
0.91429;19.559;15.818;13.034;228.94;241.81;26.1;4.3;847.3;238.85;14.5;47.547;-539.26;-189.6;-85.583;-74.229;349.55;-5.4342;-103.64;-5.0231;-530.43;-3084.7
0.94286;19.559;15.818;13.034;228.69;241.42;26.1;4.3;847.3;238.85;14.5;52.399;-540.28;-193.9;-106.55;-80.877;352.5;-25.415;-121.73;1.5303;-543.02;-3117.9
0.97143;19.503;15.818;13.034;228.69;241.04;26.1;4.3;847.3;238.85;14.5;57.251;-534.64;-194.05;-116.31;-79.824;353.63;-44.054;-124.15;3.6329;-558.19;-3133.5
1;19.503;15.968;13.617;229.57;239.96;26.1;4.3;847.3;238.85;14.5;61.132;-529.82;-197.36;-122.28;-78.395;353.66;-58.144;-122.93;2.3996;-557.16;-3154.7
1.0286;19.279;15.968;13.617;229.57;238.83;26.1;4.3;847.3;238.85;14.5;65.984;-529.3;-207.86;-118.82;-85.887;352.69;-61.75;-122.55;-1.8962;-545.4;-3185.6
1.0571;19.279;15.968;13.617;230.26;238.29;26.1;4.3;846.2;238.85;13.1;69.865;-526.01;-224.68;-103.48;-93.231;349.58;-52.902;-118.49;-2.4275;-534.25;-3214.8
1.0857;19.279;16.582;13.829;230.26;239.13;26.1;4.3;846.2;238.85;13.1;74.717;-522.53;-240.82;-80.66;-97.25;346.48;-39.877;-109.81;-2.7916;-522.59;-3208
1.1143;18.9;16.582;13.829;229.29;241.12;26.1;4.3;846.2;238.85;13.1;79.569;-516.01;-249.42;-65.574;-99.213;346.44;-33.926;-104.16;-4.9447;-501.54;-3177.9
1.1429;18.9;16.986;13.829;230.04;243.3;26.1;4.3;846.2;238.85;13.1;83.45;-502.24;-253.1;-49.332;-94.434;347.48;-25.819;-93.924;-7.9828;-451.7;-3141.2
1.1714;19.025;16.986;14.186;230.04;243.15;26.1;4.3;846.2;238.85;13.1;88.302;-478.04;-255.07;-34.004;-77.744;346.99;-20.107;-73.25;-14.965;-402.99;-3142
1.2;19.025;16.986;14.186;229.69;238.58;26.1;4.3;846.2;238.85;13.1;93.154;-458.77;-257.4;-15.557;-63.965;345.88;-8.0132;-57.205;-25.453;-348.4;-3150.1
1.2286;19.206;17.335;14.186;229.69;230.1;26.1;4.3;846.2;238.85;13.1;97.035;-446.76;-259.03;-3.603;-57.71;343.26;0.39141;-50.897;-35.174;-307.02;-3152
1.2571;19.206;17.335;14.572;228.94;223.41;26.2;4.3;848.2;238.85;13.1;101.89;-437.17;-253.96;6.7621;-57.084;338.81;6.4397;-51.531;-37.107;-263.78;-3111.5
1.2857;19.334;17.638;14.572;228.94;221.12;26.2;4.3;848.2;238.85;13.1;105.77;-423.11;-242.38;11.675;-55.894;337.59;7.9891;-51.677;-32.655;-221.27;-3063.9
1.3143;19.334;17.638;14.572;227.66;223.15;26.2;4.3;851.8;238.85;3.6;110.62;-409.03;-227.43;17.072;-56.816;340.22;8.5008;-54.587;-26.049;-181.64;-3014
1.3429;19.334;17.638;14.356;227.09;227.8;26.2;4.3;851.8;238.85;3.6;115.47;-394.86;-219.55;31.505;-61.903;344.56;15.441;-65.107;-18.729;-140.46;-2973.2
1.3714;19.115;17.531;14.356;227.09;231.63;26.1;4.3;854.9;238.85;12.9;119.35;-389.09;-213.52;52.828;-65.184;349.18;28.884;-78.067;-14.109;-109.82;-2949.2
1.4;19.115;17.531;14.356;226.79;232.99;26.1;4.3;854.9;238.85;12.9;124.2;-391.7;-204.2;80.303;-68.131;352.29;44.468;-96.561;-8.9949;-74.523;-2919.4
1.4286;19.043;17.203;13.991;226.79;233.52;26.1;4.3;854.9;238.85;12.9;129.06;-396.97;-192.31;97.368;-72.507;351.48;47.621;-113.34;-3.1417;-34.897;-2860
1.4571;19.043;17.203;13.991;226.76;234.29;26.1;4.3;855.7;238.85;12.9;132.94;-398.69;-177.97;107.46;-75.579;350.08;45.777;-125.03;5.178;5.761;-2777.3
1.4857;18.989;17.203;13.991;226.76;235.19;26.1;4.3;855.7;238.85;12.9;137.79;-400.43;-169.95;115.53;-78.418;350.64;38.91;-136.08;11.472;47.348;-2724.7
1.5143;18.989;17.515;13.663;226.3;234.87;26.1;4.3;852.9;238.85;12.9;142.64;-405.68;-167.1;124.09;-75.804;351.23;34.891;-143.57;14.186;70.67;-2712.4
1.5429;18.989;17.515;13.663;225.82;233.7;26.1;4.3;852.9;238.85;12.9;146.52;-410.1;-168.33;130.61;-72.619;353.34;31.588;-148.82;16.405;112.36;-2700.7
1.5714;18.989;18.112;13.663;225.82;232.51;26.1;4.3;852.9;238.85;12.9;151.37;-412.9;-163.39;130.71;-70.65;356.95;20.6;-149.98;15.041;160.86;-2670.7
1.6;18.989;18.112;13.663;226.76;231.86;26.1;4.3;852.9;238.85;12.9;155.26;-414.4;-152.11;127.37;-72.216;358.68;7.4194;-148.86;12.42;211.32;-2639.5
1.6286;19.206;18.46;13.447;226.76;231.39;26.1;4.3;852.9;238.85;12.9;160.11;-411.43;-141.24;121.63;-74.942;358.48;-10.022;-144.82;9.3954;241.97;-2628.6
1.6571;19.206;18.46;13.447;225.02;230.91;26.1;4.3;849.9;238.85;1.1;164.96;-403.83;-132.28;120.08;-75.941;358.09;-23.688;-142.31;7.8782;251.78;-2624.4
1.6857;19.261;18.46;13.447;225.02;231.37;26.1;4.3;849.9;238.85;1.1;168.84;-401.46;-123.15;128.95;-72.322;358.61;-27.442;-147.99;7.4496;259.2;-2624.8
1.7143;19.261;18.804;13.315;225.52;231.27;26.1;4.3;849.9;238.85;1.1;173.69;-396.95;-107.6;143.87;-61.539;361.12;-26.559;-157.86;10.265;266.02;-2629.3
1.7429;19.133;18.804;13.315;225.69;229.11;26.1;4.3;849.9;238.85;1.1;178.54;-388.42;-88.178;165.2;-50.749;364.82;-27.011;-175.24;19.494;285.52;-2613
1.7714;19.133;18.752;13.315;225.69;226.34;26.1;4.3;849.9;238.85;1.1;182.43;-371.55;-66.128;182.6;-39.976;366.54;-27.534;-190.09;28.826;281.91;-2601.5
1.8;19.133;18.752;12.96;225.87;226.38;26.1;4.3;849.9;238.84;1.1;187.28;-355.43;-46.453;187.64;-31.994;365.11;-35.822;-192.55;35.107;253.63;-2629.5
1.8286;18.989;18.528;12.96;225.87;229.95;26.1;4.3;849.9;238.84;1.1;192.13;-339.85;-30.207;186.95;-25.442;359.6;-45.396;-189.07;34.121;207.82;-2670.9
1.8571;18.989;18.528;12.96;225.47;233.19;26.1;4.39;851.9;238.83;1.1;196.01;-338.55;-13.936;189.28;-24.737;354.09;-57.88;-187.98;30.176;189.65;-2708.2
1.8857;18.971;18.528;12.96;225.47;233.86;26.1;4.39;851.9;238.83;1.1;200.86;-344.6;0.31038;189.26;-32.693;352.52;-81.183;-180.09;23.18;197.7;-2725.5
1.9143;18.971;18.545;12.679;226.25;231.32;26.2;4.39;853.5;238.82;7.4;205.71;-350.02;14.806;186.56;-39.461;353.14;-101.42;-167.59;15.613;200.28;-2765.4
1.9429;18.9;18.545;12.679;225.24;227.99;26.2;4.39;853.5;238.82;7.4;209.6;-349.47;27.178;182.72;-38.831;353.11;-110.31;-157.14;11.019;176.34;-2824.9
1.9714;18.9;18.477;12.679;225.24;225.1;26.2;4.49;858;238.82;7.4;214.45;-351.26;33.492;175.45;-39.195;351.7;-119.85;-140.79;7.6047;111.84;-2871.2
2;18.9;18.477;12.71;226.79;225.01;26.2;4.49;858;238.82;7.4;219.3;-347.58;35.722;166.94;-40.52;347.56;-127.5;-122.43;3.4378;58.081;-2873.7
2.0286;18.83;18.528;12.71;226.79;226.4;26.2;4.49;858;238.82;7.4;224.15;-335.88;38.244;158.33;-29.982;341.6;-123.79;-111.39;-5.0492;30.424;-2854.6
2.0571;18.83;18.528;12.71;225.91;227.13;26.3;4.58;863;238.82;7.6;228.03;-322.97;44.456;139.28;-11.877;338.23;-104.8;-101.6;-11.655;21.859;-2860.9
2.0857;18.83;18.528;12.71;225.91;226.65;26.3;4.58;863;238.82;7.6;232.88;-309.82;46.842;108.27;3.3571;337.8;-79.649;-83.402;-16.524;-0.53404;-2886.4
2.1143;18.83;18.528;12.96;226.03;226.62;26.3;4.75;865.8;238.82;10.5;237.74;-297.99;44.35;83.379;15.389;337.35;-59.241;-71.298;-22.039;-71.015;-2904.4
2.1429;19.079;18.528;12.96;225.97;227.08;26.3;4.75;865.8;238.82;10.5;241.62;-294.48;45.489;66.8;30.901;338.64;-41.616;-71.306;-26.154;-156.56;-2892.9
2.1714;19.079;18.494;12.96;225.97;226.91;26.3;4.75;865.8;238.82;10.5;246.47;-303.35;54.247;46.92;39.874;341.24;-25.724;-66.261;-26.087;-237.57;-2866.1
2.2;19.188;18.494;13.22;226.41;225.97;26.3;4.75;865.8;238.82;10.5;251.32;-318.35;69.645;25.748;44.536;341.23;-9.9092;-59.949;-22.441;-283.7;-2835.5
2.2286;19.188;18.494;13.22;226.41;224.25;26.3;4.75;865.8;238.82;10.5;255.2;-332.74;82.153;9.261;50.135;340.73;3.4667;-59.098;-22.325;-314.65;-2813.2
2.2571;19.188;18.579;13.22;227.46;222.95;26.4;5.03;864.7;238.82;10.5;260.05;-344.59;92.311;-9.1319;55.145;341.26;17.515;-59.575;-24.804;-355.42;-2812.6
2.2857;19.39;18.579;13.298;227.46;223.58;26.4;5.03;864.7;238.82;10.5;264.91;-352.3;102.39;-32.463;57.816;340.55;35.871;-59.752;-28.216;-417.85;-2831.7
2.3143;19.39;18.804;13.298;226.89;225.58;26.4;5.03;864.7;238.82;10.5;269.76;-359.72;113.87;-47.339;61.433;340.61;45.797;-65.052;-28.294;-494.93;-2834.5
2.3429;19.188;18.804;13.298;224.51;227.31;26.4;5.03;864.7;238.82;10.5;273.64;-360.11;125.55;-54.244;67.049;343.56;48.237;-73.563;-23.325;-541.79;-2788.6
2.3714;19.188;18.963;13.644;224.51;227.97;26.4;5.03;864.7;238.82;10.5;278.49;-351.04;132.54;-57.879;80.198;345.45;44.461;-90.768;-17.6;-568.51;-2766.9
2.4;19.115;18.963;13.644;225.67;227.23;26.4;5.03;864.7;238.82;10.5;283.34;-334.18;132.87;-64.576;102.06;345.24;39.723;-116.86;-8.4235;-588.53;-2814.2
2.4286;19.115;18.875;13.644;225.67;225.92;26.4;5.03;864.7;238.82;10.5;287.22;-317.67;127.47;-69.974;122.62;344.19;32.31;-140.53;2.8037;-621.35;-2871.6
2.4571;19.061;18.875;13.644;225.19;225.12;26.5;5.3;859.8;238.82;10.5;292.08;-310.68;118.15;-70.478;135.15;339.75;16.921;-154.83;15.107;-659.53;-2882.8
2.4857;19.061;18.875;14.146;225.19;225.53;26.5;5.3;859.8;238.82;10.5;296.93;-308.2;108.79;-64.197;145.62;335.99;-6.0849;-162.92;19.234;-688.11;-2879.9
2.5143;19.061;18.822;14.146;225.72;226.94;26.5;5.66;852.3;238.82;7.3;301.78;-308.14;98.548;-62.843;152.58;336.13;-24.274;-167.36;16.444;-690.69;-2886
2.5429;19.39;18.822;14.146;224.97;228.2;26.5;5.66;852.3;238.82;7.3;305.66;-312.82;84.865;-62.448;155.69;335.35;-37.51;-167.77;14.069;-668.82;-2893.9
2.5714;19.39;18.91;14.386;224.97;228.09;26.5;6.02;849.5;238.82;7.3;310.51;-309.87;65.224;-54.601;157.46;332.61;-58.934;-160.77;11.745;-655.92;-2897.7
2.6;19.674;18.91;14.386;224.77;227.04;26.5;6.02;849.5;238.82;7.3;315.36;-309.54;45.78;-53.961;159.22;329.24;-73.961;-156.11;9.6045;-648.38;-2894.9
2.6286;19.674;18.981;14.386;224.77;225.52;26.5;6.02;849.5;238.82;7.3;320.22;-325.41;32.779;-59.305;150.91;324.48;-77.207;-147.38;8.2806;-647.45;-2896.1
2.6571;19.887;18.981;14.52;225.95;225.26;26.5;6.21;850.3;238.82;12.7;324.1;-339.97;23.339;-57.983;131.26;320.7;-72.804;-128.18;7.9165;-629.91;-2894.9
2.6857;19.887;18.981;14.52;225.95;226.29;26.5;6.21;850.3;238.82;12.7;328.95;-351.04;17.506;-53.591;108.57;321.32;-67.354;-104.9;0.1036;-577.8;-2865.1
2.7143;19.712;19.628;14.52;224.52;227.07;26.6;6.29;853;238.82;7.5;333.8;-358.06;11.305;-55.086;89.737;324.02;-58.974;-90.618;-15.667;-510.72;-2807.9
2.7429;19.712;19.628;14.551;223.83;226.85;26.6;6.29;853;238.82;7.5;337.68;-356.78;4.5353;-56.144;73.857;326.54;-50.281;-80.301;-27.425;-448.81;-2756.4
2.7714;19.828;19.86;14.551;223.83;226.29;26.6;6.29;853;238.82;7.5;342.53;-364.89;-0.63335;-54.732;51.491;327.85;-36.611;-66.226;-30.695;-411.97;-2699.1
2.8;19.828;19.86;14.551;223.5;225.32;26.6;6.29;853;238.82;7.5;347.39;-384.2;-4.7276;-47.957;29.292;327.72;-22.769;-50.018;-28.904;-386.68;-2660.2
2.8286;19.828;20.098;14.551;223.5;225.47;26.6;6.29;853;238.82;7.5;352.24;-403.41;-12.542;-52.581;10.872;328.69;-7.9402;-48.653;-30.852;-353.87;-2631.3
2.8571;19.789;20.098;14.551;222.24;228.14;26.6;6.29;853;238.82;7.5;356.12;-416.21;-24.849;-62.275;-5.5717;331.04;6.4153;-55.32;-31.566;-294.64;-2582.9
2.8857;19.789;20.321;14.551;222.24;230.77;26.6;6.29;853;238.82;7.5;0.97035;-429.2;-41.29;-61.7;-24.824;333.12;20.905;-54.039;-29.8;-214.97;-2498.6
2.9143;19.848;20.321;14.427;222.34;230.69;26.7;6.48;854.4;238.82;7.5;5.8221;-442.88;-59.518;-57.935;-39.825;335.35;31.367;-52.301;-27.88;-151.3;-2421.3
2.9429;19.848;20.487;14.427;224.41;228.95;26.7;6.75;848.8;238.82;10.8;10.674;-461.83;-83.2;-53.728;-62.521;335.86;49.86;-53.186;-27.451;-103.11;-2352.8
2.9714;19.75;20.487;14.427;224.41;227.24;26.7;6.75;848.8;238.82;10.8;14.555;-486.14;-110.03;-50.994;-86.129;334.88;69.858;-58.035;-28.099;-80.199;-2316.3
3;19.75;20.342;14.427;223.37;226.19;26.7;6.75;848.8;238.82;10.8;19.407;-507.04;-139.8;-48.114;-113.18;335.58;91.546;-68.098;-25.504;-36.135;-2277.2
3.0286;19.169;20.342;14.427;223.37;225.98;26.7;6.75;848.8;238.82;10.8;24.259;-517.23;-166.86;-39.386;-130.27;338.19;104.51;-73.293;-21.117;31.973;-2229
3.0571;19.169;20.179;14.427;230.04;226.65;26.7;6.75;848.8;238.82;10.8;29.111;-523.86;-189.14;-29.941;-143.56;340.1;113.98;-78.931;-16.12;111.02;-2182.7
3.0857;19.169;20.179;14.479;230.04;228.04;26.7;6.75;848.8;238.82;10.8;32.992;-524.83;-207.17;-21.83;-150.36;341.37;118.25;-82.65;-13.421;177.27;-2160.2
3.1143;18.673;20.179;14.479;234.81;229.66;26.7;6.93;843.3;238.81;10.8;37.844;-527.03;-218.53;-18.61;-159.91;340.94;120.56;-94.982;-12.759;217.1;-2137.7
3.1429;18.673;20.219;14.479;233.48;230;26.7;6.93;843.3;238.81;10.8;42.695;-532.17;-226.95;-23.443;-174.11;339.32;120.18;-117.47;-8.9827;263.95;-2119.7
3.1714;18.486;20.219;14.448;233.48;229;26.7;7.11;839.8;238.81;10.8;47.547;-530.14;-228.52;-24.004;-181.22;339.82;114.59;-132.52;-0.96076;319.06;-2111.7
3.2;18.486;20.098;14.448;233.32;228.88;26.7;7.11;839.8;238.81;10.8;51.429;-524.57;-220.77;-31.328;-181.77;339.94;100.35;-145.33;10.317;377.98;-2117.6
3.2286;18.302;20.098;14.448;233.32;229.04;26.7;7.11;839.8;238.81;10.8;56.28;-522.11;-211.67;-50.723;-184.57;339.33;74.091;-167.41;18.844;422.25;-2129.5
3.2571;18.302;20.078;14.947;234.57;228.63;26.7;7.38;840.8;238.81;15.6;61.132;-516.37;-204.35;-66.396;-189.17;340.04;49.017;-185.46;24.88;449.29;-2126.5
3.2857;18.302;20.078;14.947;234.57;227.5;26.7;7.38;840.8;238.81;15.6;65.013;-504.35;-200.93;-72.95;-187.55;339.27;29.835;-190.12;29.24;467.66;-2149.2
3.3143;18.154;19.939;14.947;234.05;227.08;26.8;7.48;843;238.8;15.6;69.865;-490.31;-197.32;-68.981;-184.19;336.18;15.89;-187.27;31.045;486.13;-2173.2
3.3429;18.154;19.939;14.947;234.46;227.78;26.8;7.48;843;238.8;15.6;74.717;-475.17;-193.1;-64.626;-174.83;335;0.99426;-177.67;29.176;513.78;-2194.3
3.3714;18.154;19.841;14.947;234.46;229.26;26.8;7.48;843;238.8;15.6;79.569;-459.01;-193.59;-49.063;-164.39;334.48;-1.5888;-163.11;20.518;532.46;-2204.5
3.4;18.154;19.841;14.947;235.65;229.85;26.8;7.48;843;238.79;15.6;83.45;-438.63;-202.07;-29.273;-149.68;332.14;4.1033;-144.51;11.148;534.42;-2225.5
3.4286;18.154;19.959;14.336;235.65;229.41;26.8;7.48;843;238.79;15.6;88.302;-423.99;-218.79;-1.0019;-139.89;332.26;19.004;-131.74;2.3874;528.02;-2215.3
3.4571;18.04;19.959;14.336;234.56;230.15;26.8;7.48;843;238.79;15.6;93.154;-407.74;-232.71;30.684;-124.09;334.21;39.214;-116.56;-1.3248;518.53;-2206.4
3.4857;18.04;19.959;14.336;234.56;229.47;26.8;7.48;843;238.79;15.6;98.005;-389.6;-239.23;71.548;-107.68;333.62;71.102;-105.87;-5.206;510.89;-2207.6
3.5143;17.709;20.098;14.186;232.18;224.25;26.8;7.48;843;238.78;15.6;101.89;-375.99;-238.06;109.68;-90.966;333.11;103.82;-99.045;-9.9948;491.39;-2211.6
3.5429;17.709;20.098;14.186;234.13;218.77;26.8;7.65;846.1;238.78;15.1;106.74;-368.35;-234.74;135.4;-79.25;332.88;122.73;-101.67;-10.942;466.21;-2184.3
3.5714;17.709;20.159;14.186;234.13;218.62;26.8;7.65;846.1;238.78;15.1;111.59;-353.26;-232.53;140.8;-62.088;330.51;124;-96.936;-9.7735;426.17;-2146.4
3.6;17.345;20.159;13.905;236.82;223.06;26.8;7.65;846.1;238.78;15.1;116.44;-342.97;-225.52;140.84;-48.284;330;120.64;-94.323;-12.812;378.29;-2165.5
3.6286;17.345;20.098;13.905;236.82;226.66;26.8;7.65;846.1;238.78;15.1;120.32;-334.55;-212.92;145.97;-47.652;333.19;118.86;-103.98;-16.095;328.65;-2243.7
3.6571;17.067;20.098;13.905;233.03;226.51;26.8;7.65;846.1;238.78;15.1;125.18;-323.87;-190.45;141.95;-50.406;334.96;104.78;-113.94;-10.073;267.67;-2306.6
3.6857;17.067;19.86;13.681;233.03;224.89;26.8;7.65;846.1;238.78;15.1;130.03;-309.51;-167.88;136.98;-52.508;335.05;89.507;-121.18;0.84221;200.49;-2324
3.7143;17.067;19.86;13.681;234.21;224.33;26.8;7.84;846;238.78;15.1;134.88;-311.32;-148.16;134.82;-67.746;336.21;67.349;-138.44;8.2022;119.17;-2348.4
3.7429;16.911;19.821;13.681;231.48;225.28;26.8;7.84;846;238.78;15.1;138.76;-313.06;-134.5;138.73;-80.604;335.24;51.563;-154.57;15.56;48.278;-2369.1
3.7714;16.911;19.821;13.774;231.48;226.59;26.8;7.92;844.9;238.78;14;143.61;-309.48;-123.04;138.59;-88.914;334.61;31.896;-163.67;21.063;-20.656;-2390.5
3.8;17.082;19.821;13.774;229.85;226.65;26.8;7.92;844.9;238.78;14;148.46;-295.33;-106.66;139.96;-86.696;336.56;20.537;-165.6;23.309;-79.063;-2425
3.8286;17.082;19.821;13.774;229.85;225.42;26.8;7.92;844.9;238.78;14;153.32;-282.86;-96.806;154.45;-81.467;337.18;18.366;-176.52;21.063;-142.74;-2487.7
3.8571;17.082;19.821;13.491;229.21;224.17;26.8;8.11;842.3;238.78;14;157.2;-264.61;-90.361;168.47;-63.076;334.78;29.122;-181.54;23.335;-206.71;-2528.2
3.8857;17.647;19.724;13.491;229.21;224.39;26.8;8.11;842.3;238.78;14;162.05;-251.66;-91.922;177.71;-47.629;332.81;31.448;-186.12;27.397;-271.62;-2535.5
3.9143;17.647;19.724;13.491;236.81;225.01;26.8;8.2;842.3;238.78;14;166.9;-242.3;-93.453;182.7;-34.194;329.56;29.904;-188.9;28.566;-327.24;-2501
3.9429;17.881;19.476;13.491;236.13;225.03;26.8;8.2;842.3;238.78;14;170.78;-227.07;-88.19;185.31;-17.89;325;33.513;-189.28;27.202;-359.03;-2459.8
3.9714;17.881;19.476;13.581;236.13;224.28;26.8;8.2;842.3;238.78;14;175.63;-214.59;-79.918;180.02;-1.1496;323.01;33.165;-183.74;24.918;-389.06;-2457
4;17.881;19.841;13.581;237.1;222.86;26.8;8.2;842.3;238.78;14;180.49;-205.43;-72.199;179.25;8.7768;322.12;27.363;-184.49;23.335;-426.41;-2486.2
4.0286;17.897;19.841;13.581;237.1;222.29;26.8;8.2;842.3;238.78;14;185.34;-193.35;-70.781;182.73;13.497;320.78;16.306;-189.73;22.413;-478.01;-2510.6
4.0571;17.897;19.9;13.169;238.57;223.31;26.8;8.2;842.3;238.78;14;189.22;-185.49;-60.789;186.18;15.915;320.32;5.525;-194.05;23.542;-537.76;-2518.1
4.0857;18.236;19.9;13.169;238.57;225.48;26.8;8.2;842.3;238.78;14;194.07;-190.8;-40.359;183.38;12.107;320.91;-14.172;-190.4;28.435;-584.71;-2504
4.1143;18.236;19.647;13.169;235.39;226.75;26.8;8.29;843.1;238.78;13.1;198.92;-180.54;-13.379;179.09;17.261;321.22;-24.146;-185.69;30.655;-613.81;-2445.2
