time;ws70;ws44;ws18;wd70;wd41;ROT;PA;PO;NP;wsn;Azi;MxA1;MyA1;MxR;MyR;MzR;MTilt;MYaw;MzTT;MxTB;MyTB
0.34286;9.9151;9.6105;8.0123;291.97;202.36;25.8;-1.21;621.8;288.62;5;268.79;-479.26;25.415;146.76;-77.761;256.48;-159.26;56.356;22.946;1840.3;-1605
0.37143;9.9151;9.6105;7.9544;291.97;202.38;25.8;-1.21;621.8;288.62;5;272.67;-479.77;28.228;139.24;-71.571;256.12;-147.41;61.007;20.077;1844.3;-1615.3
0.4;9.9151;9.3881;7.9544;291.31;202.81;25.8;-1.21;621.8;288.62;5;277.52;-478.14;30.424;130.4;-64.401;255.6;-133.32;65.571;17.599;1859.5;-1606
0.42857;9.9151;9.3881;7.9544;291.31;203.51;25.8;-1.21;621.8;288.62;5;281.4;-470.78;31.171;125.11;-55.36;254.59;-124.48;64.806;14.303;1875.6;-1577
0.45714;9.9199;9.3881;7.9544;292.33;204.2;25.8;-1.21;614.5;288.62;18.1;286.25;-463.06;28.987;122.49;-44.157;252.98;-118.35;63.598;11.862;1898.5;-1540
0.48571;9.9199;9.3881;7.9544;292.87;204.94;25.8;-1.21;614.5;288.62;18.1;290.13;-455.68;29.314;119.31;-35.532;250.38;-113.1;62.297;10.836;1914;-1524.9
0.51429;9.9199;9.3881;7.9544;292.87;205.12;25.8;-1.21;616.1;288.62;22.8;294.99;-450.25;25.368;118.12;-27.855;247.62;-109.05;64.042;11.564;1933.8;-1533.2
0.54286;9.9199;9.5882;8.1529;293.13;204.53;25.8;-1.21;616.1;288.62;22.8;298.87;-445.24;18.984;117.76;-18.46;246.23;-108.08;62.597;11.486;1955.9;-1544.1
0.57143;9.9199;9.5882;8.1529;293.13;203.83;25.8;-1.3;614.5;288.62;22.8;303.72;-440.52;10.712;116.82;-5.3463;245.42;-108.06;59.646;11.472;1976;-1537.2
0.6;9.9676;9.5882;8.1529;292.22;203.07;25.8;-1.3;614.5;288.62;22.8;308.57;-436.21;0.55965;112.26;10.023;245.08;-107.57;53.325;12.212;1994.3;-1516
0.62857;9.9676;9.5882;8.1529;292.22;202.1;25.8;-1.3;614.5;288.62;22.8;312.45;-434.14;-5.7892;107.85;22.944;245.25;-108.27;47.61;14.653;1999.5;-1504.3
0.65714;9.9676;9.6283;8.1529;291.4;201.35;25.8;-1.3;613.8;288.62;22.8;317.3;-434.25;-14.322;102.29;31.96;244.55;-105.97;46.219;19.546;2000.6;-1504.7
0.68571;9.9676;9.6283;8.1339;291.23;200.8;25.8;-1.3;613.8;288.62;22.8;321.19;-435.18;-22.582;91.226;40.523;243.36;-101.34;39.355;21.675;2013.9;-1520.2
0.71429;9.8026;9.6283;8.1339;291.23;200.42;25.8;-1.3;610.9;288.62;14.5;326.04;-435.81;-30.26;77.058;47.608;243.6;-94.493;32.262;22.089;2031.6;-1522.7
0.74286;9.8026;9.6283;8.1339;290.93;200.48;25.8;-1.3;610.9;288.62;14.5;329.92;-439.33;-38.372;70.781;55.52;245.09;-95.111;28.946;23.115;2052.4;-1502.7
0.77143;9.8026;9.6283;8.1339;290.93;200.59;25.8;-1.3;610.9;288.62;14.5;334.77;-441.51;-41.184;66.073;67.088;246.47;-100.1;27.117;26.113;2057.1;-1475.4
0.8;9.8026;9.6239;8.1339;289.45;200.9;25.8;-1.3;610.9;288.62;14.5;339.62;-442.78;-45.26;57.641;82.823;248.22;-108.28;21.292;28.254;2069.6;-1466.9
0.82857;9.8026;9.6239;8.1339;289.45;201.21;25.8;-1.3;610.9;288.62;14.5;343.5;-443.82;-50.256;50.718;95.702;249.18;-116.21;17.561;29.566;2077.2;-1480.8
0.85714;9.6971;9.6239;8.2106;290.39;201.14;25.8;-1.3;610.9;288.62;14.5;348.36;-443.41;-56.795;49.032;105.96;248.31;-123.72;22.922;31.602;2087.8;-1496.5
0.88571;9.6971;9.6239;8.2106;289.61;200.66;25.8;-1.3;610.9;288.62;14.5;352.24;-439.25;-66.491;44.131;115.62;246.78;-130.33;24.46;30.435;2110.5;-1501.7
0.91429;9.6971;9.6239;8.2106;289.61;200.18;25.8;-1.3;610.9;288.62;14.5;357.09;-437.55;-74.756;40.73;122.48;245.53;-134.19;31.183;26.697;2137.9;-1489.3
0.94286;9.6971;9.4437;8.2106;289.78;200.12;25.8;-1.38;606.2;288.62;7.6;1.9407;-436.84;-84.007;41.359;128.69;244.67;-137.3;42.816;21.765;2158.9;-1473.1
0.97143;9.688;9.4437;8.2106;289.78;200.58;25.8;-1.38;606.2;288.62;7.6;6.7925;-435.06;-93.78;39.21;134.65;244.65;-139.24;52.408;18.482;2162.2;-1465.7
1;9.688;9.4437;8.0929;291.11;201.3;25.8;-1.38;606.2;288.62;7.6;10.674;-433.35;-105.01;31.296;138.62;245.47;-140.23;54.307;15.808;2155.3;-1481.7
1.0286;9.688;9.4437;8.0929;291.11;202.15;25.8;-1.38;606.2;288.62;7.6;15.526;-432.51;-120.45;20.54;138.12;245.85;-136.77;55.331;15.017;2154;-1506.1
1.0571;9.688;9.2663;8.0929;289.56;203.26;25.8;-1.38;606.2;288.62;7.6;20.377;-430.87;-134.48;12.507;134.08;245.95;-129.97;57.856;17.872;2167.8;-1534
1.0857;9.688;9.2663;8.0929;289.67;204.29;25.8;-1.38;606.2;288.62;7.6;24.259;-430.97;-146.67;3.6439;129.16;245.99;-124.2;56.506;19.896;2185.9;-1553.7
1.1143;9.6835;9.2663;8.0929;289.67;204.99;25.8;-1.48;602.5;288.62;8;29.111;-431.47;-157.38;-4.3245;124;245.47;-117.67;57.406;20.818;2195.5;-1558.8
1.1429;9.6835;9.2663;8.0836;290.94;204.69;25.8;-1.48;602.5;288.62;8;32.992;-428.39;-166.7;-6.7637;118.61;245.77;-109.96;60.497;17.313;2200.9;-1558.7
1.1714;9.6835;9.2663;8.0836;290.94;203.99;25.8;-1.48;599;288.62;8;37.844;-424.4;-175.94;-9.2953;113.56;247.06;-101.66;64.669;11.641;2198.8;-1569.6
1.2;9.6835;9.1477;8.0836;290.7;203.83;25.8;-1.48;599;288.62;8;41.725;-421.89;-183.85;-11.74;106.61;248.54;-93.043;65.227;7.6691;2204;-1587.1
1.2286;9.5718;9.1477;8.0836;290.7;203.85;25.8;-1.48;599;288.62;8;46.577;-418.24;-189.42;-14.94;99.904;248.91;-84.405;65.973;5.9428;2210.7;-1615.9
1.2571;9.5718;9.1477;8.0836;290.27;204.4;25.8;-1.48;598.7;288.62;11.6;51.429;-416.23;-193.23;-18.146;92;247.74;-75.523;64.89;6.3469;2222.3;-1638.3
1.2857;9.5718;9.1477;8.0836;289.62;205.17;25.8;-1.48;598.7;288.62;11.6;55.31;-417.72;-194.78;-27.057;84.959;245.9;-73.492;58.783;6.7737;2224.6;-1645.8
1.3143;9.5718;9.1477;7.9909;289.62;205.96;25.8;-1.48;598;288.62;11.6;60.162;-414.92;-195.34;-37.582;77.706;244.51;-72.939;52.895;9.331;2213;-1633.9
1.3429;9.5718;9.2004;7.9909;289.24;206.5;25.8;-1.48;598;288.62;11.6;64.043;-410.46;-196.13;-48.103;73.412;244.12;-76.147;48.726;11.824;2198.8;-1635.4
1.3714;9.5851;9.2004;7.9909;289.24;206.69;25.8;-1.48;598;288.62;11.6;68.895;-408.11;-198.79;-55.561;65.936;244.56;-75.317;45.05;14.108;2186.7;-1657
1.4;9.5851;9.2004;7.9909;289.57;206.35;25.8;-1.48;598;288.62;11.6;73.747;-407.76;-202.72;-66.236;57.856;245.84;-78.436;39.971;16.872;2175.5;-1694.3
1.4286;9.5851;9.2004;7.9909;289.57;205.77;25.8;-1.48;598;288.62;11.6;77.628;-404.47;-205.17;-80.249;54.317;247.34;-87.984;37.821;18.949;2164.9;-1722.3
1.4571;9.5851;9.2004;7.9909;291.24;204.84;25.8;-1.48;598;288.62;11.6;82.48;-403.86;-210.13;-92.949;50.066;248.21;-96.053;38.405;20.882;2161;-1733.4
1.4857;9.5851;9.1195;7.8915;292.85;203.94;25.8;-1.48;598;288.62;11.6;86.361;-404.57;-218.48;-101.22;41.414;248.44;-100.27;35.132;20.077;2163.1;-1728.4
1.5143;9.4974;9.1195;7.8915;292.85;203.66;25.8;-1.48;598;288.62;11.6;91.213;-410.03;-225.27;-107.72;32.642;248.28;-102.98;34.398;20.844;2156;-1710.6
1.5429;9.4974;9.1195;7.8915;292.76;203.74;25.8;-1.57;595.9;288.62;11.6;95.094;-417.29;-232.06;-114.97;24.289;248.22;-107.81;33.065;24.296;2126.5;-1690.7
1.5714;9.4974;9.1195;7.8915;292.76;204.2;25.8;-1.57;596.5;288.62;6.8;99.946;-426.63;-236.36;-119.36;11.005;249.26;-110.35;29.297;28.164;2089.1;-1692.3
1.6;9.4974;9.1195;7.8915;293.91;205.26;25.8;-1.57;596.5;288.62;6.8;104.8;-437.62;-238.28;-124.63;-4.3007;251.02;-115.5;24.464;29.228;2070.8;-1700.6
1.6286;9.4327;9.18;7.7228;293.91;206.24;25.8;-1.57;596.5;288.62;6.8;108.68;-445.15;-239.4;-129.77;-17.176;252.88;-121.79;21.06;29.397;2057.6;-1700.4
1.6571;9.4327;9.18;7.7228;292.52;206.72;25.8;-1.57;594.1;288.62;6.8;113.53;-453.71;-237.24;-138.61;-31.709;254.66;-132.74;20.519;30.266;2063.5;-1686.8
1.6857;9.4327;9.18;7.7228;292.75;206.33;25.8;-1.57;594.1;288.62;6.8;117.41;-462.05;-234.17;-143.3;-48.691;255.4;-142.08;15.719;30.11;2064.6;-1666.9
1.7143;9.4327;9.18;7.7228;292.75;205.05;25.8;-1.57;594.1;288.62;6.8;122.26;-468.42;-227;-144.58;-62.506;254.97;-147.89;16.106;31.967;2052.6;-1654
1.7429;9.4327;9.1719;7.7228;293.3;203.16;25.8;-1.57;594.1;288.62;6.8;127.12;-470.66;-214.65;-144.57;-71.748;254;-151.03;20.8;34.057;2030;-1651.1
1.7714;9.5061;9.1719;7.7228;293.3;201.22;25.8;-1.66;592.5;288.62;4.2;131;-472.52;-202.48;-141.5;-81.782;254.29;-152.84;21.109;35.355;2002.8;-1652
1.8;9.5061;9.1719;7.7946;293.64;199.72;25.8;-1.66;592.5;288.62;4.2;135.85;-467.86;-190.17;-135.35;-87.67;255.7;-149.84;25.472;34.86;1989.9;-1645
1.8286;9.5061;9.1719;7.7946;293.64;199.54;25.8;-1.66;592.5;288.62;4.2;139.73;-463.65;-179.82;-129.55;-89.77;257;-145.22;29.944;30.071;1993.8;-1637.9
1.8571;9.5061;9.1719;7.7946;293.98;200.86;25.8;-1.66;592.6;288.62;0.5;144.58;-460.78;-169.95;-123.72;-91.595;257.98;-139.86;36.456;26.918;2000.4;-1630
1.8857;9.5061;8.9774;7.7946;293.38;202.28;25.8;-1.66;592.6;288.62;0.5;149.43;-458.68;-161.7;-116.16;-96.797;257.76;-136.25;38.974;24.647;1999.4;-1614.8
1.9143;9.5674;8.9774;7.7946;293.38;203.57;25.8;-1.66;592.1;288.62;0.5;153.32;-455.07;-154.81;-106.83;-102.72;256.49;-133.62;37.068;25.528;1989.9;-1609.3
1.9429;9.5674;8.9774;7.7946;292.7;204.44;25.8;-1.66;592.1;288.62;0.5;158.17;-447.73;-148.32;-96.142;-105.67;255.15;-127.98;37.333;29.007;1989.9;-1613.7
1.9714;9.5674;8.9774;7.757;292.7;204.55;25.8;-1.66;592.1;288.62;0.5;162.05;-441.81;-145.43;-82.253;-109.14;255.23;-123.17;31.732;32.135;1992.6;-1618.3
2;9.5674;8.9774;7.757;294.64;203.99;25.8;-1.66;592.1;288.62;0.5;166.9;-442.01;-143.3;-66.275;-114.83;256.27;-120.75;25.09;32.615;2011.7;-1603.9
2.0286;9.8538;8.7247;7.757;294.64;203.19;25.8;-1.66;592.1;288.62;0.5;171.75;-446.73;-141.08;-53.264;-121.73;257.59;-122.15;21.028;31.433;2026.6;-1586.4
2.0571;9.8538;8.7247;7.757;295.5;202.13;25.8;-1.66;592.1;288.62;0.5;175.63;-452.25;-136.5;-42.293;-129.28;258.02;-126.3;17.286;31.55;2038.1;-1570.1
2.0857;9.8538;8.7247;7.757;294.53;201.12;25.8;-1.66;592.1;288.62;0.5;180.49;-458.35;-127.5;-32.372;-140.44;257.32;-134.9;17.302;31.667;2040.5;-1567.8
2.1143;9.8538;8.7247;7.8618;294.53;199.93;25.8;-1.66;592.1;288.62;0.5;184.37;-460.95;-116.54;-23.377;-150.5;256.17;-143.52;17.445;33.628;2044.7;-1575
2.1429;9.8538;8.7247;7.8618;293.93;198.56;25.8;-1.75;593.9;288.62;8.6;189.22;-464.19;-101.91;-14.568;-158.53;255.43;-150.31;21.463;34.848;2055.5;-1587.5
2.1714;9.9532;8.7138;7.8618;293.93;197.51;25.8;-1.75;593.9;288.62;8.6;193.1;-467.3;-86.903;-3.4933;-162.85;254.88;-154.52;21.327;35.093;2070.5;-1596.8
2.2;9.9532;8.7138;7.8618;292.37;197.14;25.8;-1.75;593.9;288.62;8.6;197.95;-470.35;-71.35;6.1621;-165.72;255.52;-157.26;25.632;34.769;2089.9;-1596.9
2.2286;9.9532;8.7138;7.8618;292.37;197.25;25.8;-1.75;593.9;288.62;8.6;202.8;-471.23;-53.579;14.359;-165.26;256.9;-156.72;30.929;33.459;2102.9;-1587.7
2.2571;9.9532;8.7138;7.8618;289.95;197.87;25.9;-1.75;593.9;288.62;8.6;206.68;-473.64;-37.944;24.049;-162.48;257.85;-155.42;31.452;33.2;2114.8;-1585.1
2.2857;9.8258;8.7138;8.0092;293.6;198.73;25.9;-1.75;593.9;288.62;8.6;211.54;-476.38;-24.462;33.895;-160.15;258.2;-154.67;34.671;32.46;2113.3;-1582.6
2.3143;9.8258;8.7028;8.0092;293.6;199.86;25.9;-1.75;593.9;288.62;8.6;216.39;-481.55;-16.197;45.175;-158.86;258.63;-156.12;37.401;33.017;2108.3;-1583
2.3429;9.8258;8.7028;8.0092;294.62;200.93;25.9;-1.75;593.9;288.62;8.6;220.27;-486.22;-11.207;55.937;-156.92;259.19;-158.01;38.052;32.55;2116.3;-1579.7
2.3714;9.8258;8.7028;8.0092;294.62;201.85;25.9;-1.75;595.4;288.62;15.2;225.12;-488.38;-7.9021;64.653;-154.34;260.11;-158;43.01;30.5;2134.7;-1576.9
2.4;9.8258;8.7028;8.0092;294.53;202.57;25.9;-1.75;595.4;288.62;15.2;229;-490.53;-7.3972;72.387;-151.85;261.28;-158.43;46.376;27.735;2158.2;-1573.9
2.4286;9.6745;8.7028;8.2203;294.53;202.85;25.9;-1.75;595.4;288.62;15.2;233.85;-492.68;-8.0566;83.129;-148.3;261.91;-159.84;49.958;23.101;2167.6;-1575.5
2.4571;9.6745;8.7284;8.2203;293.74;202.87;25.9;-1.75;597.6;288.62;15.2;238.71;-494.02;-9.729;95.254;-140.67;262.08;-160.51;50.054;21.258;2164.3;-1575.9
2.4857;9.6745;8.7284;8.2203;294.4;202.76;25.9;-1.75;597.6;288.62;15.2;242.59;-493.59;-9.51;106.1;-130.81;261.89;-160.85;46.725;21.556;2151.6;-1580
2.5143;9.6745;8.7284;8.2203;294.4;202.75;25.9;-1.75;597.3;288.62;12.1;247.44;-493.35;-8.9406;115.98;-120.37;261.37;-160.46;46.404;25.204;2146.2;-1587.4
2.5429;9.8118;8.7284;8.2203;295.25;203.24;25.9;-1.75;597.3;288.62;12.1;251.32;-488.25;-5.9796;123.61;-108.32;260.63;-159.32;43.098;29.331;2148.6;-1604.4
2.5714;9.8118;8.7284;8.526;295.25;204.14;25.9;-1.84;597.8;288.62;8;256.17;-483.95;0.44099;130.63;-93.573;259.86;-157.24;40.224;30.176;2156.7;-1625
2.6;9.8118;8.7284;8.526;292.64;204.44;25.9;-1.84;597.8;288.62;8;261.02;-480.56;6.7899;135.31;-79.568;259.02;-154.67;38.678;29.071;2164.4;-1640.3
2.6286;9.8118;8.7028;8.526;292.64;203.87;25.9;-1.84;597.8;288.62;8;264.91;-479.65;15.121;138.66;-67.245;257.91;-153.03;36.36;28.878;2160.1;-1649
2.6571;9.9724;8.7028;8.526;291.93;204.06;25.9;-1.84;597.8;288.62;8;269.76;-477.2;24.116;138.99;-54.673;256.5;-148.79;36.611;30.954;2147.6;-1654.6
2.6857;9.9724;8.7028;8.526;292.72;204.41;25.9;-1.84;597.8;288.62;8;273.64;-474.17;31.504;138.72;-43.625;255.57;-145.61;35.554;30.345;2141.4;-1672.8
2.7143;9.9724;8.7028;8.6715;292.72;204.57;25.9;-1.84;597.8;288.62;8;278.49;-468.33;38.843;137.22;-32.104;255.18;-141.47;36.14;29.188;2141;-1687.7
2.7429;9.9724;8.7028;8.6715;293.12;204.81;25.9;-1.75;598.5;288.62;8;283.34;-464.98;43.139;138.52;-20.304;255.17;-141.08;36.537;27.138;2151.6;-1693.7
2.7714;9.9724;8.7065;8.6715;293.12;204.53;25.9;-1.75;598.5;288.62;8;287.22;-464.11;44.664;141.21;-9.4467;255.66;-143.37;36.04;25.061;2161.6;-1692.4
2.8;10.001;8.7065;8.6715;291.76;204.4;25.9;-1.75;598.5;288.62;8;292.08;-464.04;42.309;144.02;0.35256;256.43;-145.51;39.585;24.749;2167.1;-1697.1
2.8286;10.001;8.7065;8.6715;291.76;204.38;25.9;-1.75;598.5;288.62;8;295.96;-461.22;34.524;147.72;12.228;256.77;-150.35;39.697;23.283;2158.9;-1705
2.8571;10.001;8.7065;8.6715;290.62;204.73;25.9;-1.84;599.7;288.62;8;300.81;-455.52;23.398;151.47;25.602;256.27;-155.81;42.01;21.882;2143.5;-1719.5
2.8857;10.001;8.7065;8.7554;290.73;205.72;25.9;-1.84;599.7;288.62;8;305.66;-451.86;10.623;156.57;37.351;255.14;-162.2;47.699;20.091;2124.9;-1727.1
2.9143;10.025;8.7211;8.7554;290.73;206.65;25.9;-1.84;601.1;288.62;11.8;309.54;-452.46;-0.85316;160.33;48.556;254.12;-168.16;51.617;20.025;2111.9;-1739
2.9429;10.025;8.7211;8.7554;286.94;207.48;25.9;-1.84;601.1;288.62;11.8;314.39;-454.59;-12.246;161.98;57.856;254.03;-170.46;59.627;19.896;2115.3;-1762.4
2.9714;10.025;8.7211;8.7554;286.94;208.07;25.9;-1.84;601.1;288.62;11.8;319.25;-454.7;-24.356;160.42;63.767;254.24;-167.9;68.559;18.365;2120.2;-1781.2
3;10.025;8.7211;8.7554;289.95;208.18;25.9;-1.84;601.1;288.62;11.8;323.13;-453.63;-36.33;155.16;69.971;254.05;-164.1;71.724;15.172;2122.9;-1788.9
3.0286;10.025;8.7211;8.7702;289.95;207.79;25.9;-1.84;601.1;288.62;11.8;327.98;-452.31;-45.011;149.81;75.595;253.39;-158.84;77.709;12.627;2107.1;-1787.6
3.0571;10.021;8.6702;8.7702;286.57;207.32;25.9;-1.84;602.6;288.62;11.8;331.86;-454.36;-48.696;145.21;81.219;252.44;-155.52;81.395;12.407;2079.8;-1776.2
3.0857;10.021;8.6702;8.7702;287.56;207.16;25.9;-1.84;602.6;288.62;11.8;336.71;-458.26;-49.479;139.59;85.338;251.33;-149.15;87.37;10.772;2065.5;-1771.6
3.1143;10.021;8.6702;8.7702;287.56;207.31;25.9;-1.84;602.6;288.62;11.8;341.56;-460.4;-50.322;131.45;89.18;250.61;-141.66;90.685;7.6308;2065.9;-1772.7
3.1429;10.021;8.6702;8.7702;289.5;207.4;25.9;-1.84;602.6;288.62;11.8;345.44;-460.23;-52.713;123.37;91.885;250.48;-135.17;91.539;3.8158;2075.3;-1768.7
3.1714;9.9246;8.6702;8.7481;289.5;207.44;25.9;-1.84;602.6;288.62;11.8;350.3;-456.98;-57.501;117.69;93.034;251.13;-126.7;96.854;1.0513;2078.4;-1765.5
3.2;9.9246;8.5701;8.7481;289.23;207.34;25.9;-1.84;602.6;288.62;11.8;355.15;-452.13;-63.002;113.9;93.849;252.17;-118.27;103.35;-1.7534;2076.6;-1759.6
3.2286;9.9246;8.5701;8.7481;289.23;207.28;25.9;-1.84;602.6;288.62;11.8;359.03;-448.6;-68.995;103.68;97.208;252.52;-113.45;100.65;-5.6328;2059.9;-1747.2
3.2571;9.9246;8.5701;8.7481;289.49;207.1;26;-1.84;604.6;288.62;7.4;3.8814;-446.16;-77.605;88.606;101.63;252.36;-108.89;94.791;-6.1397;2044;-1731.4
3.2857;9.9151;8.5701;8.7481;290.34;207.1;26;-1.84;604.6;288.62;7.4;7.7628;-442.39;-91.234;73.379;105.35;252.47;-106.92;86.987;-3.4658;2030.2;-1723.3
3.3143;9.9151;8.5701;8.7591;290.34;207.12;26;-1.84;606.3;288.62;7.4;12.615;-438.35;-109.52;58.747;105.02;252.82;-101.01;81.197;2.7898;2035.7;-1726
3.3429;9.9151;8.6738;8.7591;288.89;207.24;26;-1.84;606.3;288.62;7.4;17.466;-434.25;-128.68;42.317;104.13;252.87;-96.71;73.258;8.6307;2045;-1740.3
3.3714;9.9151;8.6738;8.7591;288.89;207.35;26;-1.84;607.9;288.62;10.2;21.348;-437.49;-146.05;25.02;102.36;252.92;-94.968;62.593;12.796;2048.6;-1747.7
3.4;9.9151;8.6738;8.7591;291.29;207.29;26;-1.84;607.9;288.62;10.2;26.199;-440.2;-160.3;7.8432;101.11;253.62;-94.637;54.016;15.834;2045;-1740.3
3.4286;9.8026;8.6738;8.7591;291.29;207.05;26;-1.84;607.9;288.62;10.2;31.051;-443.66;-174.22;-7.1869;97.915;254.51;-93.697;46.982;17.975;2036.5;-1715.8
3.4571;9.8026;8.6738;8.8978;285.65;206.54;26.1;-1.84;609.4;288.62;8.8;34.933;-445.27;-187.81;-20.872;92.753;255;-92.884;38.82;20.415;2042.4;-1696.6
3.4857;9.8026;8.7468;8.8978;291.32;205.93;26.1;-1.84;609.4;288.62;8.8;39.784;-448.13;-197.9;-31.037;86.332;254.83;-89.982;34.535;21.778;2061.8;-1691.9
3.5143;9.8026;8.7468;8.8978;291.32;205.28;26.1;-1.84;612.7;288.62;8.8;43.666;-452.63;-203.73;-41.17;79.025;254.65;-88.259;28.081;22.804;2082.8;-1692.2
3.5429;9.8679;8.7468;8.8978;290.17;204.83;26.1;-1.84;612.7;288.62;8.8;48.518;-456.22;-204.13;-49.954;71.862;254.89;-86.599;24.159;23.466;2107.7;-1684.8
3.5714;9.8679;8.7468;9.2053;290.17;204.76;26.1;-1.84;612.7;288.62;8.8;53.369;-455.18;-202.54;-59.135;69.17;256.27;-89.446;23.365;22.882;2119.9;-1661.4
3.6;9.8679;8.7468;9.2053;290.33;204.68;26.1;-1.84;612.7;288.62;8.8;57.251;-451.38;-200.3;-70.284;69.718;257.91;-96.91;23.119;23.037;2131.9;-1618.7
3.6286;9.8679;8.8135;9.2053;290.33;204.53;26.1;-1.84;612.7;288.62;8.8;62.102;-445.07;-199.66;-82.134;69.923;259.14;-104.77;25.127;22.361;2142.3;-1596.5
3.6571;9.8679;8.8135;9.2053;288.28;204.37;26.1;-1.84;613.2;288.62;8.8;66.954;-440.14;-200.97;-95.819;69.788;258.98;-114.38;27.533;21.415;2161;-1602
3.6857;10.183;8.8135;9.2053;288.41;203.87;26.1;-1.84;613.2;288.62;8.8;70.836;-437.29;-202.32;-107.9;70.029;258.06;-123.45;30.663;22.063;2174.5;-1622.7
3.7143;10.183;8.8135;9.1526;288.41;203.16;26.1;-1.84;613.2;288.62;8.8;75.687;-435.42;-206.69;-119.73;67.802;257.92;-130.93;35.146;24.23;2195.4;-1636.9
3.7429;10.183;8.8135;9.1526;289.48;202.15;26.1;-1.84;613.2;288.62;8.8;79.569;-433.38;-211.11;-127.53;59.651;259.09;-133.76;34.08;25.399;2225.9;-1630.2
3.7714;10.183;8.821;9.1526;289.48;201.33;26.1;-1.84;613.2;288.62;8.8;84.42;-430.83;-217.89;-130.01;48.342;260.8;-130.94;33.706;25.504;2254.8;-1610.4
3.8;10.326;8.821;9.1526;288.97;200.87;26.1;-1.84;613.2;288.62;8.8;89.272;-427.78;-226.5;-129.94;38.579;261.79;-126.73;34.938;27.152;2267.5;-1584.8
3.8286;10.326;8.821;9.1526;288.97;200.55;26.1;-1.84;613.2;288.62;8.8;93.154;-425.42;-232.08;-130.38;30.546;261.31;-124.38;35.397;27.983;2256;-1567.9
3.8571;10.326;8.821;9.0885;289.94;200.59;26.1;-1.84;615.5;288.62;7.3;98.005;-422.02;-237.08;-129.71;26.17;259.1;-120.57;41.378;27.19;2254.5;-1569.3
3.8857;10.326;8.821;9.0885;291.09;201.29;26.1;-1.84;615.5;288.62;7.3;102.86;-419.07;-237.47;-129.15;22.368;256.94;-116.66;47.584;22.375;2272.6;-1571.6
3.9143;10.399;8.9696;9.0885;291.09;202.66;26.1;-1.84;616.6;288.62;7.3;106.74;-415.44;-235.89;-129.9;19.271;256.02;-114.58;52.515;16.496;2308.6;-1564.5
3.9429;10.399;8.9696;9.0885;289;204.59;26.1;-1.84;616.6;288.62;7.3;111.59;-415.03;-234.19;-131.13;14.274;256.74;-112.41;57.621;11.914;2341.8;-1540.7
3.9714;10.399;8.9696;9.0885;289;206.62;26.1;-1.84;618.1;288.62;22.4;115.47;-413.58;-228.54;-129.75;8.7401;258.12;-108.99;59.444;9.4216;2343.4;-1517.2
4;10.399;8.9696;9.1526;292.02;208.43;26.1;-1.84;618.1;288.62;22.4;120.32;-415.1;-220.62;-127.1;1.0978;258.81;-104.56;60.418;9.8379;2323.2;-1511.8
4.0286;10.388;8.9696;9.1526;292.02;209.43;26.1;-1.84;618.1;288.62;22.4;125.18;-414.2;-207.82;-123.92;-6.0533;259.35;-100.05;61.281;12.212;2286.3;-1518.2
