time;ws70;ws44;ws18;wd70;wd41;ROT;PA;PO;NP;wsn;Azi;MxA1;MyA1;MxR;MyR;MzR;MTilt;MYaw;MzTT;MxTB;MyTB
1.5429;14.265;13.845;12.493;273.49;283.19;26.1;7.38;849.3;266.66;11.6;42.695;-336.52;-188.12;-9.4376;124.33;344.12;-104.33;79.643;-48.737;1345.9;-1733.1
1.5714;14.265;13.826;12.593;273.49;282.44;26.1;7.38;849.3;266.65;11.6;46.577;-356.8;-193.25;-23.271;93.007;345.02;-84.945;55.171;-39.741;1362.8;-1743.8
1.6;14.265;13.826;12.593;271.25;282.27;26.1;7.29;849.3;266.63;11.6;51.429;-369.68;-191.71;-37.865;62.822;346.46;-70.244;30.072;-28.502;1334.5;-1766.3
1.6286;15.123;13.826;12.593;271.25;283.42;26.1;7.29;849.3;266.61;11.6;55.31;-379.08;-186.34;-53.722;34.504;348.32;-62.668;2.7516;-17.289;1288.8;-1767.9
1.6571;15.123;13.733;12.846;276.29;284.88;26;7.11;844.4;266.59;12.1;60.162;-391.07;-180.13;-73.404;5.1829;351.68;-62.169;-27.272;-6.2948;1259.4;-1751.9
1.6857;15.123;13.733;12.846;276.29;285.31;26;7.11;844.4;266.57;12.1;64.043;-405.33;-177.38;-90.471;-25.251;355.51;-63.402;-57.891;3.3873;1274.5;-1739.1
1.7143;15.078;13.733;12.846;272.26;284.33;26;7.11;844.4;266.55;12.1;68.895;-415.75;-176.48;-94.305;-49.058;356.04;-61.401;-75.495;9.6045;1298.5;-1768.4
1.7429;15.078;13.443;12.846;268.59;282.74;25.9;6.93;841.7;266.53;18.1;72.776;-426.7;-177.48;-88.665;-69.786;354.84;-53.579;-88.422;14.872;1298.6;-1822.9
1.7714;15.078;13.443;13.085;268.59;281.21;25.9;6.93;841.7;266.52;18.1;77.628;-435.52;-181.41;-84.812;-88.15;354.21;-51.964;-100.09;17.301;1269.3;-1868.4
1.8;14.945;13.443;13.085;269.15;279.91;25.9;6.75;844.8;266.5;18.1;81.509;-439.18;-187.61;-86.195;-101.23;353.51;-57.119;-109.41;19.351;1233.4;-1866
1.8286;14.945;13.294;13.085;269.15;278.6;25.9;6.75;844.8;266.49;18.1;86.361;-441.45;-197.13;-90.044;-105.88;354.46;-69.356;-109.31;21.518;1231.3;-1843.1
1.8571;14.945;13.294;12.878;269.32;277.75;25.9;6.75;844.8;266.47;18.1;91.213;-446.64;-209.11;-94.534;-112.37;355.9;-82.51;-109.77;22.271;1248;-1838.6
1.8857;14.956;13.294;12.878;267.66;278.1;25.9;6.75;844.8;266.47;18.1;95.094;-448.15;-222.3;-97.231;-114.5;354.18;-92.485;-106.01;24.568;1268.4;-1880.8
1.9143;14.956;13.294;12.878;267.66;279.43;25.9;6.75;844.8;266.45;18.1;99.946;-447.57;-232.78;-101.05;-112.74;351.05;-104.74;-95.666;23.232;1257.5;-1942.3
1.9429;14.956;13.174;12.878;271.11;281;25.9;6.75;844.8;266.45;18.1;103.83;-446.24;-237.25;-107.65;-109.43;350.05;-116.93;-83.982;19.818;1235;-1994.8
1.9714;14.934;13.174;12.71;271.11;282.06;25.9;6.75;844.8;266.44;18.1;108.68;-450.7;-239.78;-118.31;-109;351.52;-133.81;-70.69;13.212;1217.8;-2008.5
2;14.934;13.174;12.71;270.87;281.96;25.9;6.75;844.8;266.44;18.1;112.56;-451.98;-238.67;-127.86;-109.14;355.49;-147.4;-58.576;9.6689;1214.7;-1996.9
2.0286;14.934;13.259;12.71;270.87;280.88;25.9;6.57;850.4;266.42;18.1;117.41;-453.28;-232.83;-130.3;-110.79;361.42;-154.72;-46.454;5.5421;1215;-2003.7
2.0571;15.056;13.259;12.903;269.66;279.26;25.9;6.38;855.7;266.42;12.9;121.29;-452.89;-221.51;-126.98;-115.23;365.32;-156.58;-41.341;1.2707;1194.5;-2046.8
2.0857;15.056;13.259;12.903;271.29;278.01;25.9;6.38;855.7;266.4;12.9;126.15;-443.08;-204.16;-123.42;-119.04;366.99;-158.52;-33.071;0.037408;1157.1;-2092.4
2.1143;15.056;13.039;12.903;271.29;278.1;25.9;6.38;855.7;266.4;12.9;130.03;-429.75;-185.73;-125.65;-118.96;367.44;-162.15;-20.887;-0.52003;1121.5;-2135
2.1429;14.923;13.039;13.127;272.26;279.22;25.9;6.38;855.7;266.38;12.9;134.88;-422.88;-167.24;-127.01;-120.36;366.93;-165.28;-7.2739;-2.6488;1108.6;-2171.8
2.1714;14.923;13.039;13.127;272.26;280.57;25.9;6.38;855.7;266.38;12.9;139.73;-416.78;-150.73;-126.38;-123.36;367.55;-167.01;4.1821;-7.0229;1120.6;-2199.8
2.2;14.923;13.039;13.127;272.29;281.09;25.8;6.12;856.8;266.36;12.9;143.61;-411.76;-136.16;-118.74;-125.49;368.93;-163.01;8.2836;-12.059;1122.3;-2207.7
2.2286;14.869;13.031;13.127;272.29;280.14;25.8;6.12;856.8;266.36;12.9;148.46;-408.91;-120.64;-103.34;-123.86;369.63;-151.42;10.483;-17.21;1101.1;-2225.1
2.2571;14.869;13.031;13.254;273.84;278.85;25.8;5.93;858.1;266.34;10.2;152.34;-402.11;-109.4;-79.564;-115.09;368.57;-130.39;5.1041;-20.482;1057.1;-2242.7
2.2857;14.869;13.031;13.254;273.84;278.11;25.8;5.93;858.1;266.33;10.2;157.2;-394.81;-103.61;-57.327;-105.5;365.78;-110.88;0.62158;-18.417;1023.8;-2261.4
2.3143;14.772;12.973;13.254;274.91;278.12;25.8;5.93;858.1;266.32;10.2;161.08;-394.04;-103.42;-32.561;-98.718;362.49;-94.658;-12.015;-14.693;1015.8;-2273.1
2.3429;14.772;12.973;13.324;281.08;278.43;25.7;5.75;858.3;266.3;11.9;165.93;-390.79;-106.25;-5.2457;-96.724;361.01;-84.923;-29.298;-8.0089;1033.7;-2283.3
2.3714;14.772;12.973;13.324;281.08;278.9;25.7;5.75;858.3;266.29;11.9;170.78;-384.67;-106.91;22.366;-99.107;359.57;-83.054;-49.428;-0.68901;1048.7;-2281.7
2.4;14.613;12.866;13.324;273.65;279.51;25.7;5.66;857;266.27;11.9;174.66;-380.4;-104.86;45.416;-103;357.89;-86.272;-67.069;7.2284;1039.6;-2295
2.4286;14.613;12.866;13.394;273.65;280.12;25.7;5.66;857;266.25;11.9;179.51;-381.68;-97.714;66.227;-107.06;358.19;-94.022;-80.601;13.691;1026.8;-2325.2
2.4571;14.676;12.866;13.394;277.76;280.67;25.7;5.66;857;266.23;11.9;183.4;-379.96;-88.356;84.352;-109.28;358.29;-101.25;-92.203;18.987;1011.5;-2365.4
2.4857;14.676;12.866;13.394;277.76;281.15;25.7;5.66;857;266.22;11.9;188.25;-375.73;-75.219;101.39;-110.91;357.7;-111.55;-100.18;24.906;1016.6;-2389.4
2.5143;14.676;12.915;13.447;280.26;281.22;25.7;5.66;857;266.2;11.9;192.13;-370.67;-55.121;110.99;-110.39;358.38;-118.9;-101.99;26.113;1035.8;-2395.4
2.5429;15.134;12.915;13.447;279.57;280.86;25.7;5.66;857;266.19;11.9;196.98;-366.56;-33.903;118.1;-108.84;358.59;-127.17;-98.84;25.335;1055.6;-2394.4
2.5714;15.134;12.915;13.447;279.57;280.33;25.7;5.66;857;266.17;11.9;201.83;-360.8;-10.928;119.36;-104.24;356.85;-131.08;-90.332;24.932;1066.2;-2390.3
2.6;15.134;12.94;13.447;279.38;279.85;25.7;5.66;857;266.17;11.9;205.71;-363.25;11.347;115.53;-100.23;356.56;-131.75;-79.161;21.556;1069;-2395.8
2.6286;15.236;12.94;13.644;279.38;279.86;25.7;5.57;857.7;266.15;10.8;210.57;-365.99;28.317;108.03;-97.537;357.12;-132.23;-62.224;15.534;1079.1;-2392.1
2.6571;15.236;12.94;13.644;277.87;280.19;25.7;5.39;859.8;266.15;10.8;214.45;-366.3;41.97;106.68;-98.273;356.53;-136.09;-51.596;9.3954;1094.7;-2368.6
2.6857;15.236;12.94;13.644;277.87;280.35;25.7;5.39;859.8;266.14;10.8;219.3;-368.52;49.127;102.61;-102.16;357.52;-140.79;-34.332;4.1259;1123.2;-2338.8
2.7143;15.157;13.251;13.599;278.71;279.95;25.7;5.39;859.8;266.13;10.8;224.15;-378.02;52.01;97.988;-107.89;358.73;-144.61;-15.072;-3.2968;1148.2;-2322.4
2.7429;15.157;13.251;13.599;280.39;279.54;25.7;5.39;859.8;266.12;10.8;228.03;-385.51;50.159;89.662;-115.11;356.75;-144.71;5.7513;-10.435;1165.2;-2301.4
2.7714;15.157;13.251;13.599;280.39;279.08;25.7;5.39;859.8;266.12;10.8;232.88;-391.65;43.686;81.946;-117.52;354.83;-139.49;24.868;-19.52;1176.2;-2276.9
2.8;15.225;13.443;13.608;279.76;278.74;25.8;5.3;865.2;266.11;10.8;236.77;-401.59;38.44;73.989;-113.48;355.04;-128.71;35.868;-28.983;1194.2;-2245.3
2.8286;15.225;13.443;13.608;279.76;278.86;25.8;5.3;865.2;266.1;10.8;241.62;-408.35;31.468;66.571;-106.51;356.09;-115.22;44.73;-37.288;1208.6;-2196.6
2.8571;15.225;13.443;13.608;276.01;279.98;25.8;5.3;867.2;266.1;8.1;246.47;-414.1;25.078;62.376;-102.75;358.1;-105.56;52.933;-40.534;1204.4;-2145.5
2.8857;14.912;13.506;13.626;276.01;280.82;25.8;5.3;867.2;266.08;8.1;250.35;-420.8;22.051;64.536;-101.69;361.06;-103.29;58.111;-40.846;1193;-2112.4
2.9143;14.912;13.506;13.626;275.05;280.79;25.8;5.3;867.2;266.07;8.1;255.2;-425.26;24.941;68.895;-97.389;362.6;-100.73;61.159;-40.274;1185.3;-2104.5
2.9429;14.912;13.506;13.626;274.21;280.49;25.8;5.3;863.6;266.06;8.1;259.08;-424.8;35.954;73.941;-89.329;362.67;-99.148;58.746;-39.184;1193.5;-2108.8
2.9714;14.613;13.32;13.464;274.21;280.51;25.8;5.3;863.6;266.05;8.1;263.94;-425.07;47.174;85.968;-82.204;363.49;-104.41;57.786;-36.938;1213.2;-2104
3;14.613;13.32;13.464;279.83;281.01;25.8;5.3;858.9;266.04;4.4;268.79;-427.02;61.943;94.679;-71.184;364.35;-106.8;54.63;-32.564;1225.7;-2086.8
3.0286;14.613;13.32;13.464;279.83;281.58;25.8;5.3;858.9;266.02;4.4;272.67;-425.72;74.309;100.35;-59.38;364.88;-108.22;49.791;-30.812;1236.4;-2083
3.0571;14.634;13.32;13.464;277.93;282.17;25.8;5.3;858.9;266.01;4.4;277.52;-422.78;82.052;104.19;-46.364;365.05;-108.24;46.003;-30.657;1229.8;-2077.4
3.0857;14.634;13.311;13.246;277.93;282.15;25.8;5.3;858.9;266;4.4;281.4;-420.43;90.093;109.68;-35.727;364.44;-111.67;43.371;-29.347;1219.7;-2061.5
3.1143;14.634;13.311;13.246;279.4;281.31;25.8;5.3;858.9;265.99;4.4;286.25;-411.67;90.549;118.97;-22.149;362.42;-119.55;41.343;-28.463;1228.9;-2049.2
3.1429;14.634;13.311;13.246;278.63;280.42;25.8;5.3;858.9;265.97;4.4;291.11;-401.99;87.861;126.2;-9.3717;358.65;-126.27;41.201;-27.464;1260.6;-2055.1
3.1714;14.634;13.452;13.11;278.63;280.07;25.8;5.3;858.9;265.97;4.4;294.99;-402.29;82.716;131.69;3.5709;354.99;-132.93;39.519;-26.659;1299.5;-2080.4
3.2;14.634;13.452;13.11;277.36;280.03;25.8;5.3;858.9;265.95;4.4;299.84;-398.1;66.755;129.27;13.434;352.03;-131.22;40.687;-26.62;1309.8;-2099.9
3.2286;14.665;13.452;13.11;277.36;280.33;25.9;5.39;855.7;265.94;16.9;304.69;-391.66;49.678;117.73;22.241;349.62;-121.86;38.184;-30.19;1298.1;-2106.4
3.2571;14.665;13.277;13.169;278.05;280.42;25.9;5.49;854.4;265.93;16.9;308.57;-391.02;29.26;96.668;32.262;349.22;-107.3;26.164;-32.5;1262.1;-2083.1
3.2857;14.665;13.277;13.169;276.74;280.39;25.9;5.49;854.4;265.91;16.9;313.42;-387.26;11.946;81.43;42.356;349.76;-99.312;17.68;-29.826;1242.8;-2062.4
3.3143;14.729;13.277;13.169;276.74;279.91;25.9;5.49;854.4;265.89;16.9;318.27;-381.77;-0.46133;72.135;48.606;348.27;-95.149;15.056;-25.166;1233.8;-2067.3
3.3429;14.729;12.956;13.169;273.4;278.91;25.9;5.57;853;265.88;16.9;322.16;-383.59;-9.5156;61.777;60.545;346.57;-95.869;5.7787;-19.067;1248.5;-2115.7
3.3714;14.729;12.956;12.862;273.4;277.78;25.9;5.57;853;265.87;16.9;327.01;-381.75;-11.883;48.967;74.06;346.12;-98.091;-4.5025;-14.874;1268.5;-2166
3.4;14.782;12.956;12.862;273.91;276.87;25.9;5.57;853;265.86;16.9;331.86;-365.66;-12.583;35.016;95.498;342.71;-108.81;-19.427;-9.5662;1263.6;-2190.8
3.4286;14.782;12.956;12.862;273.91;275.94;25.9;5.57;853;265.84;16.9;335.74;-352.42;-13.658;36.903;108.07;338.88;-121.84;-16.329;-2.9083;1247.4;-2188.6
3.4571;14.782;13.056;12.253;273.09;275.25;26;5.66;854.5;265.83;13.7;340.59;-342.47;-11.978;45.608;117.88;338.44;-135.25;-1.8952;-4.0755;1229.5;-2201.7
3.4857;14.956;13.056;12.253;273.09;274.9;26;5.66;854.5;265.82;13.7;344.47;-337.05;-12.115;52.98;125.57;335.76;-144.78;11.626;-8.1639;1236.2;-2214.5
3.5143;14.956;13.056;12.253;271.84;274.81;26;5.66;854.5;265.81;13.7;349.33;-342.43;-12.762;59.061;123.95;333.27;-143.26;30.123;-19.236;1244.1;-2214.4
3.5429;14.956;13.479;12.253;274.13;275.18;26;5.75;858.9;265.8;13.7;354.18;-347.04;-12.293;62.805;120.63;334.33;-137.59;46.391;-32.616;1250.4;-2209.5
3.5714;15.123;13.479;12.009;274.13;276.07;26;5.75;858.9;265.8;13.7;358.06;-347.94;-17.016;62.872;119.35;334.78;-132.86;55.799;-42.52;1234.3;-2199.9
3.6;15.123;13.479;12.009;275.15;276.98;26;5.85;861.4;265.79;14.3;2.9111;-346.82;-26.106;68.453;121.74;332.99;-130.17;72.367;-45.18;1197.2;-2191.7
3.6286;15.409;13.978;12.009;275.15;278.18;26;5.85;861.4;265.78;14.3;7.7628;-355.88;-46.488;71.794;121.32;334.61;-122.95;86.425;-48.958;1161.3;-2198.3
3.6571;15.409;13.978;12.009;272.34;278.92;26;5.85;861.4;265.77;14.3;11.644;-364.75;-70.455;76.025;118.17;337.46;-113.14;98.33;-53.006;1128.5;-2198.9
3.6857;15.409;13.978;12.246;272.34;278.9;26;5.85;861.4;265.76;14.3;16.496;-370.9;-90.777;73.449;114.84;339.54;-101.72;104.32;-55.667;1093.6;-2166.1
3.7143;15.756;14.046;12.246;273.85;278.37;26;5.85;861.4;265.75;14.3;21.348;-373.17;-107.87;66.573;112.21;344.79;-92.053;105.2;-58.99;1068.9;-2142.2
3.7429;15.756;14.046;12.246;273.53;277.68;26;5.85;861.4;265.74;14.3;25.229;-381.78;-122.47;57.52;105.3;349.21;-81.544;100.25;-61.805;1051;-2148.5
3.7714;15.756;14.046;12.32;273.53;276.92;26;5.85;861.4;265.73;14.3;30.081;-385.2;-142.47;49.215;98.568;348.98;-70.358;96.377;-62.014;1030.5;-2176.2
3.8;15.792;13.855;12.32;273.23;276.66;26;5.85;861.4;265.71;14.3;34.933;-389.47;-158.51;37.338;96.93;348.03;-66.636;90.945;-57.51;996.42;-2176.5
3.8286;15.792;13.855;12.32;273.23;276.82;26.1;5.93;860.7;265.7;14.3;38.814;-396.49;-165.23;22.697;91.713;348.25;-64.377;80.24;-50.826;962.16;-2148.7
3.8571;15.792;13.855;12.32;275.73;276.88;26.1;6.12;858.1;265.69;10.8;43.666;-393.94;-166.26;4.1151;83.062;345.72;-62.526;65.562;-47.218;944.21;-2124.3
3.8857;15.879;13.855;12.372;276.46;277.3;26.1;6.12;858.1;265.67;10.8;48.518;-381.53;-161.62;-11.644;76.007;343.05;-62.747;54.422;-41.403;946.79;-2113.8
3.9143;15.879;13.687;12.372;276.46;278.37;26.1;6.12;858.1;265.65;10.8;53.369;-379.41;-159.32;-26.686;73.817;342.39;-67.889;48.06;-36.626;959.48;-2121
3.9429;15.792;13.687;12.372;273.85;280.1;26.1;6.38;853.8;265.64;14.7;57.251;-365.62;-158.73;-40.639;78.258;338.93;-78.309;47.731;-32.176;957.1;-2141.5
3.9714;15.792;13.687;12.232;273.85;281.9;26.1;6.38;853.8;265.63;14.7;62.102;-345.03;-158.05;-53.941;83.636;332.75;-88.122;51.695;-30.592;949.36;-2147.3
4;15.792;13.678;12.232;276.02;282.38;26.2;6.57;849.6;265.62;14.7;66.954;-340.8;-157.45;-69.278;76.848;329.8;-93.984;45.926;-31.928;936.98;-2132.9
4.0286;15.659;13.678;12.232;276.02;281.48;26.2;6.57;849.6;265.6;14.7;70.836;-348.19;-153.7;-82.792;53.76;329.68;-93.956;25.634;-31.838;953.39;-2110.8
4.0571;15.659;13.678;12.232;276.46;280.14;26.2;6.57;849.6;265.59;14.7;75.687;-350.63;-157.77;-88.661;27.52;329.23;-88.732;6.7385;-27.282;957.83;-2093.3
4.0857;15.659;13.705;12.298;276.46;278.94;26.2;6.57;849.6;265.57;14.7;80.539;-349.49;-167.14;-90.946;9.5376;329.82;-85.849;-3.7982;-15.51;958.65;-2075.4
4.1143;15.659;13.705;12.298;276.94;278.49;26.2;6.57;849.6;265.56;14.7;84.42;-344.28;-178.3;-97.174;3.4303;331.18;-91.021;-5.0456;-5.4394;938.74;-2060.9
4.1429;15.659;13.705;12.298;276.74;278.86;26.2;6.75;845.7;265.54;14.7;89.272;-338.48;-190.77;-106.94;1.8395;330.16;-100.72;0.26382;-1.3248;929.76;-2050.1
